"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76"
616.588 120.87226 948.5097 -17.692345 22.381256 607.9697 1666.1932 544.6524 296.84402 614.6521 334.6764 117.9839 566.7304 1509.8209 2877.336 69.70984 599.45404 1244.9435 112.343666 65.00959 747.8824 271.06174 1645.3895 1021.6937 497.51495 2040.915 292.52606 448 190.75505 504.70493 1686.6543 2456.2139 1891.4774 488.00952 1390.3599 1080.5062 1396.5306 848.19055 423.38443 504.4944 592.8358 556.67944 3873.0278 776.77277 2221.2598 1036.4202 369.74402 4173.8525 3296.486 315.87787 198.93282 213.59329 713.9565 875.6583 1183.0632 894.21313 732.9062 1373.6914 1166.6224 644.99756 464.75186 671.69214 463.1012 1413.4396 1916.6259 3271.5874 2816.266 787.00037 1435.4674 1561.2852 3558.9744 628.19135 2811.3271 2385.6775 2316.021 554.0808
1108.8971 947.5522 263.74796 417.53934 272.64438 8049.969 35.300705 180.89539 98.94801 103.520355 1303.4764 97.563614 91.756355 82.07141 68.607605 370.67932 148.58263 343.99756 125.47475 139.09029 226.72026 283.17624 260.21158 853.11426 181.78432 887.7817 602.1339 73 264.49228 740.2339 102.524574 174.8239 93.81215 947.97253 2952.067 1275.7238 154.39032 299.74545 92.61534 112.354645 551.64624 264.86224 946.49835 410.7319 136.41011 140.81795 165.15233 387.95425 246.3369 251.1981 231.27962 289.92905 264.10587 222.89485 190.37799 198.4717 218.0164 161.51074 226.12311 169.05919 163.37692 151.48802 106.66938 896.7621 169.91364 332.984 924.3622 1214.0164 221.37091 383.3374 312.98502 161.46283 97.66948 2.0286374 146.45575 130.57516
552.04535 38.8518 2204.9983 134.46182 205.50063 258.95007 1270.8254 544.6524 395.79205 38.820133 217.24608 488.57437 697.34827 4058.7246 2457.3235 463.62576 325.34473 1403.2916 389.55533 -25.701466 225.24805 186.2603 843.4444 970.609 145.10854 380.00986 172.95337 377 84.95813 398.1561 1142.7739 1658.9672 384.06854 84.13957 509.14584 204.29741 424.57336 355.53964 734.3074 2544.5022 221.39401 277.75375 478.68884 285.17136 395.6861 197.14513 216.91649 3886.2314 2272.3887 1927.607 1436.1979 1382.8514 1298.7623 385.77954 501.1992 561.60944 263.7402 400.37662 1062.9226 496.15195 342.6157 337.2752 257.56754 469.16693 502.94437 2471.7961 620.5061 297.91812 952.3869 1238.4747 1917.2793 1126.4556 4193.1284 2971.9539 3214.9563 49.052044
61.109497 97.12949 1059.9064 339.693 197.36198 433.4599 1327.3065 414.87964 289.37625 226.45078 416.87762 464.37253 1172.3224 3904.1567 1422.3528 184.7864 320.2212 2020.3031 307.85083 -52.914783 1332.3496 395.2353 1039.7246 934.84973 797.2996 1867.2898 260.49765 1005 24.044754 358.90128 801.4421 2146.2424 925.2925 82.269806 1081.9349 871.66895 1774.9038 617.29755 1270.1533 1010.0903 1228.3323 1159.0653 1947.3932 908.7177 1436.6598 1013.8893 231.70625 3882.887 2795.5088 1699.7238 1293.0634 1377.7135 900.4269 4272.968 563.36346 802.6108 732.9062 686.8457 1505.0869 649.8978 505.9926 234.37769 36.42369 1190.7338 1960.1237 2588.3013 1148.2561 387.29355 1555.4996 1676.6486 1188.9493 705.1384 4429.5327 2388.7205 2728.1172 102.24933
-1280.553 -4060.013 -366.95367 -523.69336 -663.299 -1047.059 197.68394 -328.36447 -537.67975 -2148.0474 -1191.9177 -144.45465 -63.6897 -105.52039 62.75086 -420.47205 -581.52167 -1034.7228 74.40945 -320.5124 -170.77629 -555.7523 -124.49777 -1348.6357 -239.18988 -1988.4999 -559.4294 -142 -631.57556 -712.1947 -288.8192 -495.9543 -177.20073 -663.76776 -5610.3955 -3409.4966 -294.74515 -163.82127 -751.94836 -57.27884 -931.91437 -412.52878 -2583.8318 -632.0589 -344.41135 -867.4386 252.65842 -1511.6838 -894.0092 55.65467 -98.65774 848.5012 -56.594112 -191.05273 -72.848724 91.60232 300.84937 -180.21199 -118.102516 449.59943 -158.61838 -317.26736 176.91507 -1098.682 -429.54166 -385.72614 -1384.9441 429.49863 -324.67734 -607.8562 -763.7622 -500.78705 -120.97697 -21.300694 75.752975 241.11497
149.68393 51.8024 894.4495 116.76947 93.594345 208.28592 910.7582 88.48144 24.270267 317.0311 217.24608 232.94258 625.0227 1220.8123 2032.291 -13.278065 143.45909 1635.3534 21.88513 31.74887 254.69223 240.77551 2251.0544 536.3892 255.13588 537.2553 -27.757948 314 43.280556 -28.039162 1080.2589 6529.239 64.94688 93.48841 744.1362 158.89798 88.891396 14.838883 30.87178 26.436386 24.272434 907.09454 157.74973 231.96776 684.95294 78.858055 126.94544 879.58594 334.90747 113.56561 13.74739 71.19777 114.63936 373.5326 91.303734 161.39456 43.073147 90.105995 115.22197 453.27463 38.068413 280.10992 72.84738 181.13406 1121.4299 3407.7725 3751.823 409.63742 1117.6771 643.55164 228.34128 614.3156 207.54764 229.23602 412.0962 918.86224
120.15913 -123.03069 91.73842 106.15407 -10.173298 73.18154 -56.48113 119.941505 -61.60914 45.290154 76.329704 91.51315 77.72303 37.127544 50.200684 -24.343119 -28.179464 68.25348 56.90134 371.91534 79.49931 56.029522 150.29462 189.01334 0 -104.83031 61.921574 53 -72.13426 89.72532 -22.505394 27.277489 54.5233 86.00934 -48.956333 27.239655 628.67267 59.94909 943.79443 18.725775 5462.7686 134.77502 -65.27575 31.922167 10.641924 529.4755 45.60176 127.08846 5.5356607 130.8637 295.16455 126.98158 182.84251 106.54864 413.78073 135.22247 272.35483 145.35966 -30.245766 667.0487 45.99933 1677.8013 75.44907 133.62349 5.4372363 23.615887 434.994 501.4955 6474.8535 100.878265 -96.454506 29.012852 -23.30749 -17.243418 -20.200794 35.92544
-54.929886 -43.168663 2260.6965 -99.077126 1523.9601 861.2904 1030.7806 2298.5513 2059.2388 304.09103 29.357578 1508.0763 1455.1478 1271.1299 2602.0688 330.84512 2341.4573 1001.9611 2035.3171 1867.136 1095.3239 3700.977 550.70636 485.3045 2839.9812 625.7059 -57.651123 1772 2436.5352 364.5091 872.70917 3069.9573 601.3599 547.8421 386.75504 345.0356 1841.5724 2998.6416 659.33307 352.48517 734.7928 2222.03 114.23256 663.9811 1774.299 1334.9542 1470.3488 585.2758 445.6207 1175.517 1188.7449 1206.692 1404.695 1403.5028 2505.996 2907.2832 3545.2515 2782.235 820.95654 2975.0742 1227.7063 1346.2426 3153.251 2918.931 1005.88873 2104.1755 1831.1327 250.74776 775.29016 2340.893 -9.842297 1699.144 356.27164 1227.3257 600.97363 1464.6526
-16.135653 -25.9012 520.9431 -84.92325 18.311937 -73.18154 183.56367 -29.493813 119.48439 -194.10066 -469.72125 38.57166 292.54083 418.95502 239.28993 9.958549 53.797157 212.95087 70.03242 -34.77257 8.833257 59.058147 87.484924 1455.9136 259.91968 317.76688 -74.73293 471 17.63282 285.99945 476.3642 652.17993 7479.314 39.265133 0 304.17612 707.0375 449.32138 859.99963 1344.9512 517.0764 169.93373 179.50832 189.40486 587.2407 264.73776 112.155685 1170.5516 708.5646 658.831 588.71173 455.8125 309.0909 819.32227 728.4872 658.6643 942.97064 375.72498 757.5844 2150.6042 85.65392 5.716529 -109.27107 190.0423 303.12592 625.821 163.12274 -151.44171 114.129005 384.37207 3226.3047 50.457134 1177.5831 728.2808 1088.8228 -24.87146
-429.48303 -38.8518 363.67728 -70.76938 79.35172 -39.405445 557.75116 5.8987627 -50.40748 -465.8416 140.91638 34.033817 200.78448 576.84485 1708.4967 28.76914 322.78296 264.82352 78.78647 -176.88657 -58.88838 252.89001 38.134453 -582.3654 14.351393 -88.45057 -324.55447 144 14.426852 -269.17596 265.06354 721.6135 178.80435 -110.31633 -332.90305 -267.8566 126.90416 249.29324 293.28192 281.98813 61.784378 141.80676 -451.4906 280.91507 175.10802 1222.2998 28.347042 7407.92 2435.6907 1595.9353 1139.416 399.29468 748.0581 75.93121 22.340275 1161.3866 102.71289 358.72385 -51.849884 56.965595 217.30717 -40.0157 -109.27107 567.1575 163.1171 328.26083 0 -129.09785 43.290314 159.33594 1968.4592 393.56564 339.6234 805.3691 582.7929 9.672234
1505.7655 237.42766 905.9169 580.3089 685.6803 1356.6732 1870.9374 817.9618 509.6756 2309.7979 1338.7056 362.2711 1372.0273 1956.5239 1437.413 471.3713 532.848 1788.2412 318.0639 244.91986 1083.5461 295.29074 1317.8818 1803.2894 449.677 2034.3632 371.52945 419 290.14005 1469.2521 1347.8231 1410.99 1513.8234 646.9398 1454.003 1216.7045 835.69604 603.05225 904.1022 1098.2115 868.65894 914.1263 3497.6921 1745.0785 1178.3512 957.5621 1093.2098 6173.8237 4422.993 1366.5479 1356.9482 1314.5897 1205.1644 857.2879 815.9057 876.7651 620.25336 643.4928 1000.99084 890.01086 383.85648 1463.4314 746.68567 1686.6254 833.2565 1765.6812 1738.3767 1449.8682 2272.7415 1330.5585 3267.6423 628.19135 3218.6533 1921.1196 2871.5427 308.12973
612.4682 56.119263 373.5064 116.76947 -85.4557 416.57184 698.954 94.3802 248.3035 90.58031 557.794 227.64842 1287.8274 1247.29 2589.5188 490.1819 548.2187 789.01025 135.6878 108.85327 1395.6545 168.08856 638.1913 914.4159 328.48746 1408.6572 55.515896 327 229.22665 891.6454 655.15704 1409.7501 3181.595 514.1863 905.69214 1021.487 1177.811 867.7779 1872.1531 626.7627 1015.02905 676.21906 2540.3145 1768.488 1512.1206 535.1082 41.90432 6046.7354 4154.513 1528.9993 1441.0499 612.154 776.35516 816.8729 288.48093 770.9862 654.0492 760.8006 119.54279 147.00798 68.2059 -20.00785 72.84738 1181.8256 1003.1701 1411.4429 1245.8099 672.7984 437.82248 1048.6167 2082.63 753.07275 2354.0564 517.30255 424.21667 50.433792
212.51 -4.3168664 1077.9264 562.6165 382.51602 917.5839 1313.1863 1907.2666 617.9583 -847.57294 -123.301834 391.76706 1272.7146 2716.466 1570.4448 320.88657 266.424 2790.2024 325.35895 169.3273 552.07855 823.7854 2818.5847 2303.9192 521.43396 1785.3911 -17.081814 855 139.45958 521.52844 2378.07 4257.768 1787.2417 78.530266 572.78906 -199.75746 858.5037 874.9006 654.9228 2021.2821 343.4917 671.53125 979.1362 1591.852 1409.5712 754.78424 506.5493 3006.6455 462.22766 664.0956 219.95824 505.72433 407.76785 306.17426 967.431 527.80383 782.60596 1197.7296 761.9053 490.0266 396.54596 2023.6512 559.36383 679.9951 2241.5007 2942.5396 4351.539 188.68147 647.38696 1091.5546 2078.6929 705.1384 1130.9681 1115.7506 1257.4994 2080.2212
-2317.0112 -332.3987 -176.92409 -644.00134 -341.8228 -585.45233 -677.77356 -192.69292 -337.91678 -2814.4597 -2078.5166 -135.37897 -326.0049 -562.67773 -657.62897 -199.17097 -527.7245 -1059.2941 -192.58914 -414.24716 -896.57556 -261.9759 -482.28867 -2702.38 -569.2719 -2781.279 -446.2624 -134 -392.731 -1828.1533 -740.1774 -1508.941 -801.0114 -1192.9121 -3426.9434 -2151.9326 -292.4059 -213.08636 -800.4612 -448.31708 -678.89264 -706.68994 -4302.76 -2085.5815 -408.2629 -1042.0529 -149.13008 -4123.686 -3982.908 -700.948 -799.7746 -819.1413 -585.5314 -296.37668 -351.6165 -214.82925 -381.0317 -359.5739 -108.02059 -131.08212 -164.96312 -514.4876 -387.65213 -973.9668 -536.92706 -1140.6473 -1223.4205 -1365.458 -373.87088 -85.358536 -1175.1702 -418.79422 -1477.2509 -761.75336 -782.78076 -37.998062
-1397.2789 -1400.8231 214.60236 -254.76976 187.18869 -264.5794 28.240564 -106.17773 5.600831 -2245.0977 -2877.0427 172.438 281.74597 41.035706 369.8117 34.301666 -453.4332 -262.09338 -70.03242 -60.474037 -309.16397 265.0045 -113.28176 -1936.1096 -234.40608 -953.3006 -683.2726 142 -272.5072 44.86266 -123.77967 -166.1447 1250.8286 -869.44226 -6099.959 -1983.9547 107.60537 249.8868 178.61531 190.56229 -221.39401 -317.60028 -1261.9978 -817.2075 -39.66535 -608.33356 -64.08896 -46.822067 -1001.9546 306.1007 147.9866 293.59903 274.2638 102.87455 166.09508 61.068214 331.3319 -31.452091 -59.051258 303.8165 296.61636 -334.41693 -39.025383 -1211.5197 -78.83993 -5.5103736 -1460.1085 -1859.5056 -300.08057 -45.52455 -344.48038 161.46283 449.5016 497.01617 216.1485 240.4241
1506.7954 407.94388 255.557 905.848 168.87675 855.6611 310.6462 389.31833 246.43655 2568.5989 2354.4778 58.235645 396.17154 599.12134 614.1217 120.609085 263.86224 2552.6802 297.6378 151.18509 727.2715 215.03223 606.78644 4127.6426 291.81168 2915.593 1185.0508 139 290.14005 801.92004 805.193 1724.6812 654.2796 626.3724 2624.0593 1457.3214 293.57553 224.95747 1168.7174 456.02768 420.72217 399.63727 3356.2615 2030.2499 509.8449 613.96625 353.72177 4769.162 3373.985 614.45764 645.31866 800.0574 679.8549 274.33212 542.9658 583.41956 345.24786 641.79266 802.233 407.33463 106.274315 908.9281 1451.7443 2129.0676 331.67142 963.5282 1161.05 340.1232 512.5967 317.11987 1123.9902 228.31853 1402.8889 1276.013 852.4735 151.30138
319.27997 196.41742 5060.3564 240.61588 1774.2231 1818.2798 953.119 969.36334 1631.7087 549.9519 516.69336 1496.7317 969.37885 1088.4233 1992.1305 671.6488 3361.0415 584.2498 2944.2795 1241.2296 360.6913 2194.2373 801.9451 255.42343 1918.3029 550.35913 49.110214 1289 650.81134 1071.096 1996.7286 495.9543 1172.251 510.44675 1125.9956 2133.773 550.3079 1298.1055 209.48709 888.9235 2066.8345 547.30383 331.8184 342.63126 1360.2313 2275.6182 1607.1539 371.2321 301.6935 841.58887 674.4308 745.00757 1389.458 860.962 3774.5352 3858.2024 540.071 2631.775 568.90845 1040.0815 1838.387 708.8496 2206.2349 1398.5925 860.4426 3085.022 897.1751 930.99414 1251.4836 1840.6404 -55.11686 1231.154 257.49225 417.8993 489.86926 1874.3408
-3371.665 -379.88425 -304.7026 -997.8482 -492.38763 -1812.6505 -487.14975 -585.9438 -382.72345 -3170.3108 -3869.3289 -43.86581 -257.99728 -831.07074 -504.51688 -284.3719 -402.1978 -1509.767 -227.60536 -205.61172 -889.21454 -336.17712 -583.23285 -3519.7349 -612.3261 -2892.6614 -461.20898 -141 -883.24396 -3291.7976 -776.4361 -858.001 -232.52585 -775.95386 -2467.3992 -2860.1636 -354.98077 -183.4086 -624.051 -201.57745 -768.6271 -577.7747 -1876.6777 -1376.9095 -359.89053 -2331.9453 -62.856483 -2244.1147 -2233.6392 -464.0396 -528.0615 -513.06433 -466.53864 -557.2371 -348.70255 -160.30406 -278.98148 -276.26837 -612.1167 -140.27013 -171.30785 -314.4091 -148.29645 -1259.0303 -473.03955 -780.8986 -927.56067 -2723.4683 -460.4515 -436.10452 -879.9013 -314.09567 -2218.6511 -1337.8864 -867.6241 -66.32389
557.19507 256.85355 273.57706 435.23166 329.61487 574.1936 543.63086 304.7694 291.2432 1035.2036 1092.1019 96.807304 555.93555 1519.2982 5776.4253 275.51984 146.02086 442.28256 77.32746 315.97684 550.6063 125.68785 213.1043 515.9553 137.13553 1336.5864 256.2272 118 480.89508 1530.9382 327.57852 750.1309 1371.1007 450.61417 1620.4546 944.308 795.34406 539.5418 597.5895 788.68555 1001.78955 346.8992 2774.2192 1078.9692 707.2042 597.0681 0 4805.9507 2983.7212 595.6554 608.1198 733.2636 407.04227 793.60364 289.45224 239.91084 564.5896 301.77008 466.64896 195.39812 104.68813 225.80289 75.44907 1172.9174 473.03955 1049.3325 1105.0767 809.34424 242.0322 796.6796 1171.2333 333.0171 3283.0264 992.0037 1445.3668 6.217865
102.99354 174.83308 1107.4137 544.9242 1241.1423 641.7458 861.3372 1710.6412 550.74835 245.86084 76.329704 2901.9502 1245.7274 3308.2595 3689.7505 1606.6459 1111.808 554.21826 930.84753 2160.435 1494.2926 1655.1425 2763.6262 904.1989 377.92 668.2932 132.38406 993 923.31854 560.78326 975.23376 1151.8539 2078.3 848.8748 788.19696 1588.9797 2635.162 1456.5848 882.0509 1025.5115 2341.1865 1878.6467 174.06866 604.39307 1122.2393 112.65436 939.1498 187.28827 404.10324 2970.004 2505.2595 3427.7688 3318.0112 1490.4563 880.9839 947.6478 1549.308 1696.7129 1555.4966 2960.9858 2404.6545 2012.2181 905.3889 582.0045 1287.2657 2736.294 1620.0327 2405.6887 2759.7573 4397.775 1222.4132 2163.3496 1845.7312 1678.6975 1231.2384 2051.2046
2849.4878 1685.7363 1955.994 948.30963 1690.8021 1069.5763 797.79596 892.67944 535.8128 3163.8408 2583.467 593.70105 544.0612 465.07135 876.8386 1069.9907 809.51917 698.91565 669.685 808.8403 953.9917 961.58777 661.74493 2150.6653 465.623 1588.8344 1189.3213 539 1144.5303 1368.3112 677.6624 856.7611 2382.989 2056.745 6427.9663 4303.865 1066.6968 1151.4973 890.8714 724.7976 680.36365 1157.8933 1849.4796 895.94885 622.06885 202.77785 500.3869 816.04175 1046.2399 1541.7848 2115.4807 2243.8306 1648.485 1121.8224 908.1807 624.8587 1604.9718 785.4522 530.02106 1711.418 1000.88196 285.82645 689.4484 1134.315 655.18695 1017.8447 2669.1357 3247.3076 495.87085 1181.5691 596.4432 1156.7299 852.3882 832.7557 624.2045 739.9259
-383.47925 -135.9813 -34.401905 -205.23119 -152.59947 95.69894 -98.84197 -92.41395 -100.81496 -161.75055 170.27396 -19.663984 -47.497406 -103.85942 -343.03802 -42.047203 -81.97662 -204.76044 -27.721165 -24.189615 -30.916399 34.829163 -277.03558 -756.05334 36.67578 -416.0453 -46.974987 -56 -110.605865 -330.86212 -171.29106 -505.8734 -60.135994 -57.962814 -709.8668 4.5399423 -89.476204 -75.97508 -304.30756 -101.339485 -44.867226 -36.33066 -973.6966 -170.25156 -119.96351 -5.632718 -62.856483 -441.4652 -525.88776 -63.92766 -186.80276 -205.51932 -142.21085 -94.30167 -51.479763 3.2715116 -64.27839 -55.253674 -66.25263 -114.543724 -84.06774 -137.19669 -111.872765 -486.9834 -142.72745 -406.98044 -474.97504 -109.23664 -102.322556 -209.5164 -149.6029 -35.319992 254.16263 8113.535 -102.01401 -46.979424
1603.6094 423.05292 293.2353 -28.30775 370.30804 1570.5884 56.48113 239.88301 317.3804 2458.6084 1749.7117 100.58884 385.37668 670.64075 365.62833 248.96371 69.16778 778.08966 240.73643 326.5598 253.22003 165.05995 1556.783 3366.4807 243.97368 2145.7454 668.326 190 437.61453 1480.4678 727.67444 2850.4976 777.75885 372.0839 2628.955 753.63043 241.52728 346.63632 427.79468 349.1806 680.36365 690.28253 4079.7344 1591.852 372.46735 1019.522 301.9576 3240.7559 5031.9155 997.27155 926.7358 739.13556 696.5429 1163.4622 336.07544 235.54883 345.24786 258.41718 335.58398 126.79439 71.37827 205.79504 286.18616 299.9105 1439.5083 969.82574 1722.3843 1367.9407 677.88696 538.01746 1078.7157 380.95135 1497.2288 858.11365 885.8048 68.396515
2613.6326 574.14325 276.85342 583.84735 113.94094 765.5915 593.0519 155.33409 126.95216 2238.6277 1966.9578 43.86581 403.72794 859.9912 452.64285 136.10016 248.49164 1507.0369 52.524315 374.93903 662.49426 181.71738 1529.8645 2983.3457 503.89337 2836.9702 407.8283 98 395.93695 1659.9185 857.70557 2557.8845 376.85223 779.69336 3142.9966 2210.952 157.31438 267.09988 615.2305 518.8141 569.2989 670.35925 4661.7764 1696.1312 351.1835 1165.9727 284.70288 3598.6104 3141.4875 848.35767 842.6341 802.99335 713.9565 628.26953 330.24753 273.71646 228.61902 453.08014 365.82974 221.12451 206.20389 157.20454 -39.025383 2013.2606 714.9966 1191.8151 2011.8472 1350.5621 535.2257 499.21808 1059.0311 199.30568 1521.6461 653.22125 965.59796 118.13943
-875.44507 -215.84332 -58.974693 -31.84622 -73.24775 -236.43266 -70.60141 -66.852646 -35.471928 -517.6018 -311.19034 158.82448 1081.6455 952.6146 5348.883 1778.1542 4849.4297 319.4263 2871.329 468.6738 535.8842 -72.68695 -56.08008 -332.05045 -19.135191 -186.72899 -149.46587 -28 -149.07747 84.117485 -107.52577 -69.43361 -40.090664 -201.93497 -592.37164 -295.09625 -30.410213 -32.645542 -74.97433 -42.95913 -66.933075 -77.349144 -380.7752 -125.560524 -44.50259 -39.429028 -76.413765 -274.24353 27.678303 -124.09488 -173.05537 -143.12953 -113.913795 -107.77334 -101.98821 -55.615696 -61.627735 -23.801582 -122.42334 -52.065327 -71.37827 -94.32272 -62.440613 -198.95053 -51.653744 -59.826912 -279.86746 -928.5115 -105.27417 -50.180473 21.653051 1522.5441 0 -15.214781 -2.0200794 -50.433792
-1136.362 -2339.7417 520.9431 -1132.31 543.2541 -298.3555 635.4127 -98.31271 136.28688 -2769.1694 -1914.1141 28.739668 401.56897 719.1019 246.82004 127.24812 -69.16778 -707.1061 172.16302 179.91026 85.388145 -405.83545 -200.76668 -51.084686 -417.785 -1975.3961 -1020.63837 -97 245.25648 -639.2929 -30.007193 -40.916233 62.54143 153.321 -3147.892 -2651.3262 -273.10712 611.95557 -568.92285 799.7007 -421.4577 -87.89676 -2067.0654 -527.77985 -50.307278 242.20688 772.765 -1357.84 -1422.6648 655.82263 886.3023 407.36865 757.4904 602.5509 848.9304 331.51315 1012.5503 806.7037 -361.5089 73.50399 559.92285 -643.1095 254.96584 -813.6186 -51.653744 -131.46176 820.41144 1998.534 -509.64505 695.28406 -415.3449 3.784285 1503.8881 828.69836 1039.3308 461.50375
129.08522 -4.3168664 131.05487 -14.153875 -36.623875 -45.034794 28.240564 35.39258 35.471928 181.16061 11.7430315 87.73162 348.67413 1405.3752 583.1646 76.34887 97.347244 464.1237 21.88513 9.071106 419.57968 134.77371 342.08847 234.98955 62.18937 740.364 10.676134 328 24.044754 67.29399 908.9679 735.25226 554.053 -33.65583 146.869 122.57844 1246.234 74.19442 3653.8958 242.33354 277.29416 114.85176 -141.43079 217.07074 1248.0074 67.59262 -12.3248005 6448.0674 1699.4479 1453.7903 476.3066 2286.4026 694.3662 72.257126 205.91905 73.06376 386.99567 314.5209 41.767963 65.54106 7.9309187 42.873966 -62.440613 11.877644 133.2123 2747.3147 159.92426 12.413255 150.53223 991.71094 807.0683 167.76997 2003.3342 536.5746 962.5678 12.43573
465.5308 4.3168664 1633.2714 10.615406 347.9268 726.18604 988.41974 426.67715 188.56131 -64.700226 -135.04486 107.39561 1277.0325 1486.2742 1134.5355 16.59758 69.16778 1021.0721 290.34274 -24.189615 282.6642 86.31575 1668.9431 1782.8555 261.51428 386.56177 81.13862 434 -96.179016 257.9603 2115.507 1206.4089 643.856 366.47458 1047.6655 394.97498 450.8899 931.2883 328.56396 1331.733 257.4349 375.02618 951.938 606.5212 1565.3303 568.90454 3725.787 3247.4448 1978.9987 3149.0015 2227.0771 1691.1304 2963.2097 435.99213 447.7768 1442.7366 819.71515 714.0475 277.973 1539.9087 76.136826 3875.8066 1620.8542 772.0468 497.5071 1446.8667 401.40988 290.47015 2192.064 495.0795 3797.158 325.44852 1986.686 273.86606 413.10623 1333.3866
-408.54102 41.01023 632.3398 -3.5384688 207.53528 197.02722 762.49524 165.16536 125.08522 1598.0955 240.73215 127.059586 1117.2686 1371.9604 3223.7207 180.36038 217.75041 851.80347 124.01574 58.96219 805.2986 186.2603 1038.603 -321.83353 138.73013 625.7059 -17.081814 378 36.86862 431.8031 1649.1453 1279.5621 728.84827 344.03735 469.98077 608.35223 721.6578 639.85266 621.8459 1069.5721 662.711 487.53403 696.27466 676.74994 717.8461 613.96625 1144.974 3254.1335 4716.383 1063.4554 798.1573 1120.8143 1037.5587 601.32623 520.62555 1553.9679 663.3265 694.49615 360.06863 893.68604 199.85916 440.17273 850.75336 1443.1337 1682.8246 1464.1849 2939.408 712.5208 887.4514 789.43713 2001.9231 435.19278 5172.043 1396.7168 1912.0051 488.4478
-1842.2109 -79.86203 88.46204 -573.23193 -376.41202 -692.41 -910.7582 -245.78178 -56.00831 -2588.0088 -1585.3092 -12.85722 -281.74597 -371.95938 -198.29271 -212.44904 -363.77127 -289.39478 -59.819355 -384.01013 -734.6325 -81.77282 -650.52893 -4362.6323 -341.24423 -2076.9504 -679.0021 -90 -453.64435 -1755.2516 -1266.5536 -1696.1638 320.7253 -319.73038 -2491.8772 -549.333 -90.06102 -111.5884 -513.7946 -12.116677 57.37121 -72.66132 -4134.131 -1462.0353 -126.73564 -563.2718 -248.96097 -2317.6924 -3739.3389 -593.3991 -773.0885 -904.28503 -607.29834 214.32198 -329.2762 -105.77887 -131.20744 -253.31685 -246.28696 -123.11919 -84.06774 -397.29877 -184.72015 -1169.9479 -406.4334 -89.74037 -279.86746 -635.55865 -591.30634 179.51158 -228.34128 -153.89426 -1754.721 -2373.5059 -1725.1478 -60.106026
820.5152 99.287926 72.080185 272.4621 10.173298 -90.06959 112.96226 121.90776 136.28688 -103.520355 334.6764 119.49651 80.96149 885.19885 100.40137 128.35463 297.16525 -43.682228 8039.1377 175.37471 210.52596 339.20575 111.03856 234.98955 52.621777 393.11365 53.38067 -22 59.310394 560.78326 41.25989 121.50881 163.5699 134.62332 2589.79 -22.69971 609.95874 164.41483 44.102547 47.365192 39.71853 135.94699 1049.8517 223.45517 403.42566 197.14513 183.63953 341.1322 116.24888 76.713196 543.4262 197.44534 246.69229 44.089092 55.36503 83.968796 93.4356 102.00678 34.56659 325.25516 120.549965 -151.48802 -91.05923 -29.694109 -29.9048 78.71962 81.56137 71.99688 212.51608 122.605896 -381.8811 372.12137 14.428446 82.15981 98.98389 103.63108
400.30154 4.3168664 206.41144 -3.5384688 -130.21822 90.06959 77.66155 -92.41395 41.072758 84.11029 82.20122 99.076225 846.3174 2563.8525 2064.9216 12.171559 135.77379 1130.2777 42.311253 16.63036 210.52596 21.20036 3675.4883 1348.6357 44.64878 691.22485 115.302246 197 211.59384 61.686157 2046.7406 5570.807 359.21234 72.92096 342.69434 208.83734 301.17807 75.38153 381.487 974.8418 76.49494 230.87549 679.95575 489.47324 1540.1766 191.51242 214.45152 2535.0806 572.94086 309.86115 315.3813 474.16245 634.8699 146.96364 123.35717 190.83817 133.8581 357.8738 97.938675 198.46078 -41.24078 240.09421 195.12692 451.35046 400.9962 2422.99 2605.1663 335.1579 611.9676 437.13916 1151.5487 199.30568 2487.2422 878.4 1161.5457 345.43692
627.574 276.27945 144.16037 962.4635 16.277277 157.62178 642.47284 112.07649 158.6902 2368.028 76.329704 44.622116 256.9178 368.73514 486.94666 29.875645 46.11185 690.7252 17.508104 46.86738 582.99493 65.115395 726.79785 1026.8021 161.05452 1300.551 247.6863 -24 136.2536 925.29236 565.13544 1706.0829 106.64116 559.0607 2237.3044 976.0876 284.80334 141.26617 485.128 -24.233355 397.18527 232.04744 2627.3489 2594.2083 278.6249 242.20688 299.49265 4120.342 6222.0825 539.24866 549.89557 532.14825 562.3133 710.3243 167.0664 331.51315 -21.205242 296.66974 469.5295 159.87119 134.82562 -45.73223 166.5083 1597.5431 724.5117 1046.1837 1090.6835 873.8931 638.5321 363.16177 763.7622 76.94713 236.40454 367.18338 343.41348 153.374
