"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104" "V105" "V106" "V107" "V108" "V109" "V110" "V111" "V112" "V113" "V114" "V115" "V116" "V117" "V118" "V119" "V120" "V121" "V122" "V123" "V124" "V125" "V126" "V127" "V128" "V129" "V130" "V131" "V132" "V133" "V134" "V135" "V136" "V137" "V138" "V139" "V140" "V141" "V142" "V143" "V144" "V145" "V146" "V147" "V148" "V149" "V150" "V151" "V152" "V153" "V154" "V155" "V156" "V157"
2484.7 2311.1 1160.1 2041.2 1072.3 1147.8 2147.6 3408.6 1444.2 792.8 1506.1 994 1420.1 1382.8 2498.6 2170.6 3508.6 2075.2 648.7 1008.8 1147.9 1720.3 2243.8 2787.4 2388.9 1840.3 2202 1843.3 763.2 1584.9 593 1054.9 1111.2 885.3 1521.8 1571.3 878.8 2403.9 1246 5025.9 1137 1656.3 2477.8 1366.4 297.8 1916.1 2560.4 351.2 1550.3 886.9 468.5 461.3 596.8 1925.4 1073.6 660 3771.4 3201.5 2498 2682.3 2311 2261.3 620.4 244.9 566 457.6 246.6 433.2 2036.2 1226.8 222.9 2356.9 3531.2 1821.7 407.7 622.6 694.4 1825.5 836 1299.6 2107.7 374.5 4695.2 2296.3 880.9 1888.1 2113.7 2656.7 2523.2 1836.9 4275.6 4150.2 4267.4 1300 2577.7 6651.2 568.1 514.5 1725.6 5226 692.5 1792.6 1526.7 444.7 1798.7 1181.3 676 215.7 237.1 2629.2 1005.7 1722.1 614.9 2325.1 1321.3 248.3 264.6 4460.1 152.1 784 10015.2 822 343.4 604.4 1410.2 1075.9 706.8 224.5 159.3 590.9 4124 1323.1 2674.2 320.2 1393.1 1075.2 476.4 533.4 1294.5 1658.4 5436.5 374.4 3838.8 8564.1 3275.2 1086.4 513.3 2647.5 1558.6 2499.7 2100.8 1631.4 2745 487.9 724.7 1215.8 635.2
2718.4 3983.7 4634.7 3579.7 6328.3 4472.2 4142.7 4355.3 5651.8 4096.6 3783.9 6431 4233.3 3387.2 2870.6 4991.4 4105.3 3478.2 2541.8 3476.5 1695 4628.3 4005.2 2229.8 3835.5 3737.3 3086.5 4497.6 4474.2 4631.3 3190.1 4094.2 4484.4 3875.3 5894.6 5475.5 5471.5 5869.3 5589.2 5243.6 5763.3 2968.3 5328.5 8259.3 5235.3 2633.1 6720.5 4578.6 4875.5 3388.3 3292.6 3866 5639.9 5272.2 3441.5 3086.9 3871.5 4284.8 3712.5 6493.5 5822.5 5862 2552.9 2686.5 2091 5315.2 2304.3 2380.1 2788.5 2659.9 4797.8 2003 3046.7 3154.8 2178.9 1864.2 2652.6 2382 2556.5 3289 2043.8 3538.5 3662.7 2161 1745.3 5470.8 2826.4 3064.8 3897.7 4355.8 5457.6 6898.1 3227.1 2862.8 3916.3 7580.5 1846.6 3794.8 2108.4 3960.3 8133.1 2688.6 1897.7 2368.3 5456.8 3633.4 6282.1 3790.8 1999.1 6146.7 2729.9 2913.8 2193.9 3880.9 2926.5 2090 6116.4 1924.2 3781.8 1631 2769.3 2174.6 3553.4 1495.2 3541.8 2038 2269.8 2048.5 2334.2 1450.4 3458.5 1291.4 1527.3 2084.7 3149.1 1874.3 2758.5 3568.9 2710.6 3957 3547.7 2024 3222 3447.5 1591.4 2857.7 1671 2902.5 2922.4 5089.8 4016.2 7119.7 2247.4 5106.1 3172 2898.4 2388.5
2402.6 4033.8 3513.5 1302.6 4028.3 2983.7 2745.5 2089.8 1279.7 3270.4 861.3 2687.2 2183.4 2487.4 1967.8 2363.1 2582.7 1310.2 1358.1 1572.5 1288.1 1812.5 1442.1 1136.5 2078.4 4012.7 4087.9 1412.5 3320 2733.9 1620.7 1894.6 1259.6 2637.4 1535.2 3072.1 2197.1 2752.5 1201.9 3334 2532.3 2328.8 1502 1542 3200.7 1062.7 4548.6 1578.8 3098.2 3617 3118.8 2092 2827 1877.6 2586.3 2671.4 2387.4 3651.6 1060.9 3407.6 3168.5 1942.2 3489.5 5088.2 4762.4 4920.2 3774.6 4929.1 4988.9 3292.3 3767.6 6074 4505.5 5278.7 2786.8 2991.9 3895 6178.8 3626.4 3633.7 4317.5 5306.7 5352.5 3544.9 3888.2 2248.1 3563.2 2339.3 2350.1 3790 5160.8 4740.2 4450.5 3287 2888 4981.5 1999.2 2376.4 3166.6 3681 2608.2 5539.6 4661.9 1387 4407.4 3853.3 2800.5 4422.5 8797.4 2134.6 3706.2 4403.9 4615.2 5719.9 2900.9 3198.4 4462.1 1795.3 6029.1 5780.3 2690.5 4566.2 4900 4542.4 3199.9 4985.8 4313.8 4321.5 3551.4 2736.2 2426 4342.2 3095 1838.9 8854.6 7855.9 4512.9 2980.8 3146.4 2905.1 2271 4880.1 1746.6 5282.5 2554.4 3247.3 2186.5 7366.6 4895.2 3077.8 2275.6 2325.6 2774.3 4411.9 3999.7 2461.9 4233.6
2703.8 3672 4208.4 3235.6 4886.1 4042.2 2904.8 3768.8 4860.8 5633.9 4253.7 4066 5550.1 4226.2 2902 5137.5 3738.3 3321.3 3363.8 4460.5 2604.6 4846.8 4815 3267.4 4240.1 3909.7 4069 4368 2933.8 5497.9 6962.8 5536 4158.8 4111.9 5415.3 3656.3 4983.2 4261.1 5492.7 3351.2 7415.7 3994.6 6398.1 5758.4 2952.6 5326.8 4836.4 4933.2 3310.3 2136.7 5378.1 5174 5974.8 4574 5009.5 4869.7 4242.2 3074.4 4483.1 3939.9 4266 6158.6 5732.2 5676.1 8725.9 3831.2 2940 2056.4 5530.9 3882.3 5878.4 3225.1 3810.4 3753.6 6045.1 4786.8 2719.4 5469.6 7452.1 6218.6 3782.4 3263.3 3569.9 4385.5 5010.3 5543.7 3904.9 4633.4 4295.5 4356.1 2784.5 4805.6 1780 4380.4 5268.3 2087 6007.3 5722.8 3769.8 5763.8 7501.7 5168.1 4414.4 2328.9 6725.5 5736 4445.2 2819 5866.8 6036.5 8382.1 5445.4 2276.7 4325.2 3875.3 9606.6 4063.7 7020.5 4455.8 7088.8 2601.3 3310.8 2492.8 7670.4 5153.8 6970.4 6594.1 2612.3 2408 4538.9 5011.2 2322 3190.6 4220.5 5099.7 1627.1 3453.6 2630.4 5295.4 6202.2 4781 4637.2 4987.3 5184.1 1793.2 5002 3943.5 3555.9 3642.8 5231 6714.3 7553.4 2466.6 3561.6 7060 3161 4439.2
1215 860.1 231.3 1607.8 337.7 567.6 2319.9 4097.9 2680.1 714.8 2856.8 1381.2 1701 1022.4 3900.2 3614.1 2449.7 3427.2 1435.4 2791.1 1622.7 2497.1 3141.5 2501.6 2953.1 533 950.5 2834.6 195.1 2385.9 268 1043.4 2070.7 466.8 2661.6 899.3 319.9 1860.8 2572.5 1738.8 3518.1 2439.1 3372.3 2605.8 304.2 1156 2414.1 285.4 274.3 198.7 402.8 403.3 387 2237.6 369.2 305 3005.7 3054.6 3807.7 2859.1 2339.5 2105.8 466.1 590.5 174.3 447.1 269.5 223.5 3221.8 968.7 209 2692 1994.9 1713.2 495.5 457.4 237.7 474.8 615 2451.1 1235.9 274.2 1018.5 4384.5 427.8 932.3 1399.7 3781 2670.5 2653 1074 784.4 822.1 855.5 4680.2 1929.3 25.6 410.9 1109.8 1045.3 204 601.7 476.7 432.4 1686.8 3622.2 228 304.7 510.3 3720.6 553.5 3875.1 272.2 167.7 356 442.6 486.6 559.9 350.4 179.2 8317.9 327.2 291 494.8 4709.4 689.8 506.1 143.4 181.9 361.2 6064.5 463.1 647.6 507.4 584.1 554.1 889.1 416.4 609.4 3001 5055.5 292.3 6051.8 2019.8 641.5 300.4 111.7 1417.2 680.8 4294.4 3201.1 4580.6 1182.8 523.6 338.2 1638.8 306.3
362.9 323.1 120.6 1839.5 196.2 601.3 387.3 2785.6 984.1 236.9 2958.3 978.7 497.3 416.8 591 4043.1 939.7 4482.1 452.4 689.1 562 2633.1 2629.4 3054 2512.5 397.9 513.2 3923.5 42.7 1858.8 163.7 338.6 689.9 314.2 1141.8 283.9 172 911.9 2414.9 665.9 2667 3284.9 2434.2 2244.3 136.1 793 5529.7 478 131 125.7 296 148.7 150.2 1509.4 129.9 235.3 1137.6 1160.3 1938.7 1190.6 960 1804.7 186.9 179.1 36.1 154.1 56.9 94.2 2798.4 1058.6 103.7 1856.1 838.1 899.2 172 206.1 50.5 7.5 235.3 3492.6 807.6 141.2 393.3 2550.1 271.3 248.1 308.3 3939.4 2571 867.2 494.9 374.6 377.8 697.3 4237.6 1024.9 148.6 66.6 615.3 509 46.3 295.3 317.6 948.6 848.1 2879.7 38.7 129.3 137.6 3310.3 299.5 524.4 227.1 102.7 108 97.8 6.4 593.8 12.6 62.9 4903 886.5 101 202.9 3025.3 532.9 415.5 16.1 14.7 162.7 7883.3 387.9 337.8 421.5 21.2 109.2 156.4 118.2 511.3 2872.5 2503.2 135.7 6283.4 758.1 209.1 166.7 69.1 827.7 393.1 4767.1 6526 4719.4 988.2 146.8 907.3 1522.7 880.3
3422.7 1048.3 4260.9 418.4 3566 2606.7 338.8 936 276.1 2827.3 226.9 10207 1258.8 1868.8 229.5 648.5 1069 919.8 1644.1 1160.5 1974.4 1011 851.6 835.8 1331.7 6223.7 9001.8 381 737.8 339 442.8 2507.6 1318.8 1013.8 1233.6 1390.7 1940.5 1293 216.3 1347.2 592.4 707.1 1207.2 648.8 6464.4 2164 108.1 781 1578.8 1824 6348.5 1788.8 2412.9 1965.4 1384.6 2899.2 1147.3 1029.4 298.9 291.8 254.6 850.7 2189.4 805 1426.6 2226.7 378.8 1680.3 584 2819.2 475.5 544.8 422 172.6 78.7 99.2 284.6 953.1 232.9 197.3 818 569.2 81.3 287 1533.6 225.9 341.1 269.3 224.7 1143.3 110 306 469.4 2307.8 97.6 217.5 711.7 183.1 855.2 286 75.2 420 131.4 2882.6 172 282 531 1216.8 451.4 66 280.8 926.8 958.8 1476.1 61.4 919.6 264.8 431.8 1450.7 947 78.1 1843.8 3769 381 243.8 665.3 163.5 1131.3 1270.4 88 186.8 423.5 161.1 408.4 1643.2 1467.8 154.3 198.8 980.4 172.1 437.6 715.8 101.2 248.6 868.2 100.4 1074.7 1371.9 205.9 132.1 272.2 38.9 2062.9 775.8 1545 661.5 877.4
3859.6 5826.4 6814.1 3376.9 3379.4 2590.8 2769.8 4372.6 4100.9 4078.2 4411.7 3977.4 3356.7 2736.5 2786.7 7579.9 2803.8 4780.2 2661.2 3871.8 1894.5 4734.2 4374.4 3702 4014 4809.2 3949.8 5924 7739.8 5065.4 4154.9 3891.3 2755.6 4317.3 4900.5 4087.4 5467.5 4772.8 6621.4 3250.4 6363.5 5894.2 5142.4 5357.5 2056.2 7513.5 3673.5 3227.9 3395.8 3086.6 5281.3 5423.4 8684.4 4309.9 5227.6 4325.6 4884.9 3949.3 3264.2 4303.7 4308.4 5310.5 3517.5 3077.8 5003.1 5386.9 8070.6 2755.8 2534.1 3805.4 3952.4 2477.4 1825.1 2957.1 5956.2 5138.3 4770.1 3754.2 3198.4 4695 2870.1 5558.6 3503.4 2576.7 4020.2 2139 2782.4 4937.6 4297.2 2628.7 3488.8 5171.6 1765.9 5995.1 4774.6 1961.9 7430.4 3220 3973.1 3578.8 6027.5 6057 5899.6 5112.6 4755.9 4303.8 6766.3 3110.5 2568.9 2598.6 4401.4 4610.4 5854.2 6724.9 3742.8 3419.3 3819.9 7949.5 3970 3386.5 2978.7 6744.1 5036.7 3873.8 3874 4227.7 3454.7 4229.5 2281.7 3541.8 4067.2 7230 6451.3 4130.9 3874.9 2600.9 5357.4 5528.5 2193.7 2841.3 3198.6 7872.5 3510.2 5874.3 885.3 4118.6 3612.2 3703.7 4225 3578.9 4965.7 4339.5 2818.4 5846.4 3393.3 5110.1 7108.6
5362.7 6821 9492.7 4836.2 5210.4 3822.2 4048.4 5142.6 5532.7 10006.4 4842.9 5800.7 8474 7996.1 5506.4 6085.7 4576.2 6971.2 4646.3 5073.7 4707.1 5190 5475.9 6660.5 4529.7 5015.9 4866.7 5962.2 9869.7 6106.7 6957.9 5490 6425.3 6609.4 6020.4 5616.5 5744.8 5939 6053 5919.4 6547.5 5112.2 5367.2 5587.8 5666.9 5192.2 7543.4 5672.1 5145.6 4934.5 5341.8 5219 6004.2 5286.2 5456 4025.8 5409.5 5174.9 4456.8 5125.6 5082.7 4910.2 4818.6 4305.2 4241 5532.1 3119.7 4305.3 3790.2 3456.2 5902.4 2368.8 2400.1 5343 7076.3 5442.2 3554.1 1822.7 4509.6 4915.5 3584.5 7512.1 3093.7 2644.2 3354.2 4331.1 2731.7 4895.9 4639.9 4572.6 4753.2 6895.8 4369.9 5454 5177.6 3658.2 2735.2 5582.5 2898 6332.7 6320.6 5872.5 4650.1 3213.8 5260.8 5409.2 9960.2 5198.9 5474.8 2546 4542.6 5775.4 4206.1 6792.9 6424 4477 3842.1 8113.5 6971.8 4898.6 3238.7 3478.5 7205.2 5885.7 5415.8 6478.1 7055.9 4310.1 5285.8 3886 5744.7 2907.9 3353.9 5584 2031.1 4094.9 4825.2 4734.9 5312.7 5454.5 3620.5 4377.6 5173.6 3451.5 3304.3 4121.3 3570.3 3338.6 5197 4912.1 6670 7252.5 3090.6 4749.2 4432 3588.1 5517.8
25.1 20.8 85.6 27.6 132.5 107.8 10.6 64.9 18.4 29.1 25.2 9.8 37 40.8 254.7 54.2 10.6 93.7 24.2 29.4 90.4 41.7 77.8 19.4 50 1775 541.2 10.1 10.9 7.9 61.3 7.9 205.4 95.1 104.8 10.4 10.6 13.2 10.8 102.1 11 61 17 24.5 94.7 100.1 13.8 121.7 1037.5 1950.6 4394.5 726.6 958.3 16.1 51 42.1 21.2 9 21.3 15.5 12.6 26.4 48.4 44 28.5 39.8 1490.8 131.1 20.8 32.1 14 41.5 53.6 56.2 133.7 178.5 23.7 77.3 56.7 29.5 33.1 29.6 6.6 10.7 75 519 43.3 27.8 39.9 39.1 130.8 243.7 37.1 10.3 10.5 42.9 110.9 10.5 111.5 28.9 656.4 392 579.5 17548.8 27.1 68.3 768.3 62.5 47.3 24.5 225.1 40.8 5.8 173.2 63.5 41.2 44.2 11.1 8.7 31.5 120.2 1627 149.6 14.4 19.6 229.5 10.6 15.4 10.8 89.5 42.1 235.2 316.6 105.1 72.1 18.5 59.2 31.2 68.9 21.1 132.2 1428.4 21.2 185.7 149.8 45.5 323.9 33.6 585.7 36.4 19.6 16.7 42.9 92.3 70.4 35.7 2778.5
1364.7 1348 978 921.1 1888.8 1355.1 1218 1055.3 1529.2 3379.1 782.3 1565.8 1980.9 1903.6 1284.1 1138.4 1348.4 720.2 1277.4 1048.1 1508.8 875.3 1067.9 882.8 875.1 1414.9 1320.6 723.1 1528.1 1664.5 1407.2 1458.3 1130.2 1687.3 941.9 2137.1 1496.3 1778.5 979.6 2171.8 1309.1 1245.1 852.4 794.4 1973.2 2714.3 1127.8 1115.6 1393.1 639.2 1470.1 1461.9 1424.6 1470.4 1043.3 1952.2 1148.1 1241.6 1138.6 1080.6 1111.7 825.2 3661.1 1887.1 3463.4 2582.5 1061.8 2062.3 2092.6 1823.8 2798.4 2257.5 1497.2 2833.3 4803.7 4190.6 2643.9 3008.8 3069.5 1778.3 3496.8 1344 2551.9 2384.1 5423.1 2710.6 3946.9 1192.6 2050.7 2319.3 2560.2 2379.8 4889.8 3741.8 1846.1 2816.5 2991 6659.7 8466.7 3124.6 4463.7 2688.6 3186.9 2172.6 1820.5 2562.3 10911 3666.3 2240.7 2627.2 2952 3407.4 2157.8 1693 3483.2 3565.1 3767 2054.6 3930.2 3183.7 1629.3 1218.9 3609 3301.1 2163.1 2239 3041.3 2291 1456 6569.9 1725.5 1919.3 2166.5 3048.5 2985.1 2322.1 5332.6 1743.3 3888.2 2215.6 1476.9 1737.5 1664.8 2139.3 6211.3 5980.9 1484.4 3704.9 2916.1 1963.9 1368.9 1321.3 3212.9 2176.3 3575.8 2529.4 1826.1
2712.1 2429.8 2184.3 1595 1595.1 1603.9 2436.6 2617.2 2076.1 4129.9 2095.8 1844.4 3194.5 2722.5 1819.9 2768.4 1871.9 3744.5 2104.5 2525 1770.1 3193.1 3892.7 3498.6 4382.1 1767.4 1614.3 2986.6 3819.9 4386.6 1960.5 1980 1575.7 1664 2739.3 2134.4 1583.1 2831.3 3302 1729.8 2354.6 3151.2 2912.9 2307.2 2670.9 1715.4 3164.1 1322.3 1856.5 1710.3 2014.4 1473.1 1658.4 2024.1 1101.8 2335.6 2043.7 2097.5 2645.6 2034.9 2104.9 2743.7 4746.3 4615.7 6279.3 4197.9 1825 2933 2768.6 3949.6 6857.7 4144.9 1966.8 2806.8 6970.9 6195.6 2171.7 1958.8 2596.3 4354.3 2349.8 2592 2424.4 2969.9 3905.5 1696.6 2555.4 2976.8 3826.9 3781.9 2038.4 2562.9 3139.6 2189.6 4810.1 1837 6037 6564.1 2190.5 1825.4 3254.3 3445.4 2912.8 3088.8 3533.8 4468.5 2856.8 7683.7 6841.1 3384.9 3387.3 3134.2 2979 2913.2 4410.6 5485.8 3319.1 3896.9 5679.9 5553.9 2131 2602.8 4227.3 5120.1 5099.7 7952 5309.1 4416.5 2727.6 6718.2 4331.5 1528.1 2348.1 7416.6 2293.9 5785 3833.3 4087.2 2431.2 5104.9 2223.6 2301.7 3470.9 2892 1408.6 2770.7 2352.7 2389.5 2604.9 4169.1 5243.5 5617 1642 4901.7 4320.3 4207.9 3023.2
301.6 2432.1 1063.4 2642 621.3 1245 1268.7 713.2 805.7 1748.4 1139.3 603.6 2528.6 615.2 2988 559.7 1718 890.1 5667.3 3772.8 856.7 507.7 1173 872.1 1623.8 796.4 1061.1 1026.6 306 725.6 388.3 12731.1 2100.7 774.3 1956.7 2176.6 351.3 4530.4 983.2 1823.2 2189.9 709.6 1690.2 1117.6 110.1 608.9 507.8 3988.8 1882.9 604.7 350.2 846.8 880.9 1132.1 2407.8 8653.3 1289.2 3570.9 2387 2478.3 2402.8 1829.3 113.6 61.6 99.8 55.6 100.8 104.7 498.7 455.2 79.3 266.4 674.9 321.7 57.7 115.9 191.4 254.6 292.2 492.5 394.4 46 980.8 1231.8 160.4 1272.9 422.6 318.3 445.8 518.7 1119.8 2365.3 2512.3 537.9 541.7 1278.9 320.4 101.1 156.1 681.6 108.3 505 746.9 287.2 591.6 757 120 91.4 177.5 551.6 171.1 648.8 554.1 182.3 352.3 87 275.5 1115.4 76.8 83.5 339.3 129.8 55.1 85.9 113.3 126 172.5 86.9 54.4 55.4 500 98.6 234.5 114.8 279.2 397 233.1 73.2 757.6 437 330.6 176 378.6 229.1 1003.7 113.4 148.8 589.5 174.8 353 369.3 337.9 829.7 131.3 65.4 321.6 94.5
3743.5 2881.7 3251.6 2592.8 3752.5 3210.2 2589.3 2888.2 2469.5 5779.6 3360.5 4431.7 2513.7 4646.9 2584.8 4226.7 2406.7 4453.3 2697.2 2212.9 3256.1 3214.3 3013.7 3506.6 2819.4 3997.2 4071.8 4003.6 3472.9 4804.4 5276 3227 2537.2 4478.3 2335.1 3960.8 3948.7 2327.3 2542.8 2953.9 2369.2 3213.4 2248.3 3072 4306.4 2881.4 5035.2 2417.2 3898.4 4617 4910.6 4755.3 3824.7 2812 6006.1 5215.1 2653.2 2433.3 2927 2682.4 2664.7 2348.8 4195.1 5424.2 6136.4 7000.7 6955 6110.7 4946.5 3619.8 6603.6 4301.4 4278.1 5437.1 6945.2 6438.4 2907.2 3874.6 3264.8 4171.8 3500.8 7119.8 3380.8 2166.8 5297.9 3395.5 6085.8 4220.2 5259.2 4446.7 4179.9 4356.1 2867.9 5313.6 4169.8 3568.8 4161.1 5605.6 4585.5 4415.4 5550.1 3663.9 4940.5 3395.9 4549.9 4265.2 5779.2 5027.4 6022.9 2478.6 6224.9 2572.1 5429.5 3957 10761.5 4133.2 3806.7 3446.3 7020.3 7332.8 3075.6 4645 3587.1 6232.3 5503.7 6212.9 6646.1 7740 7329.8 5511.7 5284.6 4326.2 3398.5 5460 4650.9 4973.2 7611.1 4703.9 5079 3796.8 3059.3 6481.5 4717.1 5695.9 2272.6 2789.1 4443.5 6459.2 4804.8 4508.2 4695.8 3833.3 6394 6715.6 4859.3 4439.2 5364.4
330.9 70.7 37.6 133.4 192 135.1 98.8 61.7 374.8 227 159 175.8 112.8 191 35.8 55.9 295.1 32.1 544.3 362.7 292.7 166.5 107.3 160.2 187.9 67.8 99.6 214.6 9.1 161.9 149.8 114.8 138.4 147.6 47.3 80.6 42.4 123 26.1 112.3 90 30.3 187.8 528.5 121.3 117.4 253.2 161.6 131.7 61.1 119.5 51.8 128.9 19.3 89.8 45.4 186.7 98.4 166.7 291.5 265.4 166.1 116.1 101 106.4 46.3 90.4 2731 98.3 3175.7 89.2 131.3 128.1 557.4 128.6 152.7 5.4 1017.2 101.9 163.4 3402.8 2429.2 11.9 72.8 31 108.5 92.6 7.2 151.7 1116.4 75.9 26.5 184.7 147.7 47.3 22.6 36.3 1147.1 33.4 127.8 27.8 685 873.3 296.8 149.8 73.1 28.1 64.2 409.5 195.7 123.7 211.1 89.2 434.3 102.6 193.9 194 12.7 47.7 51.5 198.6 423.9 378.5 5648.7 26 397.3 381.6 5023.5 16022.7 64.1 87.6 43.9 126 356.2 1085.9 199.7 191.2 253.6 173.9 231.4 2047.5 2052.9 25.1 136.4 84 20.6 65.4 190.9 391.6 87.8 31.1 20 36.2 130.3 208.6 97.9 772.4
1765.7 1452.9 1339.5 619.6 863.2 876.8 872.5 771.8 578.8 1183 1050.3 1135.6 924.7 1153.5 820.4 646 665.3 720 1553.2 1005.3 1398.3 922.9 329.2 1519.2 748.9 2732.7 2526 851.2 2077.4 1428.4 1100.6 1212.3 937.7 1950 447.7 938.8 1519.4 764.9 592.9 1348.3 616.6 834.8 813.7 540.7 2692.8 1122.3 919.8 1166.1 1872.8 1951.9 1908 1500.9 1457.6 1199.7 1783.3 3419.2 1212.5 466.5 944.4 725 641.8 333.8 2314.3 3406.2 3251 5516 4275.7 3605.4 1304.2 3186.5 3778.2 2727.5 1741.5 2447.8 4196.6 5542.7 4847.5 3993.7 3670.6 1054.7 2240.3 3787.3 1420.3 646.1 1772 841.1 2094.9 775.9 1050.5 1799.8 2109.3 1497.7 441.6 1612.4 664.8 1518.2 2541.1 2862.6 2383.6 1053.2 2670.1 4811.1 3130.9 2101.4 1342 1063.3 1412.4 4960.6 4336.6 707.8 4046.2 1078.8 2936.1 3366 2387.1 4158.2 1477.4 3395.9 4402.1 4389.3 804.4 3526.2 4346.6 3906.2 1459.9 2994.5 4945.4 5211.4 5936.1 6433.5 662.8 2205.2 2569.6 4081.2 3002.6 4298.3 2548.2 5539.2 1538.8 1266.7 739.8 3472.1 705 1551.9 1788.7 2028 4612.9 2796.4 1503 699.1 526.4 350 1213.1 5740 4396.6 1732.4 4658.7
944.9 1473.6 998.6 938.1 1052.2 1039.9 1076.3 1362.5 904.4 970.7 1732.5 991.6 793.3 1101.4 762.3 2911.4 986.2 1914.2 1132.6 1100.6 1055.3 1767.9 1493.2 1727.1 2141.9 820.9 763.8 2380.9 1140 2253.4 808.7 939.4 509.8 1230.1 1189 1006.7 1737.3 978.7 1745.1 770.6 1795.5 2560.3 804.5 1350.6 1181.7 1685.6 1417.5 1581.2 633.7 699.6 1561.8 1213 1356.6 1009.1 836.4 1654.2 1283.2 1511.4 910.7 1336.9 1188 1025.6 3850.7 4667.6 5797.8 4816.6 2572.4 1647.2 4147.9 2284.1 4228.8 3675.1 1738.6 4226 5068.5 5982.8 6021.1 2278.7 4964.3 3161.8 2316.8 3823.8 2249.4 2645.9 3435.2 1965.4 1927.9 2267.4 3163.4 2157.8 1737.5 1166.3 1213.7 2520.2 3330.3 994.6 3358.5 2768.1 2964.5 1625.4 5048.6 1384 1421.6 2015.8 3096 2730.9 1770.4 3976 3109.2 1834.8 5026.3 3844.9 4194.2 3082.8 3222.7 6208.8 3237.2 3800.6 4801 6001.9 1412.9 5032.2 3629 4758.4 4119.4 6027.3 3957.9 5599.1 2904 4771.5 3236.2 3463.7 3192.1 4960.9 3947.3 4633.5 4849.1 3817.4 2761.5 2932 2638.5 3250 3214.6 1998.7 929.8 2976.2 2853.8 1868.1 3693 2471.5 2819 1973.2 1626.1 3281.8 3334 3279.7 5371.5
878.3 2151.8 1871.5 1934.6 2378.6 2314 1493.5 2030.6 1874.3 1882.7 1613.1 1799.5 1219.7 3077.6 1406.5 2191.5 2470.3 1304.1 2829 2672.3 1339.3 1945.6 2645.5 1309.5 3006 1409.7 1520.7 2380.8 967.8 2625.1 1630.2 1714.5 1101.4 1148 1343.3 1502.5 3237.8 1388.2 1857.8 1059.8 2314.5 1761 1632.8 1865.7 1675.1 1212.3 1008.2 3164.8 886.1 740.6 1447.2 2371.3 1867.9 1486.2 1369.4 1708.5 1579.7 2187.8 1392.7 2139.3 1908.8 2497.5 3288.6 4665.1 4131.4 1729.8 1782.1 3023.8 4566.1 3332.6 4021.3 5107.6 3993.9 3731.7 2625.9 3958 6555.2 5685.7 4622.3 3091.2 3380.5 2139.2 4625.2 4607.3 6122.8 2462.6 6483.6 3304.9 3514.2 4315.7 2701.5 3240.2 2909.5 3229.9 3645.7 2361.4 3225.7 4142.7 7342.5 3566.5 3759.5 3790.1 4257.4 2659.8 3326.7 4542.7 1671.9 1580.1 1872.5 4400.8 3102.8 5765.1 1910.5 4675 4085.7 6647.2 6207.9 2803.5 2831.3 4615 3786.2 2765.1 2160.5 3955.6 6043 3567.4 3237.2 2843.2 2859.2 3336.1 4519 3160.9 2984.3 2037.1 5680.6 4266 4032.7 1893.2 6124.8 4699.9 4712.2 2712.6 3784.3 4502.1 5438.6 5440.6 3691.6 4710.7 7188.6 4408.4 3833.6 4122.1 2870.2 2279.4 2674.2 2922.5 3200.6
5094.5 1796.9 901.8 2790.1 955.3 990.5 742.4 2845.6 3979.3 890.8 6327.1 1490 1130.5 864.5 4111.5 1277.4 761.2 442.7 1029.2 1722.2 3876.9 1894.6 1294.4 568.2 874.5 926.8 754.4 2360.5 733.7 821.4 905.3 1865.3 13951.1 999.4 1155.1 761.7 2678.7 2140.8 707.5 2983.3 969.2 980.5 2045.5 630.4 709.4 767.2 3117.2 1019 1609.4 1138.6 2207.8 1842.9 1024.8 1508.5 899.7 694.9 2981.8 1012.1 6025.5 1828.9 1880.8 923.5 298.7 338 242.4 261.3 350 262.6 1496.7 414.6 224.4 617.2 2719.3 228 346.4 225.5 219.2 687.7 641.4 244.8 924.3 241.6 807.7 429.3 359.4 566.5 701.2 353.2 373.7 959.4 830 475.6 2148.2 592.5 572.8 490.2 472.6 621.9 452.5 1043.4 272.3 365.2 260.7 873.1 1195.3 382.6 730 239 309.2 1607.2 421.9 345.7 197.4 281.5 462 436.8 579.6 316.6 374.2 384.8 1707.5 323.3 290.9 521.9 195.8 285.2 580.2 332.9 426 150.4 473.5 476.4 759.6 358.6 715.5 381.2 350.6 283.4 995.6 862.8 769 437.1 478.6 1379.2 2152.3 414 441.3 723.5 1806.7 433.1 371.7 616.8 427 258.4 380.2 386.6 309.8
