"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60"
345 873 1118 491 756 461 748 556 1183 394 303 941 532 4124 340 544 450 993 1508 927 429 2195 417 177 484 1293 1362 764 909 250 1014 855 286 443 395 621 793 326 1134 514 512 752 767 284 992 1138 211 571 302 482 2335 654 229 2272 316 465 516 1354 1893 297
564 2735 752 95 425 452 779 348 743 420 440 1431 418 2089 478 409 953 254 332 169 512 3590 628 322 1231 1223 550 416 728 284 1119 1012 806 411 798 436 423 628 883 522 82 522 426 203 631 1346 105 655 257 1152 1029 3033 912 695 345 766 780 1283 1186 472
-934 -806 -745 -1439 -1004 -1393 -781 -929 -381 -787 -1199 -11 -1846 254 -423 -289 -900 -1216 -649 -1466 -731 -41 -1134 -1265 295 -1675 -861 -1116 -1145 -1264 -2007 -993 -100 -934 168 -1063 -582 -1240 -515 5 -2984 -475 -1977 -914 -1176 -588 -776 -2917 -1962 -598 -898 -75 -1048 -545 -1158 -1227 -124 -1022 -1104 13
562 534 911 1229 3946 400 395 1539 135 381 1092 529 572 309 71 523 93 392 416 1427 2018 346 755 982 762 1366 1159 641 487 1169 2133 1309 403 1161 430 607 762 1148 1035 46 807 272 735 943 944 1389 1179 1942 1113 72 1047 684 482 1016 822 1601 520 623 1436 -746
697 2150 998 966 1378 568 717 2911 921 259 1062 1600 695 2493 1603 312 892 1262 1823 1477 819 3195 1081 1107 1670 1198 1365 1714 1978 710 1628 1673 1048 790 1467 674 1566 1442 787 653 1301 773 1754 1505 902 2843 1046 1699 415 1202 3147 2057 1136 889 881 1172 1264 1339 2408 1016
-828 -1148 -703 -1785 -578 -906 -1018 -1207 -858 -727 -1116 -922 -1286 -145 -562 -753 -1086 -1753 -78 -1727 -1693 -403 -1529 -1500 -1175 -1538 -1519 -1109 -2641 -2171 -2926 -408 -938 -874 -845 -67 -307 -394 -61 54 -1905 -711 -2618 -1901 -1215 -1147 -1019 -2287 -1096 -1023 -904 -987 -883 -1150 -1227 -1116 -706 -1017 -146 89
535 1366 290 -18 552 590 288 469 751 149 420 848 197 1770 711 366 819 595 1145 712 506 2715 282 300 972 543 1830 723 548 102 1329 781 414 512 532 420 1079 897 787 457 425 437 577 291 683 1872 329 895 243 864 3300 1618 459 1050 208 605 873 1104 3029 766
590 799 1118 1293 -146 608 1016 2787 388 391 641 945 1054 2577 642 712 741 1574 477 2549 1483 505 1100 1162 1873 2650 2308 1441 1616 2213 1844 1675 702 909 211 986 846 897 1203 911 1586 816 997 501 723 1033 692 1595 1725 955 2455 752 589 1392 704 1577 854 1022 2285 970
878 1072 803 274 552 911 801 1053 1472 213 961 555 1374 2894 1354 555 856 1161 1000 1216 1237 1616 2519 270 3228 565 1309 1129 1057 626 1161 1557 1251 528 383 247 751 494 896 1415 1223 488 855 548 1286 2290 573 1094 560 1106 2085 2804 1196 1767 363 1475 1282 1947 1734 904
65 56 84 127 1023 178 288 161 -77 -64 141 74 -69 -293 1139 58 101 -28 -35 542 4301 -71 -55 156 -271 381 72 81 65 1909 -262 -33 -66 -10 215 217 1344 536 234 383 -29 55 386 275 -37 -11 244 299 54 115 -238 152 423 36 139 -134 -73 8 488 1016
-467 -995 -357 -2317 38 4 -133 -174 -1033 -24 -1320 -630 189 150 -544 -127 -790 268 -660 -3 -5 -662 -1007 -409 405 -2771 -687 -1073 98 -113 -1508 -1215 -713 -65 -191 57 -836 -1861 576 -1001 -1030 -1028 -309 328 -16 -627 -1122 -366 446 -313 -839 -242 -79 344 -861 -544 -290 -570 289 135
486 177 798 818 400 350 386 1362 714 355 450 905 674 878 891 418 1068 632 225 1903 2714 502 632 723 482 3299 1385 981 1452 926 1429 -5 320 620 3628 827 614 1047 741 163 904 1028 1243 705 1200 1484 734 993 797 1288 1238 912 589 1272 374 842 837 1242 958 402
1047 866 556 145 1537 651 1263 1335 739 232 588 1548 1004 2833 797 560 1189 670 577 2041 1509 2380 775 393 1685 1586 1643 1356 800 307 1219 772 432 1149 673 700 508 721 1603 372 1431 1024 1693 592 2034 1324 847 1548 481 1088 1352 1236 820 2155 334 766 715 2100 3420 373
825 749 1124 1289 2211 398 386 2646 1005 188 759 882 639 881 652 224 1283 317 712 1131 2699 1094 687 482 1106 753 1188 669 1660 508 1213 734 584 572 324 171 635 -159 499 209 865 400 1641 902 580 3294 556 769 261 617 1920 297 238 1170 143 433 530 977 827 -23
-522 -323 -505 -560 -50 -552 590 -325 -49 -206 -623 125 -503 1797 21 173 -228 -176 -294 599 -210 260 -764 -116 139 -1624 546 -7 -367 -1803 -1066 133 -65 185 -649 -166 -1280 -2632 274 -351 -474 -147 -300 -413 312 150 -137 109 -539 -30 859 585 611 172 -481 310 35 602 -665 -472
1305 122 255 194 889 1681 470 603 -114 144 187 1218 167 2589 219 693 763 751 69 1085 1391 1023 209 1202 971 2787 1466 1088 -153 410 157 -121 87 921 -39 741 2032 2045 667 193 1528 222 -149 389 505 714 1005 674 226 937 1366 676 862 1352 749 259 451 308 1599 845
961 1568 459 398 1842 732 526 1291 842 475 488 1767 341 2105 483 1181 936 1042 1356 1258 2676 1549 770 118 1674 1986 2423 1231 1666 759 2096 1388 889 1349 411 261 1026 1492 1547 859 1746 1017 695 695 1178 2193 599 1912 -3 729 2414 1220 882 1986 452 902 951 1293 2678 558
156 474 736 39 -203 416 648 1080 1278 36 169 1501 751 2211 1418 230 1909 1256 666 278 497 2021 252 245 551 553 1057 580 131 -159 -210 1104 452 513 297 275 1715 1651 709 1148 401 338 1196 338 2386 1045 219 148 312 1275 2644 1100 262 1493 315 1000 1152 880 1134 1043
181 65 366 -1192 521 -214 133 593 985 -109 -666 141 -575 481 406 200 346 491 651 -631 -674 -97 441 -662 565 -969 379 610 -1551 -1363 -1129 -81 271 218 -309 -561 -179 645 34 617 -1460 152 -564 159 305 843 398 137 -1061 -800 -517 775 277 403 -41 225 443 527 -1733 75
69 35 -108 -581 1569 355 523 -1197 -124 -72 -224 -391 500 32 -266 -78 -120 -465 -24 712 -150 -40 -487 466 -328 -3 -609 -419 -191 1697 535 -792 153 -35 -129 298 2022 1911 -112 1469 -48 -38 -620 -426 73 -368 267 806 -350 -291 -851 -404 583 -222 28 164 -106 -18 512 1208
-435 -566 -865 -936 305 -572 -830 -2415 -462 -142 -730 -605 -554 -639 -577 -300 -540 -453 -1995 -232 -461 -187 -611 -492 -429 -791 -464 -237 -1589 -334 -1991 -982 -868 -79 -524 -589 899 544 -101 413 -2133 -357 -1679 -824 -719 -440 -688 -1830 -1130 -253 -273 -108 -356 34 -173 -461 -399 -339 654 564
1239 610 1357 818 1194 300 1531 1714 602 576 705 1061 1044 3543 797 763 1039 1949 660 980 1616 1888 1159 767 1648 1458 2138 1783 1967 842 1182 1218 411 1526 822 739 1852 1752 2087 1243 2650 957 1835 540 1534 1481 699 2152 828 1228 2185 1436 957 2491 765 1276 222 1826 2540 845
105 -911 421 734 406 -24 182 939 58 -94 271 150 519 -324 465 173 492 -112 155 1286 553 161 435 466 242 149 258 137 137 360 578 722 96 138 -610 288 -921 -1173 -56 -737 217 158 428 455 417 53 532 562 412 536 -256 197 148 247 27 126 385 321 4023 -6
3040 695 1466 1598 260 1504 936 1771 888 585 1019 1139 1518 1407 743 612 240 1421 806 1960 1604 1479 1317 907 1167 378 370 1387 1704 1272 2511 1813 750 339 442 1423 2138 1727 643 1017 1750 966 1648 995 1142 989 659 2385 793 1872 1857 1809 621 1303 532 1297 490 1465 3338 1462
589 972 425 145 984 390 552 382 873 279 807 814 775 2650 838 198 1785 462 578 842 381 1898 632 231 1530 457 1074 677 745 49 1208 862 340 416 176 164 899 410 1334 372 715 488 632 167 625 1613 253 137 134 984 1407 1584 514 694 68 382 922 3044 2859 429
527 504 -348 29 413 86 -177 372 300 110 194 480 -599 1196 449 30 430 355 530 49 633 344 4367 488 1057 235 13 646 778 -7 830 294 410 1048 -19 164 645 947 40 361 38 518 275 392 363 325 331 565 -384 -582 498 394 42 910 63 436 523 -235 1238 125
545 227 683 521 832 1209 958 446 1189 289 526 2109 466 3009 734 615 1096 652 1424 708 485 1017 1315 773 943 -50 2190 1400 893 584 819 1487 465 972 301 596 592 184 1366 587 43 334 1180 634 451 1873 344 159 415 436 2129 1413 723 2218 880 564 913 1083 2879 789
1050 709 1087 581 2872 678 648 1237 889 122 676 1226 215 1664 1040 504 1310 491 216 705 509 1908 551 781 821 69 373 843 257 -22 -152 396 210 1240 293 399 243 1894 1152 544 483 443 76 812 618 3143 1113 825 268 253 2265 1584 798 538 771 1333 966 839 1428 402
800 517 980 310 603 1068 923 473 21 349 112 786 -53 2329 631 636 1132 722 184 1145 2072 486 888 1823 1496 3162 884 651 811 132 1082 761 535 760 379 325 688 1400 781 408 2844 1212 331 1400 846 511 834 1332 -6 1091 1579 640 784 2104 1046 215 716 1288 430 706
1046 1503 1459 323 1194 762 1349 949 1316 207 1169 1158 927 2310 883 909 1250 1695 1499 1674 1243 2802 899 413 2702 1201 2793 1323 1118 725 709 890 654 1080 450 450 2434 922 1708 990 1030 846 1424 374 1994 1390 611 1797 147 1152 2356 1885 645 1846 490 982 920 2023 2356 1340
959 1161 812 598 794 204 466 3619 1132 210 302 584 269 1197 391 192 887 323 655 1251 624 1170 1304 504 1164 794 1450 1431 2071 839 1198 1028 938 392 638 411 508 871 960 408 324 492 535 318 1035 3430 516 1380 707 623 846 1090 367 1264 57 1749 998 776 925 287
906 -130 230 104 -2789 -175 -46 -20 -36 -62 -139 105 63 723 -1 -30 -35 499 -135 754 -210 50 323 164 350 -362 -160 534 734 -326 -115 184 100 146 -176 -131 -529 -2246 258 -982 -348 38 374 379 172 694 429 -795 130 521 409 397 175 112 -47 175 71 26 -1718 -1205
1474 843 592 637 610 378 8 979 232 130 -365 936 -378 634 199 -284 93 -537 -30 -59 -248 447 148 110 273 -886 579 1727 246 53 115 49 862 86 -90 376 -719 192 603 -111 -1755 -359 -83 -25 919 2131 138 1181 -487 -429 58 1189 -32 935 -211 982 243 26 915 -399
162 848 186 457 521 102 299 211 662 117 248 687 402 2274 767 195 623 283 956 511 577 1219 389 340 1439 495 1201 408 230 148 1203 1059 621 202 144 286 1164 662 664 579 488 149 153 255 606 1243 391 313 75 852 1417 1312 245 605 152 1079 918 1228 4231 1073
207 1166 126 127 3005 268 126 167 335 32 -108 540 530 1759 235 -116 126 158 117 803 213 533 323 381 -21 3 654 329 411 41 1108 -228 601 70 180 517 -275 553 435 144 517 233 42 416 563 472 5 551 48 235 868 568 19 459 54 -36 421 259 2840 2539
1534 1521 2331 992 819 859 1405 1207 1116 568 1192 1290 783 3146 1400 750 1747 785 1162 1688 846 1870 843 769 1022 2266 1496 764 942 280 1613 1656 1261 733 845 1137 603 1844 1361 952 295 2091 936 1185 994 2335 979 1052 436 1501 2495 3596 1386 1372 666 1086 1308 1852 2120 663
92 154 0 74 292 313 210 154 77 72 79 401 77 4094 792 121 679 869 639 331 680 163 140 223 1878 851 802 416 438 205 1565 1039 387 204 93 122 518 855 776 612 1513 81 386 191 490 881 94 484 147 266 1109 946 237 805 190 490 404 1287 1842 666
595 419 -190 -1190 1010 -274 2 -754 356 136 -642 319 -719 716 281 -309 46 560 445 -1311 -1394 289 102 -893 892 -1951 464 -873 -635 -1329 441 375 -51 175 -422 -529 -741 477 368 -48 48 355 -225 -397 432 356 -831 -89 -1154 -1011 818 302 -167 338 -315 37 259 327 367 -449
-337 -1019 -394 -495 -362 -398 -297 -1405 -1028 -166 -769 -374 -434 -865 -604 -258 -757 -216 -1184 -807 -654 -542 -684 -429 -988 -1067 -576 -743 -1024 -763 -1760 -968 -762 -347 -493 -337 -4721 -1324 -304 -576 -1262 -338 -1237 -797 -477 -1136 -349 -1478 140 -644 -902 -344 -160 -503 -633 -449 -391 -1031 -403 -1096
-13 -313 79 -674 -3113 -82 255 -258 -363 -72 -391 -11 -372 712 -247 267 110 404 -289 1170 550 -246 66 -223 395 -562 471 309 263 148 -851 98 -116 163 -461 25 921 -1467 659 -1213 914 177 905 165 451 -331 155 -727 51 342 -626 210 235 217 152 504 99 -196 232 -795
216 769 -397 -467 -3380 -182 -352 -144 -110 61 -306 -67 703 68 267 -47 81 863 602 345 275 161 257 -439 -25 734 605 28 -553 -470 1171 -196 380 334 -121 -295 -1535 167 437 -274 -280 -25 81 -213 380 513 -320 -1201 175 386 460 136 116 416 79 244 338 280 788 -6
109 600 -48 -106 1131 -18 -137 -26 17 -112 -30 75 237 388 -353 -10 -147 17 249 -109 349 97 -67 348 116 -985 -222 -245 -838 -455 131 322 296 58 -485 600 -3440 -343 -410 -1012 -1136 -66 -690 -84 -288 274 -265 -218 -457 -95 572 416 -9 77 -637 -6 106 51 1256 -1406
2374 486 1399 813 889 1190 1007 2240 1798 673 1678 1397 852 2710 943 461 1077 511 541 624 1036 1088 719 1259 931 1188 907 815 855 558 1276 1165 554 926 438 956 550 1307 757 661 1262 619 1424 2375 949 3028 1064 1581 316 1106 2367 2719 1261 988 467 1049 1107 2417 1384 316
-274 -425 -876 -1792 610 -276 -481 -2230 5 -132 -620 -195 -450 -408 -269 -49 -830 236 134 -701 -586 -166 -480 -630 84 -2329 65 -1050 -1003 -1146 -772 -895 938 -54 -775 -173 -741 922 -683 -187 -2200 -437 -957 -946 -324 133 -467 -1075 -415 -562 202 -157 -109 -330 128 -548 -222 -76 388 -257
689 714 1269 1211 1150 814 1289 2089 839 215 796 309 887 1701 859 632 767 306 942 1230 2726 187 884 834 1114 3232 1525 1523 2532 2327 1670 1343 834 919 739 471 1587 1123 1401 1161 2423 1217 2201 970 1713 579 1092 2206 800 1243 1118 349 816 1178 691 682 471 1030 1602 1073
125 -82 -166 5 1919 149 139 -429 -101 15 -140 74 242 38 -206 63 -243 361 -329 -45 142 -115 -83 336 47 397 -212 -114 -679 778 10 -203 -202 134 180 325 1344 2682 -90 1466 348 77 -273 -79 -61 -73 55 193 -250 136 325 42 -33 -13 -85 -92 -26 -16 2742 1096
909 1563 1162 1000 1391 811 748 754 724 968 836 748 1193 2116 990 553 1024 1964 799 1487 2184 -17 1831 963 752 1436 1391 919 1688 1097 1833 2283 1751 1558 332 654 645 1492 1278 993 1455 782 2183 1518 1567 1371 982 1914 467 1608 1890 765 613 996 650 1424 988 1143 4228 693
917 574 441 321 158 329 295 402 202 232 278 770 394 2138 532 360 311 294 475 518 1634 949 500 -29 3375 266 897 352 49 106 525 431 2946 393 324 485 772 871 984 329 778 921 422 358 670 1099 261 1007 54 867 588 1461 531 1147 264 684 654 733 2175 419
978 665 543 614 3323 856 437 1563 747 166 886 295 -23 1287 799 126 107 597 292 691 1953 914 1095 1437 969 1942 445 2397 274 1070 1366 611 263 1090 630 99 201 276 763 312 2302 302 318 948 404 880 971 856 439 861 1353 524 370 583 1839 583 236 1128 470 161
591 843 849 72 463 265 832 1442 774 412 515 871 599 2733 917 340 1303 701 874 1593 1906 830 442 446 1699 1055 1584 1247 1359 486 2264 820 733 561 403 487 1122 938 1820 574 1044 469 1546 421 1839 1429 574 2138 58 1322 1382 1778 647 1279 334 729 580 1728 3034 320
1076 980 1131 1291 1334 777 1021 1774 1212 2054 1587 1185 940 3871 931 521 1661 1424 1548 1872 2175 1560 1827 613 1729 1096 2187 1341 1425 1101 1644 1667 887 910 1280 1176 1185 1031 1265 1004 2389 1259 2158 758 2545 1643 594 2113 927 1613 1564 1306 819 2308 586 1211 317 3062 1667 498
540 643 235 579 1328 82 392 587 428 118 55 1176 87 2517 472 243 1494 545 555 472 387 1052 139 -187 1485 810 1185 1093 570 -379 210 381 397 413 156 251 603 1031 640 459 474 447 139 235 507 1016 179 789 247 104 1209 1180 426 1840 141 318 321 1747 3428 525
-66 100 82 33 1289 42 304 808 54 -2 402 -41 -143 -571 341 60 225 17 902 -204 452 -41 -197 241 437 -737 -278 53 -471 668 299 -494 -7 -218 191 247 1969 3345 -184 146 91 -197 -465 446 436 -4 337 1427 -216 -605 -606 -18 449 -360 -181 -344 46 401 135 333
223 1565 632 -287 527 305 177 1013 1372 72 433 749 527 1978 923 187 820 1380 1300 511 290 1292 855 193 1530 575 1100 695 608 -239 1618 1786 1285 335 -211 108 1355 469 816 683 140 417 720 228 457 1681 152 1500 -161 1281 2448 1449 139 1000 193 902 839 1513 2150 -46
329 1344 816 338 965 929 721 506 1265 457 396 1835 372 2481 516 216 1078 699 380 465 346 2979 631 278 1522 127 1152 858 476 239 63 582 123 777 540 318 508 360 475 389 299 332 724 386 324 1178 362 0 -79 629 1083 906 353 1089 242 210 599 813 3174 468
866 487 800 717 1791 566 1174 1881 1775 173 1110 891 700 2587 977 855 811 733 1261 2009 1184 430 1445 1510 2280 1249 1676 1121 1731 1382 1555 1878 1202 1139 399 973 1524 1349 1120 1148 686 1082 2070 956 1607 2110 1114 1654 807 558 3159 2719 1364 1540 765 1760 1647 2110 2985 1687
741 796 565 846 374 671 701 1707 1034 420 852 1224 988 2756 1036 461 1225 1250 511 1769 2125 1591 1344 870 1865 1083 1525 1272 2592 470 1471 1573 549 1259 575 307 1524 -368 1740 8 1823 1283 1887 1225 1661 1475 1059 2077 323 1217 2029 1754 647 1533 630 973 820 1201 2110 108
330 181 275 278 1169 1090 150 87 1914 806 26 481 221 28 1319 -38 1023 213 102 52 367 496 153 63 35 143 284 160 295 45 257 582 -52 468 11 48 402 419 42 27 266 186 557 2177 33 3259 17 2430 82 116 96 337 185 621 199 2 56 109 453 184
-8 -398 139 -274 -673 -39 290 -244 0 -95 -57 428 -439 2455 -73 132 558 -222 -469 -222 -358 -27 -200 -87 2672 -212 330 -224 -520 -907 -1171 -483 -17 300 -438 152 -614 -653 376 -236 -474 -276 -873 -235 230 -44 -107 -394 -120 -189 152 493 -74 885 41 -239 243 38 970 -924
55 -631 -277 -549 -629 -75 -432 -992 364 -40 -728 280 -21 366 346 153 89 696 145 186 -35 358 -901 37 439 -1544 193 -255 -805 269 -1734 -207 127 15 43 -80 -1132 645 -405 -106 -652 12 -726 -1086 20 251 -125 -3155 -814 -154 108 422 -367 -29 -99 58 243 75 -425 -188
401 834 141 99 57 346 248 201 663 445 158 772 500 2762 759 216 1548 872 1103 934 1175 1297 1310 199 2306 1150 1110 171 591 -144 1676 1815 677 352 716 312 275 511 451 81 875 173 880 270 1204 1252 355 901 48 1328 1652 744 399 546 25 95 2191 1471 1636 171
336 -46 299 102 355 759 488 670 830 353 372 2312 237 3628 885 660 1831 678 1098 461 902 501 419 480 1563 699 1001 477 597 273 725 1624 570 919 86 522 148 8 725 247 493 242 458 269 606 1898 417 705 302 533 2085 1167 354 823 418 679 961 1110 1376 178
1483 1708 1016 411 374 1783 670 399 1979 364 1255 2156 695 2480 1089 863 1302 2258 1679 930 1376 1284 858 658 1685 1929 448 919 60 615 1965 1315 1036 988 520 1650 -868 -117 1104 1083 396 1238 516 919 897 1976 1217 565 453 1072 2238 1642 922 955 1117 1146 1143 1306 906 1806
379 1062 199 443 2395 376 561 1261 658 48 194 223 239 742 449 80 531 1273 -11 553 642 373 190 1032 451 1544 379 766 1238 1253 1061 586 508 362 148 187 3345 1224 480 1551 1209 719 460 599 537 715 850 1413 831 611 2190 635 532 163 684 566 270 597 2418 799
-59 -521 610 -259 419 -78 286 751 447 140 -106 754 1350 2625 45 -126 575 491 585 1110 1163 -3 168 27 486 251 812 301 1298 311 751 851 272 251 86 198 614 301 872 277 711 25 862 -121 3000 527 240 839 140 665 -234 524 303 1003 43 1065 639 1947 1378 198
448 740 827 493 667 585 421 556 377 450 367 544 604 1922 438 295 405 1831 1217 899 384 538 472 755 1782 896 2249 735 783 1002 1329 1017 766 875 46 1428 1715 1014 573 546 2674 467 1036 362 807 991 698 1215 312 1507 2745 1185 486 1365 347 847 340 2945 762 475
707 60 1280 1392 -559 517 1016 2385 1091 60 1094 562 892 205 427 510 1008 828 1166 1463 1370 283 750 1180 362 2228 1070 1047 2263 1420 2254 351 1023 841 775 905 2053 360 1099 -13 1886 869 1277 416 1105 1368 1434 1584 762 1399 1704 321 848 1225 662 762 606 1075 -143 -184
618 355 201 72 1010 590 532 825 641 236 719 607 567 2907 462 332 960 707 1054 528 464 1301 510 407 1177 651 1011 758 334 296 735 1740 589 355 285 136 349 1207 520 587 1010 475 460 353 1343 1128 295 341 20 1384 1673 2073 561 1955 200 889 433 1606 3237 739
2226 764 736 248 610 572 326 1076 1612 307 545 1960 604 595 673 232 782 979 441 1025 970 1205 835 435 1223 1665 1823 825 855 626 1965 773 356 364 301 439 3038 586 512 410 2258 278 936 397 515 2469 558 1606 302 592 1231 490 356 936 280 239 295 616 1017 254
-434 -584 -705 -487 -298 -324 -586 -2734 -1083 -145 -1116 -427 -404 -625 -706 -300 -1109 -586 -1081 -31 59 -543 -821 -526 -939 -1433 -743 -357 -1836 -322 -1161 -752 -657 -483 -43 -452 -2403 -1576 -867 -726 -2399 -126 -1641 -1213 -837 -824 -223 -2889 -972 -168 -597 -857 -412 -623 -780 -586 -576 -963 -848 -52
-5 564 -139 -676 1315 -355 -599 -583 239 -59 -429 213 -471 521 82 46 66 465 187 -31 0 165 108 -429 441 31 157 -452 -1238 -1393 -977 355 -170 158 -129 -323 -2953 1106 26 669 -986 182 -866 -352 295 246 -58 -789 -347 676 344 227 174 348 132 -79 276 -1 54 -145
703 1986 370 61 1588 488 823 1291 736 250 1087 712 1273 1699 687 369 520 710 1713 1755 1770 358 1376 1522 1211 2460 1126 761 1934 1579 2448 959 140 661 19 857 338 125 803 492 386 889 875 1279 1161 1227 941 2304 -546 1235 1932 1096 622 817 501 1103 657 721 1174 208
152 236 297 -132 336 503 48 1439 90 593 144 748 258 571 768 24 1135 -118 -7 680 2021 1929 742 -199 57 47 281 1155 -449 -546 903 -127 36 722 497 -210 518 511 136 -19 1301 263 284 -152 142 -90 -283 3065 -10 230 -71 146 326 932 -14 437 225 204 -244 -204
596 323 987 532 1404 579 668 1372 339 388 516 1546 1023 3725 985 824 1414 1103 1312 1709 1192 599 1097 700 2503 1233 1263 574 1611 987 1481 1947 696 734 176 922 1386 1190 931 1053 1247 518 1155 795 1588 1596 791 1528 285 667 1432 2039 824 1557 472 1364 954 2133 2669 1132
239 328 246 188 12 31 253 681 301 272 197 902 460 4025 434 175 1064 369 391 824 213 586 321 187 175 247 1781 459 213 -186 882 855 239 173 50 790 1492 452 354 312 280 291 1009 160 1221 737 194 470 -54 758 303 801 152 881 152 348 495 1929 1429 326
2358 1699 2338 1370 2363 1694 2837 2385 1191 1293 1658 1231 2419 2151 931 1155 3218 1071 821 1857 1690 2987 1851 1354 1394 2469 1964 2673 2033 1773 2354 1757 870 1408 1209 1456 3070 2406 2514 786 2389 2309 1320 1301 1464 1482 1170 2396 804 2979 1550 1545 1956 1937 1428 1787 972 1946 1838 921
963 1366 1435 1753 1124 417 1081 2391 844 371 989 671 634 1303 717 512 1091 543 732 1223 1379 1008 1145 660 955 3331 1421 1328 1403 318 2401 1426 1390 778 551 536 1662 1333 1518 497 2413 702 2352 1264 841 1128 1655 3068 1817 1489 1522 1088 863 945 689 1049 500 816 989 851
244 1537 687 1605 1969 117 417 452 653 211 579 1045 775 2051 697 366 1018 1455 1355 292 651 644 878 494 1646 1379 1074 848 1841 615 1234 1338 1051 741 512 473 1831 1123 565 1044 860 743 975 514 721 1473 550 2516 780 1200 1564 896 500 763 358 415 954 1178 3807 818
839 1461 1140 577 -88 608 947 982 1439 1170 1249 1467 250 2563 1120 778 1386 447 703 609 541 2967 896 1767 644 266 874 659 586 125 719 1006 782 2346 430 838 -52 570 1056 337 633 1157 54 1491 631 1756 1334 498 292 815 2293 2021 1185 796 1446 1281 1446 1222 798 267
690 1925 676 1562 1804 572 665 2063 1095 335 1104 1084 1329 2717 1264 489 1427 1519 1251 1089 1796 1187 1518 1026 1459 2333 1548 1333 2800 1010 2890 1394 940 580 481 942 2159 1534 1310 525 2118 544 1257 1088 2395 1574 720 2040 1185 1364 1605 1299 365 1242 262 1429 810 1321 2403 861
114 263 146 82 285 434 337 348 576 108 303 184 191 468 305 558 434 1195 463 405 1699 109 1376 116 3436 533 1529 1354 465 470 525 2534 1662 606 450 168 285 167 488 144 885 814 340 189 1727 1126 301 442 436 286 571 811 432 502 257 1540 356 304 173 617
469 1677 1127 691 -686 656 1363 1737 1300 179 1396 1496 951 2237 899 727 824 470 703 729 565 1594 672 1321 919 1214 645 449 641 292 1692 1255 1104 1152 254 725 -1185 1098 653 0 367 636 589 1034 1034 769 1479 674 690 949 1969 1077 516 741 1874 625 792 1001 1148 -1112
97 -323 -743 -93 -1328 -160 -224 -543 -109 -195 -49 -323 -524 148 -24 -41 -809 398 -36 -532 -390 52 -16 -437 224 -489 -13 -214 -169 -391 -1234 -715 -674 -198 -238 -360 -2995 -1894 -314 -1181 -652 -334 -844 -160 -741 -287 -77 -397 -154 -451 17 759 33 -585 -161 -101 79 -825 -2689 -967
245 83 377 -235 711 153 286 1590 353 -285 273 659 546 389 305 412 549 444 130 2742 917 -11 815 100 482 1274 795 541 909 884 -399 153 439 521 -289 -284 338 -1106 912 95 1160 72 1133 379 1564 493 256 2015 1161 559 424 335 441 571 -164 939 482 75 -1003 19
894 -25 139 87 1588 133 -82 -281 -243 -20 49 331 -221 -796 86 -21 344 -69 -293 -42 891 -180 1099 -21 -177 -527 651 1990 -131 254 -1292 -414 383 1682 450 -41 402 578 499 533 -266 21 -758 -10 -61 689 -140 -221 34 -526 141 1299 313 678 -190 478 421 -351 -1587 379
455 1138 860 942 508 595 965 1519 829 308 562 649 996 3389 844 207 1567 918 978 1829 1583 746 1099 678 1030 1751 1100 971 2121 960 2564 976 915 485 50 714 1767 1131 1040 1066 2263 923 1530 705 1371 891 1204 2004 223 1442 1626 1069 441 1875 271 912 628 1400 2206 571
24 419 -33 -166 -247 27 297 637 -221 179 -166 170 -189 1453 115 353 144 17 -121 356 224 699 -21 59 2010 149 798 605 1200 -417 1397 -200 -146 378 -46 -41 592 964 1075 16 657 775 1381 -111 2229 62 291 772 -144 1922 209 1661 113 774 -155 50 377 1504 932 587
-320 -817 -587 -1121 -2008 50 -581 -2217 -341 -329 -705 -437 -671 -60 -306 -246 -559 -1022 -1104 -966 -340 -34 -945 -759 -555 -1487 -651 -442 -1222 -1442 -2406 -1464 -493 -660 -544 -443 -1471 -2657 -410 -789 -2428 -321 -1171 -694 -591 -71 -701 -1707 -467 -1508 -1240 -250 -272 -642 -523 -826 -136 -447 -1337 -1396
196 1134 97 -469 165 332 142 -738 263 168 122 336 194 1667 335 92 494 444 760 66 20 561 261 494 904 -349 291 -247 -65 -83 972 783 208 -41 58 180 95 -167 419 321 -246 49 -108 -18 363 574 35 195 -257 365 663 991 166 828 -94 288 404 867 3897 -39
601 719 745 900 -1563 324 799 791 667 519 733 868 1401 1434 430 406 1084 407 798 1963 1059 331 1450 1103 598 1551 1267 1070 2329 782 2574 1270 654 869 277 1160 529 452 781 239 2118 488 1614 1196 1159 1270 889 2094 494 1713 1334 404 424 863 626 942 474 1146 1093 290
63 261 161 33 101 153 304 187 721 -2 351 161 149 524 1000 90 137 1776 167 -14 535 2211 222 288 464 190 500 388 -76 387 262 3141 576 314 90 67 465 268 40 397 -43 94 189 38 50 2455 307 548 199 186 403 1576 133 112 255 1162 1225 414 561 772
