"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100"
9779.79 16992.388 10294.914 15195.544 16098.356 20120.803 5196.899 18550.435 13329.922 12545.752 4385.992 5897.487 6547.918 15901.274 14257.115 13161.102 13714.562 9087.546 18022.018 7035.82 10910.47 11500.669 10280.872 8693.824 11165.783 13178.728 10255.542 11385.322 9706.047 11609.241 16877.269 12255.988 9015.995 9673.753 8445.505 13909.589 7108.014 16206.885 7859.896 20935.745 8273.126 10846.539 11371.535 18018.404 13179.176 15588.981 10406 21679.566 12725.029 11193.835 12642.202 7674.463 9382.903 18259.324 7483.467 9496.232 8959.696 8876.835 17082.298 14515.622 11015.431 12635.581 11233.53 12561.415 10373.279 8304.581 14796.557 6195.894 9064.492 16008.221 17482.141 14370.714 13337.571 14291.749 28620.646 10141.852 21898.846 6682.75 19172.15 13078.635 9815.276 11242.642 20367.926 8622.252 13536.205 13746.728 3937.928 11483.043 12439.635 8726.823 8563.948 9931.652 10555.257 14277.32 9116.271 11028.792 17992.853 12305.35 13237.983 11820.159
11787.411 2090.113 10752.814 4342.599 6499.002 11617.84 22349.447 13122.802 2849.912 16234.825 5077.87 5761.756 4164.438 13983.504 9903.912 14229.985 5433.039 7468.321 2943.248 12876.269 11144.666 13548.298 4589.615 7825.926 7144.924 9831.244 8233.355 11329.827 17482.593 10953.924 12669.887 14528.579 6253.57 16059.523 10143.642 10878.759 9216.479 9803.923 7501.136 9773.356 10615.725 5727.676 17442.445 21126.337 2227.093 10967.883 12690.508 7715.011 9130.087 4126.315 9954.928 5611.682 15854.782 9848.948 7796.893 8272.961 5526.276 8596.906 6010.174 7440.456 4001.471 12566.759 9473.778 11475.653 4657.523 4321.131 10872.195 2901.471 12790.81 6708.629 7037.179 14162.171 8167.128 7721.96 6039.939 12086.99 11895.709 6662.061 4442.473 17006.546 15615.875 7956.867 9936.017 5965.161 4796.212 10487.646 17900.16 11177.205 11705.705 5016.544 11205.955 9902.98 8259.184 14746.228 12445.042 6379.023 16079.616 9025.414 4381.228 8132.881
3569.511 3111.593 9341.266 18003.791 5635.427 3373.864 5373.68 13761.203 4448.997 5157.398 2893.655 18121.644 8868.495 5420.927 6128.324 5607.159 15439.7 18890.972 7771.702 5118.98 10249.651 6630.316 17652.569 9064.58 10786.618 3658.932 8837.272 1625.967 6017.738 6800.53 7684.101 8962.216 4750.668 8414.336 7039.621 10305.914 5134.642 10657.614 5846.394 14325.475 3488.661 11640.017 4556.244 6309.112 9937.06 7616.678 5072.009 4585.988 4764.187 12023.508 5752.866 4331.65 4884.844 6581.573 5925.35 8872.85 19564.023 7053.395 14603.5 7387.121 13628.631 6452.513 6681.295 5614.325 9857.088 6251.456 3011.622 4158.749 7999.945 10856.927 13096.794 7214.186 9738.922 5349.354 16780.835 12191.227 7487.927 5481.284 9640.231 7872.76 9220.315 16185.745 6960.346 6539.589 11225.539 8188.878 7147.765 6444.429 8151.258 22333.297 5046.071 6331.507 6746.713 7481.227 6260.146 17057.033 6059.233 7401.149 13445.513 7299.736
10366.791 7011.067 11067.927 23872.92 9305.288 11897.224 7109.816 9904.854 10776.033 8783.181 1204.598 11261.024 18799.344 13237.298 9420.958 12609.496 13499.357 9593.292 6401.743 7208.444 10869.113 12248.124 12109.739 7745.131 9145.889 7455.763 13860.798 11230.567 14021.01 8655.048 6765.278 7848.261 4506.735 8834.814 8299.459 12011.21 7137.199 12334.997 4655.273 18360.166 7812.41 11987.886 9451.233 13985.187 9102.739 8315.709 5399.789 8073.44 6658.294 16456.967 9723.177 7385.048 8055.425 7365.139 7017.522 6931.728 18264.788 10267.247 9756.183 5907.726 22070.913 9438.867 7643.785 5801.889 3547.894 7671.688 10071.745 1418.466 6551.501 10022.937 13020.466 8293.118 13550.945 14016.583 14378.195 13169.875 6483.893 3557.473 14169.996 13427.499 10052.19 16611.557 8098.771 7415.608 14655.462 7661.822 10012.456 6038.65 13311.505 20009.278 3580.136 7507.132 8225.965 11709.577 8783.051 14454.735 6904.627 6682.71 21005.333 7971.284
17030.555 29723.827 29134.875 22384.496 25746.552 19249.864 29084.446 18621.516 24267.601 17460.276 18194.512 25201.237 28358.045 25496.296 23681.911 21370.673 32996.382 21728.501 22765.413 22906.157 23258.775 16298.217 29428.451 21962.025 22057.059 19021.1 25028.315 19271.21 21867.782 19581.102 23233.653 20164.152 15848.046 20841.254 18639.147 23089.575 20719.631 16300.245 18816.351 26322.83 20535.017 21278.868 21325.876 16204.833 20128.606 22118.841 20479.124 22832.1 24916.061 28293.27 23503.283 18414.909 16599.69 20504.63 23025.545 21520.084 31507.617 16227.696 24001.735 21222.742 28673.058 21702.352 23073.704 18931.388 14793.019 24158.576 18263.995 21320.136 18348.831 21643.317 29348.038 26009.075 22534.482 27065.954 31402.169 34132.377 23191.483 26243.623 28368.94 22548.503 21927.415 25028.721 19731.172 22059.974 27809.027 25442.097 15878.622 19530.174 20096.71 18301.839 25258.607 19601.771 16506.888 20993.405 15315.418 25097.487 24657.562 17628.432 24227.874 27806.656
20037.592 16536.256 16934.335 10655.613 24682.245 24474.652 24877.775 16984.275 19726.463 12319.93 19847.512 15103.632 19308.325 20948.315 11484.679 23874.467 19941.243 14406.05 13034.037 14704.348 17855.27 15335.689 14457.809 9150.876 13996.701 14727.538 14596.155 21610.77 16550.538 12872.295 14294.865 16885.849 12876.998 20003.457 20664.439 15713.884 17478.302 17016.603 14542.191 11879.832 22235.837 12049.066 27393.965 15466.061 16436.148 13765.039 19336.772 10257.305 16199.33 17062.172 19376.658 8992.432 13442.599 13538.53 15990.303 17258.462 15457.982 15275.215 18411.936 19450.728 10224.514 16977.885 15673.736 18142.806 5162.317 16128.545 19040.465 8871.968 14653.035 16492.124 14694.482 10504.825 17497.679 15597.161 16428.793 17928.494 12024.766 24864.282 17413.247 19342.47 20040.809 17034.256 23214.668 11678.878 20820.016 19850.064 20449.561 17608.724 20044.33 9108.637 20806.475 16684.331 15635.463 14460.987 10384.617 21415.437 24108.742 23746.473 18892.55 11805.23
1716.149 426.502 827.325 1571.239 1145.151 1065.339 1162.194 1405.448 1894.28 3905.141 1456.37 1393.38 1399.488 661.596 6446.569 4886.259 1050.243 2092.64 1137.582 830.352 1257.302 946.663 1023.638 5792.242 992.505 2342.089 736.56 1355.748 1145.861 1742.485 1575.498 1728.325 518.971 1670.699 1828.36 1480.428 1469.768 1981.021 887.921 780.827 1566.819 4004.582 1771.837 1338.028 1090.412 1176.13 189.835 2764.123 1093.329 1643.64 1463.748 1101.948 1643.256 531.527 1094.327 952.496 1168.958 1111.964 1320.989 574.585 1104.33 1488.384 766.568 1145.087 41720.406 1331.785 1457.667 7933.459 622.798 1297.68 4127.993 1308.249 1471.479 1384.474 1479.984 1239.435 1405.282 1730.103 1199.076 1099.062 1004.328 1567.694 1817.033 279.698 1702.082 1323.29 1364.039 1427.274 1355.492 4397.474 1621.48 2162.583 1440.471 3098.357 965.172 1360.977 1517.615 1315.039 1563.56 584.571
14620.067 15243.219 22217.937 17955.743 23337.187 17705.284 16818.047 21113.284 17931.84 13205.204 14470.796 14809.583 20546.279 20577.561 16611.186 25054.948 25421.881 25440.988 22568.439 17217.996 16250.349 13714.083 18209.467 17515.478 23141.362 16770.425 17648.647 14935.585 15725.322 13922.989 15292.907 15399.06 10358.123 13485.531 9837.842 15413.812 17037.152 15468.78 9429.747 17986.409 13049.051 22142.242 20341.195 14396.923 17914.91 17065.35 11925.928 7836.642 19866.959 17635.238 14671.505 10123.08 12329.097 17610.615 12146.469 17861.983 16992.699 15541.212 21220.101 11846.773 17687.03 21457.168 10381.661 18399.204 20032.667 18833.684 16747.063 9919.041 13391.889 16018.309 24614.101 11763.148 20335.552 16896.803 20384.981 17025.919 16103.751 11421.635 24468.558 19759.078 14136.075 22500.949 13731.943 14839.065 26978.868 19746.948 10330.192 12681.374 13930.182 23303.741 13759.616 17451.831 18264.191 13687.56 13486.024 20821.045 11812.325 11080.11 24197.305 15199.964
2983.659 1148.69 1434.065 935.269 575.915 10998.533 3567.805 1833.284 10118.353 3611.9 1647.147 14030.235 906.244 3560.928 2014.641 624.273 1027.903 17169.777 1748.004 2327.65 1828.615 1673.958 699.428 1947.795 1935.494 3703.806 4872.347 2566.665 4121.536 3394.265 1982.983 2325.99 1253.304 2985.141 1802.071 3074.155 895.918 2252.329 1599.254 132.112 3283.643 1095.558 3423.186 2546.873 2303.174 2251.506 2699.376 3936.647 3148.227 960.875 1334.732 1365.104 3199.721 2887.458 1748.323 1859.239 737.964 1250.831 727.151 833.446 872.325 1490.96 2342.075 3481.761 1501.414 1242.36 3104.583 1147.955 1249.405 2851.28 2221.764 2065.093 2180.234 4889.967 1658.758 4384.541 2134.678 1587.068 912.712 1090.34 2178.047 2607.041 16965.396 404.788 814.048 767.562 18864.181 2334.037 2554.108 2003.919 987.205 750.899 438.203 1637.208 1652.367 2749.887 28642.851 1626.628 4601.486 2177.949
7682.115 5533.337 9815.337 3185.142 5764.379 11457.649 18293.264 8195.877 3891.163 15710.646 2228.209 4600.458 2900.544 8130.345 8047.591 10915.209 2828.033 5081.662 4227.865 3914.663 7098.914 12395.472 4250.818 6241.651 5613.462 10149.721 7986.152 14144.519 10680.273 11685.876 10205.82 8604.101 5845.468 10060.554 9811.265 12169.949 9313.36 13451.875 8448.671 5651.603 20765.972 8644.469 10189.557 28146.545 5496.614 9284.835 8752.025 8814.277 10028.93 3966.597 9665.034 5985.395 11192.199 14821.662 11083.869 4019.631 5587.244 10073.622 2976.838 8012.566 3031.115 9971.516 4831.515 9135.425 3871.166 3050.737 10204.329 2678.358 7171.94 3706.565 3726.439 6712.927 7484.94 14422.977 6350.203 9621.977 10276.969 4715.68 4689.113 7223.363 9006.275 5081.339 9275.448 3113.484 4397.459 6491.297 8235.174 5636.111 12610.953 8157.741 6224.765 6232.605 6247.251 5897.349 8064.182 6366.276 18291.077 8618.764 4808.248 6925.617
7870.778 16391.536 9579.686 9053.107 4753.746 18102.166 9673.669 6567.049 11355.413 5821.698 14672.255 14638.491 9082.227 10746.272 6126.181 10634.987 10563.65 12213.205 10870.232 10303.454 9555.677 7980.069 5061.782 6661.817 6135.586 8516.569 10858.368 7421.415 11698.57 9251.583 10078.281 15036.043 5516.421 8361.802 9680.351 6023.081 11245.16 4705.441 2406.352 6630.05 14284.149 9097.229 16534.709 9025.393 8950.606 9487.054 7966.689 7501.044 7610.806 19940.415 14967.613 9749.783 8517.762 6768.564 6113.149 11765.232 26529.531 10827.899 11682.554 7373.781 24771.073 9545.998 6752.634 11432.309 6235.938 8910.979 7691.046 5357.82 9954.211 7632.903 13008.197 10158.109 9308.971 11154.466 7508.547 7043.15 5349.678 9196.73 16340.672 12995.29 9155.403 12722.843 8153.278 3409.369 14100.227 12356.408 8542.319 4750.25 7832.489 15700.829 8774.813 11405.063 8807.699 11744.505 9592.073 19840.366 5845.068 5190.297 17652.308 6766.557
8532.178 4618.27 13214.45 9148.071 8564.696 13106.666 13791.39 12922.705 5868.374 11813.578 15742.755 7557.459 11736.636 15588.149 22001.278 18311.295 12685.408 10198.168 8967.861 17168.274 18455.078 12960.566 8638.4 6364.745 5302.881 10931.626 9950.608 8487.533 13273.294 13048.838 14652.236 11036.129 8342.883 10277.721 18628.529 11722.58 12067.756 13415.581 7198.358 4757.015 17701.585 13575.093 16098.018 19943.54 3799.283 14833.303 7503.018 7851.976 12660.301 5465.418 14335.467 4701.367 9403.905 7690.869 6131.456 7038.841 7794.932 9921.048 9507.967 4172.653 3292.464 12301.354 7907.376 6863.623 6114.987 8059.666 18839.84 17239.405 3732.487 6857.665 6897.476 5929.385 9910.875 9861.778 15053.716 9925.207 6561.582 20142.261 10435.644 8795.347 8344.464 5694.597 14757.811 5734.745 10318.72 13362.49 9267.227 3727.817 10067.831 11328.138 9361.025 11551.893 8137.589 8625.084 9813.972 8237.475 12679.735 9779.744 7017.853 10923.901
12195.421 8152.311 9702.201 5888.193 7432.79 18465.552 17672.625 11458.704 9646.399 14567.471 6703.177 7442.206 8357.927 11899.593 10660.344 12080.625 13989.305 11004.207 14111.343 10844.083 17578.899 10045.093 8916.345 8436.903 12857.308 14941.597 8584.545 8962.669 12638.1 6650.348 10732.277 10566.832 9539.125 17404.527 9355.887 11071.575 12282.553 13911.197 8389.706 22607.618 10638.693 9848.199 15502.292 19265.455 11138.164 10169.419 8455.914 6457.886 10946.4 8038.103 10623.102 14350.096 14761.087 13436.807 14228.369 9773.038 11318.107 10390.699 11025.538 7320.366 8513.7 20783.844 10660.057 11378.572 11547.465 15785.603 11915.768 9447.238 13362.366 15440.739 12117.019 36829.09 11225.492 17290.384 14914.157 6001.24 9086.374 7287.857 12952.645 9202.761 15663.552 12105.938 11701.949 15027.33 14941.806 15318.537 16502.665 10417.782 16189.827 13692.181 10867.129 12913.638 10005.315 16866.413 10163.507 10103.105 15031.695 11130.363 10235.313 10933.155
8038.186 9241.658 2569.557 1526.697 5435.876 6477.545 7669.562 17163.222 9389.802 4226.021 11901.578 10322.926 7401.16 3309.023 7763.157 17213.43 2388.555 5352.344 7785.163 1786.729 3766.292 2158.496 3256.292 3364.791 3165.97 7560.193 4858.494 3056.193 6858.275 3355.234 4076.968 2696.979 6937.922 4538.946 7752.422 10021.383 14055.673 7244.059 4049.595 6954.252 3504.213 6037.661 6120.405 8332.241 5528.226 10246.691 16055.65 22379.043 22468.27 6053.828 3725.459 6322.429 9243.108 2872.062 3596.44 12073.729 2296.428 3991.397 2385.411 2569.804 1978.963 3553.656 2340.212 4202.603 3638.164 8665.416 6910.886 6769.61 2304.709 1862.443 3195.908 3275.042 8298.115 3143.466 3927.836 7196.805 3952.307 6030.947 3111.933 2788.529 2973.506 2150.632 11232.518 2889.557 6159.098 6085.004 4580.064 2213.962 3698.214 10514.044 4459.355 1731.763 2264.171 4346.235 2975.429 2599.387 10107.471 9837.019 7657.648 6393.562
2328.672 11617.124 11739.356 11739.86 9195.074 4302.101 8884.377 10456.621 11339.505 12217.285 2803.808 17631.283 14049.357 5777.823 13627.315 7571.299 12095.601 11801.352 10717.746 5888.925 13268.333 14151.139 15958.75 12395.874 13874.809 13012.393 10324.636 2633.462 4425.288 2816.337 8900.966 9335.831 22618.588 14557.611 14372.037 5595.353 11886.82 13175.022 26174.61 8828.91 12394.74 16165.592 9201.553 14808.503 10507.602 10161.273 16385.299 8169.789 7830.099 8706.679 8126.961 16474.773 13820.261 9911.447 13105.186 10363.626 10057.106 12316.549 9456.255 12368.328 13080.105 7843.129 13820.489 5381.796 7379.462 14061.797 3045.029 11155.756 8971.335 12688.452 8401.049 15047.307 5325.968 9774.206 8438.746 6442.638 5022.842 7147.518 11942.644 10453.581 11980.346 15210.935 10143.294 23171.13 11699.013 9017.861 14723.145 13782.201 12286.628 8761 11190.668 7209.477 10971.691 11286.959 12377.238 13344.918 6263.502 14687.452 10200.105 12884.418
7223.908 6852.958 12136.778 13288.798 9836.77 11544.327 6957.124 9986.238 10165.036 7627.274 1421.37 7970.832 14771.946 16270.484 5787.595 5485.948 18413.407 12210.807 11142.758 12157.931 20691.662 18772.353 5970.129 9977.145 8527.546 10946.769 13189.138 7609.336 7062.111 4272.188 6878.54 9662.886 5019.607 8781.538 7339.519 6491.396 7104.584 22175.414 9250.65 10766.031 4358.037 9116.467 7470.352 6352.817 9473.742 6031.849 8377.539 9903.053 7892.29 13345.109 7493.613 4881.28 5401.865 22697.459 10573.793 11519.587 12438.329 10551.326 9730.894 10962.67 15676.05 14769.869 11126.011 12412.571 8629.533 10785.611 8819.498 1619.283 7301.102 11685.472 9214.085 10473.57 10175.64 7972.604 11269.987 9884.086 7282.167 2843.407 10397.656 8735.895 10658.402 11483.213 13877.142 4333.322 14792.868 9255.098 6980.352 13495.035 13922.669 10167.178 9339.027 19311.668 19362.636 15888.39 11782.573 14177.852 6718.041 6770.47 7168.076 7749.669
5615.374 14619.856 5222.626 8124.051 4270.087 9351.78 5160.279 11101.149 21636.706 5313.662 3245.471 15378.061 9272.581 6463.592 5498.028 7317.46 11059.566 6650.254 11524.245 4595.804 4566.213 3448.792 2919.442 7436.737 7684.013 6455.317 10243.121 7728.122 10362.817 4918.34 6637.31 4972.695 3093.571 10556.908 4477.977 6303.159 6075.355 7243.472 3885.903 18553.611 6322.737 6441.633 6485.34 7991.064 15134.534 4441.071 4781.446 7995.121 5509.47 7879.546 4859.993 8124.399 6977.271 3658.929 3984.028 19558.818 10865.44 2684.528 11294.871 4233.102 4970.384 9632.162 5381.987 11935.942 9970.118 10636.336 7868.145 1624.072 11382.175 12443.602 4295.839 7278.747 6425.12 12728.037 6493.523 20147.813 9175.333 4181.089 7603.805 8937.883 9376.109 9380.38 5513.782 6725.21 18167.644 4160.854 4558.562 4691.096 10888.634 18047.641 6304.355 7787.582 5960.349 2568.704 7357.539 3994.391 7838.779 4503.778 12397.93 7327.413
9597.634 12003.464 16372.004 11660.532 20792.375 9871.192 14146.875 12939.939 14947.735 15459.546 15239.697 9431.612 6408.469 18210.501 10952.511 10283.651 7680.471 9612.628 10336.951 11477.83 15482.351 12694.114 9133.043 14895.673 15573.159 11120.848 14572.36 15443.552 13610.075 16394.628 10384.287 13540.217 25888.634 18773.357 14158.086 12173.1 15944.456 13166.012 24397.483 8921.818 14702.254 9903.917 11855.611 18642.771 13791.596 13492.361 18663.57 12944.453 8464.317 3536.546 16865.181 13359.328 13282.056 12608.57 19826.022 8860.41 9151.02 14743.104 19163.475 20718.588 11120.294 12555.247 12368.765 10721.929 21090.932 8837.722 15120.026 16325.901 13865.633 15639.63 12033.432 13892.245 13700.568 8514.285 12553.785 13227.87 13643.801 14127.964 9745.676 18041.998 21894.886 9112.007 15687.785 5370.199 9053.888 20592.468 19150.396 21188.93 16233.702 8670.411 13071.864 10154.882 16281.965 13747.913 19925.942 8977.067 12173.635 17008.615 9231.548 14452.106
15176.171 12158.496 17723.09 11715.483 18355.274 19652.111 14075.689 22070.934 17530.199 16276.946 22196.802 15077.351 19440.98 11950.471 20628.699 26068.07 21629.673 18508.871 14095.385 18869.679 15652.408 16959.729 17552.887 15809.277 10972.78 16717.423 17420.535 15251.792 17920.026 15606.031 14893.631 16218.267 8991.392 12659.407 13972.864 17947.525 18766.633 16317.765 8347.736 25030.026 12294.428 29253.613 28050.808 16390.506 16207.362 16887.742 9633.426 14955.261 17073.672 13957.73 17376.986 13479.105 13069.663 19210.424 12168.063 18995.516 16494.515 15655.809 19731.551 11149.323 15351.865 18245.475 11170.191 14281.468 16873.604 16630.786 22408.023 23098.409 15027.406 10480.48 20049.33 12187.619 21231.929 19678.758 19758.94 18864.649 13397.923 23802.516 23178.374 18285.487 17175.366 14043.927 19708.533 9181.813 20043.311 23784.994 11733.858 9961.949 16956.813 21295.548 18515.974 17543.305 16330.522 12732.841 14272.643 16216.318 14702.27 15767.606 18010.836 10622.151
8629.824 11822.887 8328.212 6992.967 10083.307 15971.227 11089.88 14073.005 6667.809 6561.797 22567.251 9182.273 4733.324 18219.489 12644.382 11570.595 3690.147 7141.868 9812.056 15377.003 8412.945 12341.001 5432.568 6446.948 4717.789 14976.996 5266.438 8105.469 9966.257 17291.676 20017.446 16237.598 10824.51 4194.409 9695.466 6671.933 11520.416 5455.905 3857.706 3900.299 20044.401 7893.158 10259.714 10938.494 6700.068 10733.531 13905.717 9849.28 8067.82 3192.159 12238.706 8138.969 8477.55 10793.068 9591.721 5801.041 6164.236 8794.788 10503.216 13657.267 3163.942 8243.437 10758.925 6699.516 2663.32 3637.644 11227.47 8001.214 2829.408 8356.972 4852.54 12209.926 11951.961 12625.752 7289.427 7634.272 9488.725 9382.695 5318.232 15223.776 6399.013 5784.224 15241.841 2040.086 2295.151 11096.46 7951.698 5775.797 6331.623 7533.953 7082.821 10835.954 8429.663 11446.669 7619.946 4991.743 10180.437 11752.609 5847.625 8878.653
11463.271 10679.054 22504.253 13761.171 11051.658 16349.679 12626.031 17781.163 21561.296 21566.249 4801.257 17299.764 15973.793 17618.66 16129.248 18105.773 10923.086 16619.857 12317.139 12464.859 19636.336 16896.718 9836.844 17955.534 9635.211 16300.349 16914.621 13976.344 17467.281 21595.84 10184.128 16761.858 6458.492 15715.308 15130.263 17221.706 13625.974 19513.587 4129.097 16739.171 14299.57 18459.408 17481.423 13854.454 10888.915 11389.77 8999.858 14565.617 9845.665 13295.498 9323.602 12742.89 13457.198 12710.026 14087.565 10878.916 14609.46 17890.312 14612.116 12879.976 15533.248 10294.535 11686.77 14309.404 11198.884 13067.298 18661.07 3166.841 15054.611 11676.974 15155.351 12865.57 17202.261 21409.042 16372.545 10604.735 17608.32 6668.189 14044.212 7181.011 23911.66 11126.641 13887.555 6282.184 19467.145 14215.756 13084.899 7220.97 20026.688 14944.487 7001.116 12960.075 12776.619 15560.65 14538.854 16237.908 12227.784 10526.59 15069.645 13309.282
7678.127 15096.473 11030.287 16386.269 8733.046 10026.211 21254.954 21103.621 12539.472 13638.421 9391.101 16377.047 16133.651 20984.258 10987.051 14959.395 14233.788 15717.089 13727.588 14098.809 14010.672 18565.007 18352.665 14475.424 9934.928 12681.86 10782.098 4718.536 6227.66 14685.221 16557.62 17603.523 20538.8 18366.229 23511.422 16592.818 15580.624 21539.909 19818.584 15437.362 16531.043 13391.427 8525.928 17938.524 13933.301 14537.105 22445.818 13942.974 8512.992 8844.358 16238.461 19787.656 17886.61 15128.82 14316.368 13646.127 12155.957 10015.314 13284.332 16450.638 13068.042 13811.089 13525.189 10729.208 15267.887 14431.112 6672.366 8530.95 13943.168 15843.198 12167.425 16042.651 12474.123 8335.97 14086.576 20113.26 16603.402 9709.412 10416.808 7557.906 19488.242 15172.678 19034.909 21983.609 12714.667 9603.225 20588.531 16515.33 11034.987 10849.237 10385.669 6440.252 9575.055 15975.719 19097.979 15037.199 16803.84 18490.044 13217.167 12043.676
334.93 4093.479 8085.827 6087.575 7655.983 184.865 200.234 142.318 457.646 109.195 169.484 5244.36 407.881 251.197 2444.23 839.311 13993.631 3563.232 3844.806 204.853 1804.588 229.225 2317.45 4516.83 9880.401 363.339 7712.514 190.934 301.929 219.666 166.568 3619.708 2915.923 793.032 332.113 238.462 2773.803 578.009 4568.615 6704.853 146.749 613.63 139.13 186.155 3370.003 613.505 277.838 336.961 3387.631 30284.577 2649.069 301.547 117.431 1866.154 2285.335 8674.702 4209.273 4010.962 7519.384 1662.314 7419.712 5083.139 1568.682 6754.387 5821.579 7953.341 1061.171 210.458 2451.7 3131.548 4272.575 1221.984 5611.601 215.854 1921.32 785.845 5477.648 3498.81 3489.167 1163.808 445.373 2033.131 735.844 9591.24 10884.992 6051.479 167.661 3547.804 2120.815 148.712 1989.392 6634.757 5022.606 270.659 722.693 10262.734 158.626 1292.072 4997.319 839.746
8598.623 5544.774 5063.884 4240.81 9834.828 10773.683 14065.882 4911.739 7349.76 6178.556 18763.733 2989.558 3127.761 7643.588 8867.075 5824.258 3234.233 2993.685 13068.014 5592.028 4576.298 3957.003 6989.611 8866.621 7369.962 6729.02 6689.975 8781.392 6535.365 9111.372 10611.51 10910.864 8995.29 6183.448 8251.963 6267.422 9403.111 3851.865 6311.482 8288.766 19124.815 3812.786 11483.759 3922.866 9164.237 8207.01 9034.97 7699.81 13277.264 3828.682 13498.179 8457.299 12923.814 7812.15 7512.838 16391.421 3833.271 16236.361 5380.704 8411.879 2880.591 8468.694 9147.35 8346.387 9323.066 8823.773 21295.536 16426.141 10902.995 4667.906 6411.418 15758.751 9962.994 4895.98 8769.649 9315.792 9153.572 21948.654 5482.295 11140.338 8201.856 3312.967 10070.221 7560.389 4742.824 9370.76 8175.363 9419.372 6657.547 3987.242 15491.848 5987.175 4592.251 12123.599 16533.858 5684.06 10216.068 8927.071 6028.317 11883.549
13507.213 17088.609 11847.729 22996.277 23396.332 17344.27 15618.007 14715.758 11818.007 21443.274 10639.982 15068.27 7800.402 14965.701 15907.32 15853.464 14975.048 13850.708 18141.3 12770.68 18505.543 15310.938 14155.804 17935.344 20676.802 14509.138 15414.303 15153.391 15196.913 16476.801 16389.83 12632.593 26837.572 16858.905 16011.941 17578.416 13278.23 12484.489 25243.617 22860.092 20043.237 15703.759 14687.648 15274.55 19050.267 11926.416 13668.794 11981.56 11717.559 15865.658 12481.713 19435.252 18777.458 13802.735 13718.203 24695.163 11782.843 12942.412 14291.517 26203.238 15274.389 15723.892 19364.664 18596.509 21551.838 16777.617 13597.914 15530.689 24109.451 21264.167 13433.513 25626.289 13754.882 13373.881 17250.029 25525.609 20158.074 12191.834 14565.027 26816.71 23052.457 14029.073 13479.256 18759.077 12668.157 15392.672 23169.289 23736.046 12811.452 19116.71 16322.62 14699.172 17418.052 15488.428 19425.364 15289.697 14558.162 19514.118 12962.365 17887.02
9328.14 6691.657 12603.228 14946.286 7477.198 11095.188 10933.201 14062.39 9378.815 8930.748 19840.662 5523.431 17884.82 16025.092 10949.353 12929.985 14090.85 14352.513 9605.024 15981.96 10068.377 11593.845 14521.852 8817.941 4779.173 13163.243 13890.151 8635.066 12119.944 9943.406 10994.009 12732.707 6152.132 7831.912 6467.119 12391.826 9078.487 10449.507 9202.222 29911.575 15689.202 10777.166 8051.12 10755.967 11305.195 9501.212 7990.449 8969.063 11702.73 16245.96 11905.17 6829.233 13017.436 9432.387 12471.418 8151.278 14631.699 8977.057 11698.957 8718.421 19009.976 9246.887 9113.685 15361.752 6588.985 16999.524 9118.764 11733.467 6573.46 8716.051 14065.998 10242.084 12254.833 21221.496 11011.245 16440.727 11003.821 15308.928 15420.765 9402.189 7909.202 15912.419 9034.301 23899.062 12452.596 7556.678 7779.661 7336.732 13734.109 5622.617 14189.38 12479.98 14277.928 11490.368 12442.724 8705.812 9230.969 9111.905 18813.817 16926.136
15953.48 6447.087 9970.225 5175.437 4049.936 17633.774 13036.302 18500.728 10648.912 8841.616 2817.127 6732.057 5838.58 15316.887 9075.887 19155.085 6570.144 8893.739 12628.059 10868.938 13937.246 14364.259 6356.319 10300.988 8525.991 11322.622 7606.992 9504.291 12054.813 11642.202 8499.106 13699.046 4501.708 14164.144 13416.087 15697.861 13338.732 11560.456 4821.547 9411.029 15490.469 7713.707 17614.937 25493.695 16563.274 12956.079 12298.728 9062.559 8602.497 7184.082 11176.126 12500.035 12574.977 12648.232 7149.244 8738.105 8400.287 8710.076 7743.546 5636.873 6003.385 13244.998 7048.474 9233.605 4580.804 8436.139 13981.109 1940.228 12794.523 9983.931 7743.357 9081.114 11523.117 12795.074 13057.696 13307.673 9742.153 2983.151 7978.457 12610.584 18058.258 10317.417 19337.76 4455.335 8999.075 8018.404 10301.626 8931.559 12141.513 9876.207 5814.968 8659.802 7698.801 16153.737 11243.535 11165.027 14688.17 8525.821 6934.398 9936.149
