"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62"
263.1575 485.295 195.63375 322.35 128.23875 117.37875 56.84625 251.35375 120.37625 219.34625 148.9025 582.46125 127.85125 134.275 250.12125 194.28375 100.59125 92.6375 157.0925 113.8175 187.51375 372.83875 82.765 59.65 198.96375 82.10875 143.81 334.09 66.2775 272.6475 245.02 48.0175 64.4025 338.78 132.2875 69.13375 31.55875 55.32 330.06875 343.1525 302.2275 714.83 546.79 177.41375 856.81875 368.98125 381.18375 620.7725 518.61 482.0025 134.005 352.46625 198.5425 613.58625 274.92 366.92375 322.32125 237.41125 289.53375 513.64375 289.45125 339.72
181.3325 252.56375 183.47875 203.225 105.01 33.70375 130.70375 111.04625 393.4475 71.54625 116.08125 267.015 105.27875 147.3425 171.05375 237.77625 85.07 85.1875 105.34875 56.46625 202.78125 274.41125 77.18875 31.3225 131.6025 233.02375 206.65375 472.9375 510.76625 275.76375 475.21875 59.75875 108.8025 429.3325 302.695 149.35125 222.5425 96.87125 256.3275 249.17125 297.69125 182.16625 281.94625 183.9475 599.36125 215.33875 260.3025 336.26125 106.16 228.11125 182.1025 324.01625 310.82875 345.3275 115.56125 73.51125 227.65375 225.61625 249.80125 250.04625 184.07625 237.7225
161.50125 266.5625 339.785 192.19875 207.935 372.435 305.8875 171.555 486.7775 540.3175 1020.7137 384.03375 242.7925 265.76875 150.6425 465.305 31.2925 174.25875 143.33625 522.66625 108.97625 510.9275 61.34 148.19 375.52625 182.54125 321.1625 340.18625 1147.025 498.47875 460.95 412.54375 282.245 389.315 169.755 166.65625 1281.2275 65.61875 330.55125 221.85875 83.0125 638.53375 571.76 207.4975 1388.31 271.53125 303.83125 846.65375 427.59 294.48125 157.54125 153.70375 89.63875 335.60625 83.98375 389.2425 118.91 33.25625 150.78875 568.7275 63.0975 397.7025
212.83958 271.40417 207.82917 181.49375 110.07083 89.729167 221.87917 206.97917 106.44375 130.79583 110.39792 144.29792 327.77708 239.9375 465.04583 274.24375 131.48125 89.889583 170 167.41875 205.23958 314.37083 69.49375 57.23125 212.33542 51.020833 67.939583 169.46667 191.24792 205.41875 218.17708 38.325 40.802083 126.60833 53.989583 32.7125 162.68958 31.2875 129.87083 171.76042 125.24167 384.24375 301.30417 137.26875 403.68333 251.36458 248.73542 333.93333 181.0625 438.87292 215.74167 275.40833 220.61875 341.53958 146.7375 95.529167 307.04375 62.970833 249.31042 195.44792 165.04792 143.46458
142.0625 227.05625 454.8675 466.2075 197.12375 142.26625 261.08 654.47 287.09375 371.1675 447.115 1038.1188 57.35375 157.18875 227.41875 104.37125 465.5375 145.52 155.4875 154.34625 322.2 360.20375 345.93375 75.84875 255.37625 494.22 232.97 100.95125 443.845 1090.3575 579.7425 244.2675 141.2875 147.965 164.11375 134.995 441.60625 31.25625 96.98875 248.98625 160.97875 222.14125 460.125 407.99625 810.31875 757.00375 640.99875 268.11875 227.2425 400.71625 172.04375 217.37375 185.14875 189.59125 608.84625 139.4475 423.12 68.05875 188.425 208.19 683.9175 496.83625
103.8075 214.8525 41.3375 48.0725 78.40125 78.46625 101.3525 87.105 86.71625 434.295 785.0025 199.415 134.0425 89.01375 126.2975 92.99 31.21125 84.12375 60.51375 194.71 149.88 384.4925 34.54625 68.8975 219.72 148.09375 249.66125 263.5175 455.34125 231.78625 241.64625 191.91375 145.46625 219.8825 102.84375 129.00125 283.4 198.7575 192.08875 155.55 53.69375 216.82375 493.7925 297.78125 596.01375 328.26875 506.47125 595.825 175.61375 131.1325 179.5225 213.78375 68.71625 200.11625 153.1125 206.94125 34.545 49.99625 125.64375 285.51875 83.3525 143.71375
64.65 82.33375 50.155 71.1525 90.54 78.8875 92.39625 149.395 93.47875 104.9125 109.87 66.32375 83.0925 79.77 162.14625 106.4175 70.74125 86.93125 61.245 89.3575 74.61 109.28 72.83875 31.15625 127.4275 42.0625 47.395 110.04625 78.72125 50.5175 54.6675 58.3125 45.0275 108.695 36.18 89.66125 46.1175 89.285 120.57375 98.72125 40.52625 179.01875 200.90125 240.31375 193.66125 224.2625 290.26375 125.965 85.4175 114.65375 179.9475 209.475 110.93125 154.30125 65.68375 65.32 83.1975 32.035 101.86625 51.045 67.27375 100.70375
124.06125 181.07125 82.66125 91.84 121.825 82.59875 157.7975 169.2925 400.63 127.57 387.5775 165.215 229.83375 128.035 200.82625 176.28375 121.86875 67.5975 181.59875 119.4325 219.5375 104.99625 196.385 31.14375 226.10625 76.6925 86.14875 273.37375 219.89875 306.4575 297.31875 132.03375 156.47125 363.92625 171.6425 336.8225 148.2825 279.69375 131.26375 180.025 120.2975 276.71375 468.5125 677.64875 328.415 842.2075 1172.4013 232.2275 105.82 154.8125 116.60875 633.8325 215.225 241.925 145.19 213.795 86.85 85.7975 322.76125 106.57375 211.24625 185.89125
219.595 247.51875 165.92375 142.63875 174.11 139.55 209.03875 187.44375 226.00625 425.075 836.59625 471.3525 162.35875 133.33375 252.1875 31.12 83.775 77.17625 72.12375 218.52125 328.01375 454.165 142.59 64.10125 193.74625 155.33625 207.55 284.255 456.4875 330.59125 327.32375 151.26375 199.81875 234.65875 143.4475 106.7275 388.91625 103.46 142.2675 85.45125 78.86625 217.14375 106.225 222.73625 522.39 160.32375 182.815 223.16875 97.95375 169.29625 309.75875 255.5375 185.9675 239.05625 172.025 77.55875 106.29375 54.0625 86.28875 186.22125 181.015 153.4225
171.18625 96.38 31.035 53.1525 130.09875 103.58625 77.83375 188.52875 170.70375 144.3225 271.4775 76.75125 170.69 103.6875 139.24125 60.81875 84.01375 85.07 98.5575 155.06125 121.49875 152.2175 89.445 40.86 169.75 73.27375 81.7525 146.2075 153.51125 125.7675 183.97625 89.95375 98.485 201.5775 63.63125 117.82125 112.41875 109.025 132.37375 159.4725 50.53625 274.99375 258.5675 246.91 199.58125 388.96375 298.31 188.71375 84.2625 127.13 198.285 385.0525 136.32625 252.54375 137.70125 143.61125 99.565 43.7125 125.655 80.48625 96.2875 149.27375
300.08125 435.195 107.42625 145.53375 109 78.96125 219.105 131.1225 234.11375 194.92 1062.6638 501.32625 170.6225 137.98875 136.5725 71.265 127.3925 97.53 167.6775 115.945 442.90375 390.09625 52.49625 30.92375 242.875 231.45 196.58375 378.05 418.90125 594.34875 321.98875 243.23625 234.10875 304.25625 236.79125 213.75125 254.49625 181.02875 124.01125 407.61125 136.87875 329.21125 321.99 1186.5112 602.84875 785.95 448.5025 282.40625 294.1275 273.88 148.38625 477.50625 235.37875 209.9125 309.1375 163.385 86.6375 219.30875 133.8125 307.80625 220.79875 311.3175
217.04643 399.40238 113.41905 208.75238 153.325 65.992857 163.27619 103.825 223.2619 161.27024 225.18571 297.1381 223.41905 130.08452 239.47024 340.225 48.914286 50.491667 183.94643 67.827381 274.36548 272.64405 76.559524 30.878571 253.8369 305.79286 194.07024 625.31429 479.23929 379.0869 442.01786 78.216667 125.65952 403.15119 338.47262 180.1631 295.91071 235.37024 114.47024 373.00119 290.94881 152.07619 268.4869 263.99405 512.2619 274.23214 368.23452 291.70357 86.730952 85.172619 133.92024 247.57619 359.05 385.67381 148.72262 75.203571 190.8 246.70952 317.90833 320.44881 209.16429 88.55
131.4275 532.43125 30.8775 92.46375 196.79375 261.70375 175.0575 82.21625 111.56125 654.1275 1436.235 540.57375 234.82625 322.53625 322.6825 234.9625 101.3125 217.77875 64.9725 322.57375 337.99875 657.7 147.2375 225.54125 440.9825 258.15875 371.32625 498.32375 1137.6462 1013.8438 438.71875 395.525 265.13625 246.87125 346.0225 163.7325 368.23 430.2325 533.2375 149.8725 145.54125 729.87375 886.23125 538.145 3188.5375 487.98125 932.165 1353.2125 448.31 1693.2688 948.74875 873.97375 510.205 364.99375 319.03 591.31 591.2575 228.34625 1965.4725 1082.6612 168.2725 458.885
192.24405 230.15833 165.4881 234.90714 107.09048 74.778571 172.32024 89.192857 359.74286 175.1619 146.07619 286.40476 94.25119 64.316667 140.82976 72.459524 48.082143 30.859524 114.50833 34.678571 204.45952 195.11667 36.413095 33.555952 100.75119 148.57024 99.52381 302.16667 289.84762 245.7631 304.93095 33.183333 58.433333 283.2131 90.660714 58.352381 290.6131 66.415476 190.4631 135.66786 119.70952 161.35833 176.42857 155.97024 532.73571 201.325 303.17381 249.21429 129.29643 170.7131 187.85714 264.8369 169.7131 226.88095 119.10595 101.20238 171.47024 101.85595 131.37262 173.13214 93.092857 150.38929
265.64524 66.84881 49.57381 73.736905 186.65714 93.454762 49.844048 101.10833 197.0381 65.863095 241.17738 79.044048 78.77381 58.729762 124.60476 61.539286 88.607143 44.359524 183.38095 96.971429 73.709524 92.117857 71.964286 31.752381 83.671429 33.308333 34.154762 115.32976 57.979762 75.297619 144.17143 56.072619 41.569048 585.8 119.5 114.60476 60.079762 60.691667 92.179762 65.892857 31.113095 131.17024 181.96667 178.80476 130.60833 229.1619 184.13095 67.219048 65.303571 114.97381 82.903571 204.08333 86.361905 169.4869 76.659524 90.145238 134.0119 31.894048 93.422619 54.391667 30.822619 111.97262
136.1575 144.86 60.945 55.13625 106.345 92.21625 61.18875 79.7 72.08625 239.22625 326.19875 117.86125 59.2625 40.49 99.5575 68.31875 50.555 55.92 52.89125 121.45625 178.35875 296.2175 102.13875 41.70375 140.69625 113.90625 95.165 162.10875 365.6125 250.00375 285.51 121.04375 130.08 171.5425 99.615 74.39 335.54375 80.5525 96.54125 99.83125 31.04875 123.555 217.3075 180.955 365.91 191.54875 325.7325 247.145 102.80375 119.8625 140.245 112.71 51.53 167.08625 102.52875 83.00125 68.3325 30.81375 106.85125 126.8875 45.3425 53.965
179.97625 196.44375 143.965 104.73 139.8475 155.395 271.24 157.14125 315.1125 187.49 388.89125 240.38125 169.7675 88.48875 106.63875 78.47375 112.66875 113.285 151.63625 180.40375 171.10625 226.9825 57.91 30.8125 171.28375 176.2375 145.19875 329.78125 479.7925 456.78625 410.24375 241.42 202.47125 338.785 148.535 110.3625 420.12 97.91875 44.30125 156.4875 66.62375 202.25875 200.36 206.17875 318.925 70.0775 201.74125 189.10375 164.64125 245.1425 111.44 275.1 141.74125 133.3175 167.51875 89.29875 53.2425 91.54375 139.58125 159.87125 161.68125 145.72625
123.63625 124.5375 118.085 241.81 74.91375 37.51625 189.49125 173.05125 128.915 75.55375 79.2875 146.73625 146.28 123.76 206.7075 163.62 77.32875 49.1575 121.965 38.25 140.45625 198.82875 57.47125 31.35625 148.28875 116.3775 100.07875 314.9675 275.705 163.50125 270.10125 35.9825 34.77625 200.6225 74.84875 57.61125 304.905 52.62625 107.6025 148.5325 106.71375 125.4 188.76 196.08625 221.0725 137.47625 137.725 169.73875 77.7325 30.775 58.91125 152.3575 130.57625 170.1425 51.46125 35.86625 97.55375 75.9575 111.955 67.07625 70.98375 53.71625
103.82 167.28375 148.32 103 151.63125 128.085 127.49875 362.05 150.47125 318.48125 540.78125 253.82875 87.8875 65.37 114.06875 77.815 57.16375 30.75375 65.87 164.28875 139.79 221.5475 130.6775 36.50875 135.8675 223.14 155.78375 119.11125 401.4625 459.8775 224.2825 127.58375 115.0275 177.94625 64.075 93.32125 448.88 47.4525 102.47 110.8675 48.95875 157.58875 312.84 227.10875 548.50625 420.84 1050.8662 541.66375 125.1825 143.6625 101.8425 107.54 82.10125 172.04625 453.3225 182.005 224.3975 48.635 124.46 212.525 217.885 157.1775
413.21625 256.16 78.85125 197.84 75.7125 42.97125 137.44 69.27875 258.99375 122.98125 412.845 347.11625 162.93125 174.375 187.01125 150.5525 151.53625 75.21375 157.29625 79.65125 165.05 201.24 88.67125 30.69 179.155 102.78625 124.17875 325.09125 332.59 217.04375 224.33375 119.24125 138.96125 159.0375 176.195 87.95875 34.4125 95.4825 53.52625 264.71875 94.9825 189.68 318.115 409.68375 303.73875 427.9675 213.83125 123.9975 170.55375 242.59 252.05625 378.13875 222.76875 141.875 177.325 113.89875 89.43 112.72125 252.1775 184.35125 140.2225 196.835
123.24167 179.525 131.87976 119.92381 125.59048 80.277381 200.47976 230.60119 132.675 235.02738 576.89286 128.09286 131.45119 66.8 191.16667 85.927381 41.840476 30.67619 58.810714 128.33095 185.32024 208.80238 73.821429 31.063095 214.38333 161.38214 175.60119 311.42381 677.20357 416.36071 324.8131 178.50357 200.2381 239.65119 125.32143 125.69405 629.68571 167.1869 97.62381 75.478571 76.641667 114.12381 125.04643 276.93929 391.19286 144.28571 442.82381 354.27262 131.43571 87.729762 225.24405 211.09048 112.12619 117.31548 99.646429 85.261905 83.609524 73.615476 135.49167 134.64167 122.28571 128.06548
188.87625 153.995 75.45875 134.3275 134.15625 30.65375 209.90125 108.145 822.005 114.2725 60.2825 254.8 79.87375 53.48 264.2925 117.9525 67.325 37.75875 149.25625 36.32625 661.63125 218.31875 219.4025 30.74 200.755 557.39125 314.26875 343.2775 836.85625 944.05875 207.72625 54.63875 37.12 343.7175 362.0825 191.23875 512.105 126.91875 161.07875 141.67625 556.17875 204.62125 338.78125 454.1575 207.48125 815.72625 859.3925 396.50625 116.295 39.56625 386.62375 301.6575 226.7675 317.4875 417.5375 143.24625 406.46625 195.0325 115.86875 425.74375 633.93125 179.16375
214.21071 225.62976 80.784524 139.64762 63.158333 80.136905 205.9131 188.02024 237.5869 195.42381 393.61667 220.43095 155.5369 114.57857 124.9381 67.560714 135.00119 117.27262 112.40476 121.65 204.08929 302.0119 69.727381 30.522619 157.27381 178.725 141.95357 204.32738 404.77262 357.4381 394.02262 181.07619 159.66548 237.61786 182.74167 118.21071 307.99524 73.807143 85.091667 207.75833 89.120238 351.26071 436.5369 424.76071 425.68452 370.17143 210.03571 202.99167 214.8619 260.4869 188.67976 210.44881 132.05357 203.94405 170.93333 166.28571 149.96548 110.44881 175.61905 163.95 158.82976 253.16429
122.84881 148.82619 72.422619 113.48929 169.32024 160.0869 113.41905 255.30595 230.89762 162.6869 331.31786 174.6631 176.20357 105.27738 203.00595 124.66667 108.65476 119.25 199.29048 131.47024 124.89881 190.075 124.89405 30.507143 286.28095 116.98333 135.05833 313.19762 318.03333 293.90476 354.30595 262.07143 213.22143 403.63214 163.78095 235.87381 261.24643 214.14167 229.8881 171.33214 85.682143 372.22738 667.5869 460.78214 549.00476 448.63452 415.36071 369.52143 180.35714 411.58571 253.6131 721.72024 128.09286 337.8 185.69286 179.50595 266.85833 69.502381 238.61429 138.40595 222.73929 239.83571
98.605 346.57 82.33 107.66125 70.47875 32.35125 176.5075 79.04125 168.6175 112.3175 761.0875 327.47625 129.69 38.1375 128.52375 34.53 69.415 48.37875 93.30375 75.705 173.02875 156.16625 49.08625 30.4625 149.835 422.42625 189.6975 253.095 360.1025 363.95625 163.98 303.91375 251.94 265.0275 229.8425 184.74875 401.88625 81.515 59.135 287.6375 117.95625 277.71875 564.36125 572.32 402.46625 1028.7037 418.09125 294.01625 240.6575 147.8625 222.225 254.24625 131.005 131.9925 285.7275 127.62375 197.83625 170.49625 184.42625 135.4875 347.3175 166.68375
244.1325 473.00375 117.8775 218.54625 118.68875 92.3175 339.9825 286.27375 448.59875 292.6875 733.7175 737.70625 182.25875 131.93125 179.5575 73.72375 276.49375 367.8725 167.70375 153.27 582.52125 512.1075 99.66125 71.85875 186.2875 238.81125 268.73875 309.47 587.4 773.315 411.49625 283.76625 238.065 270.36125 254.27375 230.21375 284.98 181.96 67.88625 229.13125 126.7225 194.1425 259.22625 377.49125 852.18375 203.005 360.43 250.64 255.40875 226.16625 132.42 537.73625 135.7525 141.10125 188.5375 88.3375 30.39875 80.65125 124.61875 150.7525 41.17375 248.48125
168.3975 157.84375 198.84875 157.76 65.81125 76.42875 122.55625 81.6575 39.60125 98.13 91.89625 84.8325 110.545 108.49875 176.66125 118.7275 46.6 82.46375 89.375 60.5925 138.47875 205.57625 72.4075 34.64875 178.17125 92.45125 140.48 309.5575 196.93875 176.27625 417.94625 30.36125 40.67625 244.41875 72.35625 70.21875 113.3875 36.475 206.27625 206.60375 215.05 196.505 154.17125 114.7275 389.8975 179.9375 199.83625 141.7725 184.96625 119.28125 176.3625 287.7425 168.50375 253.90375 139.00625 83.25 233.745 144.00875 135.165 139.53125 133.685 126.02875
247.1925 386.57625 100.23375 167.745 111.73375 83.03125 189.94125 139.4175 200.085 163.0625 860.44375 444.94375 117.055 106.775 111.415 66.6475 108.57125 142.9325 97.3675 100.88375 165.46125 342.81875 34.24125 30.3125 184.02375 240.375 195.41125 281.88125 391.8075 438.335 213.985 252.975 219.3275 244.84875 191.06625 185.27875 330.7775 103.31625 115.28125 291.92625 100.40625 406.97125 832.08875 616.71875 629.04 790.87125 521.13375 379.34125 334.80625 225.4 178.065 331.1675 126.145 169.99875 252.0025 203.35375 184.64375 146.3175 180.53375 354.5625 200.31375 269.05875
218.87875 397.88 30.265 165.8625 666.095 197.4825 589.90125 304.94625 618.66375 1098.7388 759.99625 493.41375 459.995 255.5425 490.9175 359.43375 252.20125 319.7 158.595 463.99375 643.95125 633.14625 312.5525 275.6075 923.83125 275.65375 493.47 556.4425 1039.7575 1561.81 186.2625 414.26625 361.195 438.05 218.27375 615.1175 683.0575 351.17375 507.205 150.225 118.71375 488.3175 143.50375 1420.6825 1435.4712 246.72375 592.6675 1293.3175 157.995 274.7275 417.78875 448.065 196.45375 338.83875 185.59125 181.40125 36.42875 98.765 362.31625 544.4775 194.3625 229.275
81.7675 117.21 48.66375 59.68625 175.30875 125.885 164.1025 162.1925 241.96875 233.4625 739.24875 242 175.385 88.125 222.84 157.74625 118.93875 76.65375 161.08625 133.005 139.685 121.575 160.40875 45.925 392.60625 127.7 139.18125 272.525 233.96875 136.67625 149.63375 245.3875 589 487.265 79.03625 339.8 255.87875 360.52625 112.99125 251.8075 107.98125 317.745 334.16 427.1075 323.6525 540.04125 943.1275 242.0225 119.62125 216.6325 225.89125 664.88625 343.885 233.33875 123.77625 180.60375 299.4 176.0875 199.94125 30.23625 192.76375 176.69625
159.80625 249.7525 30.2125 97.7625 188.02375 137.6025 172.1 215.725 772.39125 273.27125 469.2 202.6925 331.67375 198.58625 385.00375 137.75375 237.41125 144.37125 253.78 203.54 269.80875 206.48125 273.35 35.5175 373.58375 116.01875 157.315 385.2875 284.715 383.7275 413.63 207.72625 241.26875 405.32125 191.8425 405.625 200.8875 435.39125 174.435 339.92125 114.57 323.28375 690.9375 841.15 576.6075 1090.7675 1011.5875 317.29375 109.00875 327.755 211.97125 909.7325 188.62375 370.6625 178.15 273.6225 150.25875 59.14625 289.595 184.835 205.9175 263.55875
213.315 349.35875 71.13625 141.37125 118.88875 43.53 143.6375 90.28375 363.48 164.2575 761.5325 423.875 106.79375 83.73 194.08625 97.0225 104.9275 101.27375 229.5825 136.27125 246.94625 184.86125 65.0775 30.19375 196.68375 204.995 180.09125 356.805 355.02125 300.51875 192.5325 254.6475 186.83625 206.15125 158.3525 120.695 252.46875 149.4175 145.22875 329.585 91.73 230.4025 759.11 697.86 467.32625 750.75875 479.1625 291.3675 254.33875 165.82625 250.7425 346.015 192.00875 176.4 152.075 158.2175 61.2925 158.50125 254.35375 303.90375 236.37 228.93875
116.59405 84.105952 107.82143 107.31786 110.14405 119.60833 57.777381 124.85119 159.27024 186.11905 199.76071 175.36071 141.5619 174.04167 133.65952 88.534524 141.46071 94.235714 97.340476 113.16429 114.17738 175.52857 105.89048 30.158333 236.3631 37.441667 39.088095 77.708333 97.559524 109.48929 95.580952 72.539286 45.232143 184.35 46.384524 116.16905 36.19881 73.197619 126.85595 90.058333 31.834524 229.54405 257.24762 295.91429 318.05119 333.02619 382.62024 158.4369 80.045238 156.44167 110.5631 312.52976 53.165476 220.39167 86.063095 132.8869 310.98214 41.907143 111.40238 39 119.77976 170.22857
151.16375 239.82 81.69875 115.7425 178.70625 127.175 177.49375 223.5325 614.86125 282.81875 515.695 210.8125 234.555 161.71375 264.82125 138.92625 80.7825 262.57 218.28875 193.66375 204.4775 215.6175 166.28 30.12125 237.2625 130.52875 134.69625 263.9075 171.40125 384.985 336.17375 225.54875 158.605 224.7125 193.145 337.12375 177.54625 290.40375 112.23875 119.6925 93.58625 163.9 255.50875 229.9225 212.58625 528.24125 408.97125 132.00625 103.57125 87.47875 167.47125 577.9225 248.33125 203.4475 152.2625 134.58125 116.82 56.24375 162.6275 70.78375 146.14125 173.94625
468.0475 565.3225 136.78625 369.6325 763.2875 294.56375 465.24 698.68875 250.89375 1867.245 1426.8162 390.425 342.025 485.33625 368.61375 360.07 100.4025 283.77375 258.87125 612.095 1337.3313 766.0975 139.36875 197.035 567.91125 339.38375 749.48 548.80875 1679.4538 2231.1175 444.21625 279.68 223.71875 386.34 263.9475 481.14875 1408.3725 709.7825 225.12875 129.9725 86.9775 251.665 249.89875 3756.6775 652.72875 334.945 1872.24 1193.4325 76.14 175.89375 196.33875 171.20625 133.1075 115.21 30.04375 136.2275 64.00625 46.8525 165.88 310.02125 237.29875 68.47
238.89286 245.63452 124.63333 156.46905 142.50952 30.00119 381.52381 111.07976 1170.775 132.73333 1415.1964 239.15595 164.52619 110.5619 141.36667 143.34524 157.64167 72.070238 322.63214 78.889286 501.77381 208.33571 170.4631 30.682143 217.29881 553.96429 230.15357 952.44167 691.81905 826.57143 262.64405 203.79167 301.51071 502.2381 306.62381 318.52976 384.14405 274.04762 55.094048 476.89762 149.84167 179.46429 345.34524 1115.4155 316.24524 900.6881 459.38214 110.8 131.23214 146.54286 154.0119 623.12381 221.40714 99.977381 410.72024 37.264286 90.794048 234.3881 251.65476 188.77738 315.37619 190.37262
105.4775 141.3125 59.22 61.85375 157.14625 101.47 117.31875 153.93125 110.93125 161.4225 352.02 152.83875 196.41 103.8125 219.3775 41.78375 113.28375 79.89375 143.31125 105.41125 81.94375 149.69375 144.3025 29.96375 244.2125 128.34875 118.93 203.87875 211.055 255.565 283.6475 208.46125 158.0025 259.7275 125.3925 358.155 176.7575 233.835 187.04125 290.33625 145.45625 363.1175 392.80125 418.89875 413.895 719.25375 377.89125 238.7925 148.77 297.61 232.53875 652.7525 278.985 355.4675 255.01875 250.14625 133.38375 113.62125 267.53125 163.0925 222.835 217.85875
110.43875 181.2575 125.40125 174.285 98.27125 72.075 128.865 82.09 229.6425 165.84375 185.5225 251.545 110 90.325 153.20125 133.2225 80.62125 47.55 132.90625 56.47625 165.36375 178.415 57.11875 29.93625 166.49375 129.45625 108.96625 270.2025 314.8225 197.0875 204.90125 48.94125 57.43625 182.815 108.36 58.1425 282.935 69.59625 49.2825 133.19875 131.54875 170.3325 162.4375 179.495 145.875 245.85125 145.29125 307.17 45.14875 160.67125 73.79 90.65625 143.8025 226.2175 89.94375 81.615 238.535 77.28 99.53375 162.99375 112.09375 105.76125
138.02692 213.47885 107.03462 29.867308 151.65 97.819231 100.31154 177.33462 68.109615 266.73462 539.38269 178.34231 215.41154 108.09808 255.69808 91.876923 89.936538 78.332692 92.119231 144.38654 239.64231 486.58654 104.74615 33.013462 94.667308 133.73077 130.34615 182.53654 329.28269 237.375 330.13846 128.91346 148.43846 202.84423 112.45769 123.66923 169.63846 111.21346 109.50577 30.955769 70.319231 228.075 402.50577 373.79423 541.21923 440.06346 358.99808 442.56346 231.24808 227.74231 217.98462 358.93077 198.96923 399.48269 242.58654 145.9 200.625 67.517308 208.17115 269.23654 144.05962 200.31154
61.73375 71.1225 56.0775 56.425 57.4525 77.02375 68.3125 87.97875 102.64625 100.33375 123.91125 80.21 70.8925 52.43125 102.99875 68.54875 57.98875 47.14 65.4775 68.2925 85.1 90.28125 67.86375 29.855 117.73375 43.86 52.96375 130.81125 117.945 99.055 149.93125 74.29875 76.98125 151.1625 43.935 92.9925 69.46375 89.43125 91.24625 98.02625 38.03875 193.61875 196.5575 200.4825 211.7625 307.2525 283.60125 155.1875 59.38375 93.43625 103.5625 223.6625 99.44375 158.71875 88.0775 79.145 150.8225 40.815 92.28125 71.83625 90.7675 117.94625
144.57375 215.86125 115.625 70.44125 73.165 71.65375 142.32 95.355 158.8425 161.215 543.67625 318.97 111.70125 64.2525 134.14875 29.81625 73.84125 111.5675 61.09 81.16125 179.745 276.135 67.28125 33.17125 195.44 171.525 117.8475 177.2525 304.5625 348.5575 246.69 156.67875 149.7975 193.94125 94.22625 100.93 331.735 83.695 76.965 295.49375 65.91625 274.88625 382.69125 781.45125 464.48625 546.71625 421.76125 221.615 213.6025 186.4025 101.1275 357.35 88.065 148.1225 274.925 182.645 83.005 126.595 231.41625 245.41 191.29375 203.99125
155.4675 245.155 171.33625 290.01125 103.2125 39.15375 199.8325 479.8575 220.50375 87.695 47.495 155.28 300.7875 288.08625 494.89875 399.045 55.0375 59.945 89.41 34.66 305.61875 322.125 65.50625 29.8075 325.56 164.935 118.4525 307.34125 268.865 251.21 434.81375 88.7475 97.1925 162.99875 132.57125 97.76375 350.8975 152.565 111.58 188.44375 207.35625 148.67125 265.80375 188.34625 376.0325 280.41875 286.01875 218.92 106.1475 95.165 120.785 175.23625 214.84125 286.23625 62.27125 38.875 60.23875 52.11625 187.13125 134.9775 100.25875 61.615
97.17125 124.00125 33.30875 67.71875 214.71625 121.475 75.44625 155.13375 241.07125 200.6725 253.99 195.4675 120.7575 101.49 172.4275 123.8425 76.19 68.32625 159.64375 122.46375 107.50875 111.89375 70.8775 29.74125 206.19375 75.66 106.50375 231.24 168.18 182.4225 324.58875 215.2925 162.6775 203.69 152.27375 332.17375 76.975 313.21 162.81125 161.04 87.3875 246.67375 555.60875 345.5 355.60625 520.375 513.8125 212.56125 93.7375 194.0725 167.695 445.9375 191.02625 211.43875 131.4725 187.12625 107.015 66.06375 190.2025 106.61875 167.8525 225.625
157.485 199.71375 112.46625 133.48625 83.71 67.14125 135.625 174.42625 122.88125 120.52 247.07875 261.8725 84.06 79.7875 114.01625 67.8525 67.43125 72.84625 103.57875 102.6325 149.5275 192.215 60.8175 29.63 151.12375 87.63125 90.515 99.1425 326.38625 264.94625 233.26 132.9375 121.235 166.49125 115.865 52.18875 257.79875 40.125 93.66875 119.78375 56.4375 207.09875 486.74625 333.4 455.04625 440.2875 273.7575 248.60125 149.5375 159.9375 156.1775 109.70125 101.4125 160.19875 112.29625 102.57375 83.1825 57.74625 151.5425 156.64875 94.10875 156.1275
82.91375 96.7075 29.63 69.875 72.5275 43.10125 104.9475 153.5475 384.845 107.9475 279.23625 139.24875 141.50625 66.8775 196.68 95.22375 72.685 74.79125 133.78 79.04625 214.1925 87.375 255.01625 30.325 330.31625 127.22625 75.67125 383.60125 177.855 275.795 215.1725 163.325 173.79625 356.32125 198.02125 424.5025 78.1125 284.8425 121.4875 285.23875 80.3275 225.755 501.4725 818.61375 367.1175 1015.7637 909.285 280.9575 93.63 256.635 151.7525 721.585 197.34375 282.845 196.7925 165.3175 111.2525 49.26875 437.225 118.30625 220.31375 247.19625
139.3725 321.585 135.7825 284.96875 204.76 68.53125 230.85375 143.34875 285.25875 172.56125 230.69625 359.1625 183.98375 150.83375 381.31125 150.63125 61.75125 77.92625 126.4975 55.09875 261.7525 351.98875 113.1125 29.595 302.425 251.23625 260.5125 296.625 393.3775 394.50375 328.80875 68.59625 84.30125 288.76 270.29375 217.70875 447.31 109.035 117.93875 238.81875 312.63125 339.2325 462.2125 175.54375 658.105 322.9225 299.79125 465.71125 272.13625 217.17625 191.6375 162.555 414.65125 366.2425 243.32 345.435 453.64375 292.14625 215.00875 362.40875 308.0625 236.955
