"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55"
5.363368 5.215236 5.622506 5.53714 6.787736 5.374862 5.32236 5.9529 5.359004 5.449012 5.307185 5.362229 5.420871 5.600709 6.379954 5.414698 5.736376 5.755744 6.068162 5.631733 5.844015 5.814268 5.380352 5.542869 5.327355 5.594721 5.269005 8.964188 5.33694 5.600107 5.38765 5.300108 5.363292 5.43217 5.695867 5.309763 5.757153 5.461835 5.583134 5.504743 5.300208 5.372002 5.383235 5.394431 5.49401 5.478322 5.502756 5.350044 5.31829 5.304455 8.310771 5.371326 5.322564 5.738142 5.38893
6.731993 6.565684 6.516002 6.325231 6.371826 6.169341 6.261246 6.07932 6.361847 6.179699 6.460666 6.157032 5.968886 7.665715 6.217659 6.083153 6.161614 6.231959 6.568715 8.692997 7.156991 6.728648 7.618164 6.712616 7.049705 8.841398 6.183117 7.998094 6.431846 6.519645 6.266967 6.298613 6.26291 6.1531 5.632525 8.274102 6.655818 7.052266 6.718632 6.256199 7.349947 6.297693 6.473367 6.317829 6.471295 6.674106 7.179371 6.374782 6.161371 6.38046 6.362436 6.105825 6.286505 6.374564 6.384765
7.019759 6.00796 6.736491 8.331751 6.343981 7.454646 6.603792 8.134729 6.721654 7.692954 5.796683 7.25641 6.253319 6.57273 6.417934 6.413592 6.749902 6.645371 6.539318 6.868094 7.031479 7.76014 6.241485 6.178494 6.661942 6.246442 7.049414 7.252737 6.231821 8.333217 7.37016 7.183713 7.41898 7.977898 7.505787 7.539035 6.640623 6.721906 6.832676 7.849924 7.195439 8.172446 7.827442 7.143011 7.349646 7.038286 5.878364 6.954284 7.709526 6.879006 6.571665 8.366867 6.473705 7.320945 6.735926
7.527219 7.820385 6.93825 8.342692 7.074725 6.880449 7.335667 8.041245 7.427339 7.589681 6.568235 7.882987 6.774074 7.32644 7.613969 6.60316 8.160879 7.495137 6.793157 7.792179 6.298605 7.341217 7.848716 7.542113 7.250732 7.442301 7.659168 7.408489 7.161637 9.224729 7.632322 7.387724 8.194338 8.816682 8.290602 8.323881 6.996924 7.560545 6.325817 7.915838 9.459897 8.197183 8.314549 7.754404 7.461942 7.234466 7.003864 7.872723 7.712078 6.858221 7.210723 8.718516 7.648043 8.133412 7.495333
5.61689 5.773276 5.634558 6.424159 9.287171 5.846285 5.670231 5.375681 5.344366 5.621282 6.378168 5.667217 7.504468 6.653202 5.234036 5.370483 5.556269 6.933936 5.635296 5.532461 5.741646 6.382464 5.961738 5.624169 5.626301 5.67245 5.494521 5.393403 5.568636 5.642464 5.487201 6.152889 5.022108 5.694525 5.770575 5.232913 6.262925 5.871628 5.634772 5.282039 5.255598 5.379033 5.698596 5.910018 5.178477 5.567601 6.296289 5.679946 5.389385 5.612957 5.535717 5.671557 5.738178 5.82942 5.469689
6.348251 5.054245 6.940907 5.591649 5.465987 5.575014 5.730926 5.857211 6.151013 5.489205 5.193404 5.784099 6.672515 5.793577 5.905256 6.78871 5.599522 5.461421 7.505055 6.092141 6.510229 6.750433 6.473235 5.144006 5.794868 5.149172 6.219173 6.406535 6.690103 5.619537 5.318449 5.45044 6.948892 5.568895 6.127528 6.122644 7.075446 6.438061 7.501797 6.966582 5.66513 5.560449 6.793552 6.263572 7.340717 6.734681 6.429222 7.074803 5.866477 6.064308 6.88849 5.977435 5.070926 6.250664 5.551934
7.360437 7.328787 8.261411 8.20913 8.712008 8.457239 7.808719 7.815943 7.206632 7.50967 7.097326 7.98984 9.234773 7.845539 7.438637 7.830356 7.405251 7.483962 6.456855 8.636589 7.936447 7.729933 6.93268 7.984334 7.804722 7.642417 6.68274 5.849841 7.83974 7.353728 7.623325 7.345305 8.299679 7.671149 8.154427 6.584387 7.919881 6.61605 7.383567 6.915943 6.52524 7.04334 7.389583 7.90245 7.705739 6.805894 7.899655 7.202204 6.904815 8.242152 6.792396 6.761334 8.102901 7.417172 6.476874
12.380697 11.696377 9.998221 12.099126 12.503343 12.291419 11.836583 12.78657 12.706622 12.980413 12.366447 12.71206 12.395188 12.510962 12.743248 11.979476 12.568531 12.966773 9.811519 12.914694 12.464081 12.189255 12.78896 12.044437 12.518863 12.271727 11.126865 11.85515 11.102012 11.898882 12.520996 12.09563 12.52687 12.732748 12.715685 11.225361 12.770784 11.7849 12.231423 11.205128 11.928592 11.772285 11.970462 12.415989 12.663834 12.181244 12.333447 11.674812 12.895618 12.243657 12.436098 11.233361 12.362326 12.500825 12.192616
7.057333 4.556051 7.329496 7.499043 7.130101 5.65749 6.502462 7.486659 6.424404 6.879732 5.621718 6.62852 5.744481 5.926065 6.41929 5.765119 5.843027 6.775023 6.640099 6.360253 6.382015 6.432751 6.97522 6.663937 6.613085 5.601611 6.765035 6.380638 6.048403 7.721917 6.544143 6.273688 6.377266 7.679966 7.154158 7.428448 6.307787 6.495118 5.959298 7.337916 6.522742 7.529574 7.477035 7.04457 6.772224 6.847244 5.501217 5.816428 6.699669 5.895353 6.405013 7.285163 6.586786 7.216455 5.989404
7.507103 6.456864 6.960076 7.932903 8.196846 8.849977 7.922359 8.477408 8.694224 8.310726 7.574213 8.108113 7.480377 8.392239 7.989766 7.144974 8.735721 8.359679 7.045801 7.288039 8.452682 7.484776 7.911534 7.410967 8.187299 7.552061 7.580089 8.013068 7.544647 7.036116 8.02639 8.175602 7.763729 8.302698 8.66357 5.725038 8.02308 6.731225 7.371315 7.051065 7.555867 6.772603 7.433499 7.564805 7.536605 7.702704 6.91199 7.604035 8.090334 7.636034 8.640053 6.102537 7.555862 7.888183 7.413413
7.998376 9.850584 9.278501 9.185002 6.957549 9.235275 8.681607 7.431486 8.280193 8.924014 8.299218 7.756335 7.90331 8.890766 7.979539 9.725019 8.687263 7.568103 8.886861 9.143027 8.78195 8.212294 9.06054 8.698216 9.26118 8.369948 9.848361 9.113795 8.255489 7.847341 8.703157 9.191396 8.811317 7.901399 8.380124 7.47277 9.021693 7.492323 8.585857 8.764739 8.422998 7.722608 9.356181 8.568579 8.586542 8.690739 8.351532 8.706639 8.197525 9.115468 8.806489 9.401025 7.67733 9.253012 9.087108
8.892956 8.642599 7.932224 8.255293 7.818047 10.066267 8.904074 9.091082 8.059763 8.406553 9.892006 9.32606 8.777323 9.090969 7.960199 9.494839 8.922335 7.768532 8.140425 7.83978 8.650372 8.491196 8.208543 8.295999 8.776097 9.890526 8.344408 8.359937 8.497741 7.759113 9.055989 8.57016 10.093554 7.63218 8.741943 8.921598 8.371715 7.932244 7.914126 8.10131 7.818669 8.45029 7.878252 8.885338 7.895677 8.74756 9.686062 9.417577 9.513555 8.951799 7.907266 8.057659 9.404469 8.763378 8.993654
9.605113 9.30745 10.560525 9.371624 9.718525 8.659606 9.839715 9.920703 8.618014 9.172268 8.710694 9.841006 8.058835 9.02145 9.361133 9.265557 8.969011 10.762771 10.277816 10.183078 8.953451 8.818579 8.556259 8.214054 9.916677 8.25891 10.021203 8.855809 9.932926 9.57173 10.597437 8.678864 9.044524 9.952475 9.262723 9.795112 8.891054 9.514744 9.272284 9.015743 9.437968 10.290413 9.228919 8.638743 8.856367 8.441258 7.96885 9.143117 8.800479 8.686099 10.015864 9.566529 9.140097 9.238441 9.460453
9.044176 8.276246 9.728286 7.449747 9.42751 7.71272 9.452732 9.238937 8.449193 7.833906 7.74321 8.712063 7.699518 7.685886 8.593165 8.36771 8.252385 9.767285 9.642752 8.005645 8.157537 7.736384 7.427118 7.084972 7.683411 7.441585 8.517891 8.342671 8.796835 8.542599 9.526669 7.686797 7.605658 8.528557 7.966088 8.681325 7.828085 8.901783 8.688035 8.350738 8.754226 8.846871 8.181292 8.299788 8.541758 8.17483 7.681978 8.559026 7.996767 8.381983 8.409137 7.437501 8.165653 8.146949 7.38846
7.421189 6.743985 8.596791 6.921001 6.272476 8.358302 7.299461 8.457981 9.448706 7.658664 7.270855 7.284485 8.70563 8.61607 7.564022 8.363581 7.112539 7.232812 8.862735 9.197085 8.23063 8.169005 8.382749 8.037236 8.849963 8.194031 7.780566 7.469397 7.199726 7.113179 7.640172 7.292388 8.2001 9.497819 7.769602 7.576234 7.944896 7.729955 8.070582 8.313621 7.634199 7.762751 8.398934 8.183977 7.78365 8.397716 7.905206 7.575887 7.742598 7.857197 8.641241 8.521706 7.750597 7.601254 8.171873
8.448139 8.278483 7.840013 9.3831 6.833397 8.588002 8.892454 8.647951 9.73569 8.688061 7.476604 8.92976 8.418978 9.487975 8.906718 9.282958 9.577772 7.614071 8.362993 8.440942 9.248247 8.918062 9.311325 8.249569 8.750596 8.839839 8.587287 9.256413 8.970994 9.362875 9.317843 9.320602 9.539846 9.024369 8.963819 8.078986 9.137256 7.755346 8.776077 7.54842 7.918981 7.693091 8.963162 8.174273 8.392108 8.656356 8.093173 9.518707 8.837734 8.839653 8.973324 10.256429 8.523601 9.125753 8.934484
7.434567 5.947604 8.133072 7.372783 8.929277 7.538577 7.100694 8.303048 8.253902 8.265917 7.600154 6.898567 8.487955 7.736587 8.315254 7.066323 7.014153 7.715013 7.404646 7.444719 7.703946 7.629418 7.707773 6.926087 7.752751 6.917858 7.246156 7.741431 7.22334 7.324108 7.820375 7.415092 7.4081 7.902475 8.032812 5.663377 8.384693 6.637799 6.592763 6.847367 6.592154 6.833771 7.628015 7.242804 6.636074 6.146604 6.504606 6.571504 7.083018 7.206677 7.248305 6.767766 7.465713 7.853838 7.365552
8.126143 7.077203 7.366212 6.836572 6.835551 6.903377 6.873687 6.852709 7.077207 6.846319 7.681869 7.257877 7.006152 7.004991 8.039245 7.598827 6.804778 6.707576 7.931713 7.192915 7.220366 9.657312 7.055691 6.796331 7.610084 7.050477 6.811427 8.789747 7.217532 6.571882 6.947275 6.592177 7.173913 7.27831 8.605414 8.445986 8.196073 7.862291 7.611406 7.730479 8.20038 6.922934 7.617153 7.982206 8.205389 7.321553 6.937732 7.747823 6.965095 7.475009 8.638677 6.618546 6.821659 7.604414 6.958452
9.011498 8.61579 9.437838 9.892097 11.830466 9.474472 9.34253 9.743468 10.291374 10.295737 9.888095 9.072905 10.524331 9.957762 9.540784 8.43506 9.376831 10.228479 9.285178 9.339335 9.244639 10.088344 10.127122 9.160641 9.069352 8.299966 9.126896 9.180534 9.112947 9.092571 9.262446 9.676405 9.643737 9.647561 10.144441 8.615917 10.01926 9.075365 8.490297 8.842895 8.306786 8.414551 9.389031 9.001186 9.524589 8.923366 9.84937 9.23924 8.838559 9.018666 9.293429 8.575333 10.318536 9.806889 9.558396
4.616089 4.829191 5.83165 4.491784 4.913113 6.135123 5.066143 6.295314 5.875235 5.991024 5.118662 6.445699 5.452851 5.78306 4.990156 5.167004 5.103513 5.552264 4.717794 6.090261 5.992827 5.858819 5.531028 4.759983 6.22975 6.07771 4.734826 5.099477 4.454911 5.977862 5.384872 5.187429 6.505911 5.392804 5.858346 6.686342 5.193241 5.059403 5.218009 7.143131 5.718312 6.994971 6.580362 4.830794 5.289682 5.592481 4.939038 5.153966 5.587452 4.996256 5.662979 6.412796 5.523792 5.981502 4.64094
5.256483 6.363091 5.829125 5.694334 5.958078 6.639488 5.825296 6.700726 6.593203 5.482394 5.471258 5.240786 5.153512 6.070059 4.979931 5.719805 5.135479 5.205316 5.811562 5.592447 6.289869 6.305197 6.068289 5.541197 6.897102 6.399893 6.243465 6.548241 5.69091 5.77949 5.12772 6.437597 7.478852 6.91458 6.959297 6.758048 6.068288 5.950826 5.8866 5.966023 4.153224 5.631512 6.989566 5.470053 6.855664 5.86948 6.353533 6.279788 5.703467 6.336643 5.232282 7.299007 5.735473 6.398626 6.668648
6.747317 6.555409 6.680925 6.723621 7.810334 6.795639 6.697829 7.328669 7.835831 8.246033 7.274325 7.025741 7.37728 6.850979 7.473565 6.147049 5.885567 7.404799 6.351566 6.92722 6.670264 6.234262 7.150533 6.719082 7.715043 6.487991 6.551054 7.627393 7.112194 6.595253 7.456143 6.871925 7.375708 8.179885 6.855554 6.216237 6.996698 6.164006 6.893132 7.512093 9.131697 8.245003 8.320131 6.366517 7.553103 6.441958 6.571736 6.848359 6.432804 6.192016 6.85918 6.469051 7.502457 7.015881 7.121175
5.954268 5.125765 6.395087 7.006719 7.847263 5.748391 6.745255 7.32826 6.488835 6.280723 5.257769 6.179235 6.099745 6.476808 5.527412 5.744744 6.153741 7.216669 5.663139 6.229637 6.032068 5.698739 6.22926 5.814511 5.469795 5.135167 6.109626 6.200474 6.218976 7.415774 6.849948 6.059818 6.030887 7.618992 7.711399 6.128707 5.737466 5.755718 5.488704 6.837919 5.817223 6.68012 7.144672 5.998456 6.213574 6.03996 5.657307 5.575563 6.298368 5.857573 6.029871 6.543416 6.714896 7.297631 5.855265
7.099663 7.629421 7.303247 7.259374 8.869404 7.438993 7.071557 7.448954 7.86128 8.58087 7.632644 7.859317 7.098066 7.578296 8.391584 7.543801 8.083134 9.840739 6.696568 8.909295 8.536527 7.533281 8.984258 7.097408 8.234175 8.104759 6.997287 7.017497 7.149957 7.370692 8.017353 7.449959 7.597663 8.34395 7.281069 6.704418 7.954317 7.430285 7.717366 6.990233 6.694366 6.771386 7.557214 7.717003 7.631727 7.160687 7.113918 6.855053 8.088968 7.262104 8.167962 6.845163 7.471076 7.736103 7.348229
8.595775 8.990939 8.168886 10.007697 10.240145 8.9672 8.364172 9.592414 8.648825 8.885395 7.899465 8.819229 8.034962 8.965586 8.85577 7.842261 9.70976 9.518098 7.48705 9.784149 8.879313 8.427837 9.211039 8.585674 9.190696 7.827728 8.757684 8.875162 8.754435 10.444902 8.885014 9.024324 8.829745 10.40603 9.533003 8.856591 8.101998 8.825458 8.505756 8.86163 9.002954 9.057559 9.390629 8.279318 8.683876 9.157356 8.487484 8.501032 9.639272 8.238712 8.538604 9.60884 9.466492 9.756588 8.334235
8.928138 8.363016 8.161633 8.594885 8.029596 7.936775 8.088946 6.208838 8.487826 8.200371 8.410893 6.715545 8.151811 7.142475 8.441452 8.004912 8.812767 7.311138 7.668112 7.80968 6.786505 7.56424 7.806921 7.130224 8.56937 7.750939 8.474813 8.141044 8.2259 7.644387 8.067384 8.374537 6.991808 7.892035 6.938474 7.751533 7.686844 8.078817 7.065042 7.162653 8.027149 7.692983 7.934884 8.2544 6.398336 8.072154 8.4326 9.64874 8.701176 7.366439 8.075073 8.51779 8.021642 7.772674 8.442886
12.452231 10.383727 12.150741 12.196678 12.253545 11.052509 12.065415 12.451479 12.187015 11.621674 11.325815 11.892589 10.592083 11.089957 11.870525 10.827464 11.752905 12.177737 10.985184 11.342278 9.84952 10.298955 11.757683 11.226099 12.111848 10.515654 11.949788 11.444736 11.772014 11.932592 11.606934 11.79736 12.014008 12.452079 11.943526 12.776151 11.95843 11.628283 11.783186 12.51988 12.248849 12.613192 12.468391 12.220976 11.813595 11.994678 11.03843 10.609433 12.461769 12.055237 11.915257 11.43027 12.092621 12.120704 11.417304
7.006998 6.611092 6.807441 8.840137 9.056702 7.14116 7.328912 8.769821 8.200738 8.242054 6.968155 7.525981 7.453633 8.326275 6.890247 6.996126 7.518794 7.888764 6.264554 7.992091 7.099553 7.437229 8.378073 7.735816 7.644911 7.514527 6.998444 7.589528 7.524612 8.444993 7.933149 7.12782 7.816741 8.188592 8.563558 7.798009 7.403561 6.926962 6.843622 6.945175 6.352082 6.931201 7.13759 6.882658 6.842107 6.604681 6.436528 7.357669 7.34924 7.037855 7.844105 7.372405 7.852622 8.114558 7.550344
7.016875 8.119437 7.951881 7.755094 6.053988 8.896554 9.075533 7.753833 6.854668 7.014668 6.660669 6.993495 7.357356 7.685404 7.274703 8.384116 7.622923 6.67948 9.107122 7.109471 7.291442 7.505222 7.208005 7.900655 7.459363 8.176317 7.774443 7.553307 8.340271 7.301548 7.552651 8.209652 7.740751 7.66091 8.506225 8.894866 8.033317 7.618954 8.314591 8.484963 8.322604 8.489198 8.540791 7.715078 7.859848 8.54779 7.613998 7.584353 7.773856 8.112207 8.887055 8.153986 7.211817 7.43287 7.288528
7.489622 7.889157 7.410517 7.91156 6.274669 7.65713 7.463563 6.963115 8.179251 7.080032 7.589766 7.860183 7.30914 7.718027 7.088136 8.083511 7.215646 6.672155 6.892719 10.869123 7.702366 7.888582 8.316423 8.445005 8.122067 7.786285 8.031811 8.310227 7.787159 7.356194 7.418551 7.496384 7.777016 8.33995 8.325541 8.64076 7.140145 7.494612 6.941276 7.832136 7.091099 7.704812 7.07465 7.882072 7.115719 7.215911 7.447101 7.936796 7.414404 7.484906 7.730585 7.250788 7.118091 7.631909 7.963114
13.244642 12.939396 10.711476 13.152069 13.37473 13.109733 12.465786 13.546514 13.58566 13.769904 13.441142 13.683299 12.693529 13.358284 13.55279 13.10185 13.272632 14.056731 10.497572 14.016251 13.339145 13.372306 13.289986 13.116178 13.417017 13.211553 11.964496 13.180064 12.399384 13.110189 13.211567 12.885746 13.074044 13.601268 12.908347 12.467501 13.421477 13.09693 13.503195 12.328496 13.13351 12.692315 12.82986 13.268952 13.573132 12.861723 12.856034 12.688944 13.46355 13.247814 13.214884 11.9239 13.353929 13.58078 13.044599
10.34585 10.606235 10.56081 10.351835 7.479778 10.454169 10.213144 9.69279 9.321137 9.681381 10.918127 10.431066 10.399591 10.556791 9.563218 10.716535 10.29512 8.284703 10.852197 10.119182 10.514946 9.670599 9.873189 10.555975 9.844312 10.145851 10.824077 10.223991 10.730739 9.685574 10.251586 10.582578 10.517701 8.745256 9.628889 9.858075 9.814447 10.065943 9.580023 10.727522 10.368251 9.484075 10.535103 10.27121 9.489145 10.917732 10.76776 10.484449 10.389718 10.233804 10.092649 10.901717 9.70478 9.724537 10.51395
9.121694 8.755054 9.949764 8.841112 9.768514 9.633914 8.970114 9.665017 10.125145 9.851023 10.111993 9.557299 10.44308 10.391988 9.154431 10.18022 9.628595 8.74707 10.687858 9.71949 9.140223 10.369167 9.826524 10.502087 11.182666 9.004928 10.849431 9.430886 10.244187 9.693301 10.439817 10.027612 10.489318 9.663863 9.238031 9.573069 10.347594 9.853744 9.604896 9.680493 9.192499 8.871351 8.700065 10.644389 8.596641 9.106539 9.137048 8.679205 9.456164 10.277935 9.566291 9.292566 8.63275 10.44083 10.458777
8.18765 7.941932 7.525685 7.697076 7.292902 9.061665 8.095806 8.213705 7.386836 7.666133 7.935578 9.453367 7.873341 8.378138 7.719976 8.217458 7.995916 7.225719 7.662475 7.778299 8.441462 8.453604 7.704795 8.41464 8.213896 8.90947 7.538431 8.067363 7.913316 9.140152 7.841638 8.216758 8.341525 7.837521 7.970479 9.79243 8.019806 9.318364 8.43891 8.956821 8.970428 8.95153 8.68763 8.526307 7.685641 9.31493 9.726007 9.642942 9.080392 8.706729 7.668176 8.178059 8.827266 7.657718 8.54195
8.142566 8.690965 9.31091 7.317998 7.192794 7.463222 7.838205 6.699941 7.858913 6.904042 7.792802 7.244489 6.823873 6.996591 7.26888 8.682534 7.585878 7.72788 7.317313 8.455718 7.169108 7.585514 7.621004 7.268241 7.757812 7.274778 8.886406 7.770387 7.883436 7.671963 7.199356 7.587368 7.001972 7.921757 6.592712 8.261522 7.685216 8.278651 8.271501 8.390701 8.221143 7.084673 8.604659 7.971179 7.01859 8.613507 7.311107 8.327346 7.236217 8.340464 8.511591 9.562861 7.807971 7.750322 7.934491
11.58027 10.056847 11.85379 9.820433 9.992804 10.325534 10.976138 9.93291 10.243385 9.883851 11.298614 10.571278 10.935533 10.865333 11.473389 10.745631 11.815508 10.615462 11.367094 10.469054 11.052334 10.38589 10.157223 10.294601 10.22674 9.917586 9.791399 10.657921 11.278577 9.6743 10.229782 10.193965 11.084981 9.499261 9.795744 8.950723 10.44421 10.612327 10.391413 10.276299 9.722653 9.530479 10.300367 11.357684 10.260268 10.367957 11.14303 10.794307 11.431099 10.806639 10.358426 9.918443 9.679265 10.179896 9.366813
7.071232 7.974985 8.138524 7.884509 6.366301 9.077167 8.756885 7.878894 6.968945 7.206084 7.157466 7.271488 7.17916 7.687355 7.009021 8.587697 7.822764 6.806213 8.97568 7.215721 7.476831 7.401515 6.967502 7.962433 7.774646 8.142959 8.203838 7.89628 8.520587 7.596212 7.524953 8.651816 7.983883 7.635564 8.879233 8.798733 7.921693 7.805842 8.237441 8.57129 8.288627 9.098573 8.711348 7.86496 7.790579 8.704639 7.480434 7.618645 7.788069 8.268398 9.084814 8.161841 7.136377 7.709563 7.577493
8.051651 7.045189 8.875372 8.71272 9.775196 7.581081 9.121933 8.617341 8.867576 9.164606 7.227178 8.493841 8.357786 8.316781 8.078593 7.82309 7.93176 8.602143 8.364527 8.367893 7.830937 7.083499 8.475211 7.581434 8.878271 7.250067 8.867408 8.056849 9.028907 9.030732 8.742568 9.017462 8.685078 9.264306 9.849507 8.264028 8.245875 7.406324 8.265316 8.20226 7.96356 8.73316 8.450183 8.233312 8.144562 8.183877 6.949589 7.147024 8.192414 8.459439 8.381053 8.742317 8.670688 8.775608 7.884837
7.383421 6.938562 8.584199 7.444978 8.181608 6.544194 7.864159 8.790092 7.636297 7.318069 6.65344 7.350844 6.355802 6.907039 7.249933 6.732811 7.341809 8.614833 7.967209 7.660265 7.776468 6.240903 6.868858 6.850825 8.176111 6.672707 8.485889 7.162431 7.425514 8.542047 8.361732 7.171973 7.701351 8.879889 7.92907 7.894563 7.575873 7.141862 7.011681 7.877256 7.873512 7.984948 8.165365 7.326566 7.163509 7.013392 6.124973 6.880668 7.508962 7.338821 7.474844 7.038084 7.441875 7.925373 7.187881
8.600115 9.803492 10.146866 8.975074 8.453659 8.539332 9.065877 8.199512 8.846521 8.752888 8.686027 8.737145 8.678987 8.942861 8.398424 9.202 8.721336 8.365406 9.179158 10.364295 10.903869 8.473175 9.314693 8.600727 10.476641 8.841297 9.432877 9.613766 9.350161 8.64578 8.684649 10.093777 8.627553 8.576611 8.363833 8.866711 8.769152 9.218938 9.43759 8.191974 8.881911 8.810171 10.080545 8.9019 8.777968 9.140369 9.058544 8.94231 8.713085 9.159256 9.391831 11.057764 8.52643 9.409773 8.564948
7.71847 7.995765 8.835643 8.638171 6.244109 7.780892 8.320465 7.234743 8.677807 7.744095 7.971052 8.433876 8.597571 7.388769 7.207569 8.590421 8.551506 7.08877 8.248228 7.778216 8.602634 9.132726 8.783875 7.625094 7.130129 8.319046 8.30105 8.606124 8.224811 8.821953 8.466919 8.340586 8.710967 9.145624 7.969318 8.197498 8.279608 8.925126 8.474835 8.813815 8.961165 9.050119 8.871274 7.560851 9.3424 8.73748 7.3379 8.421158 7.452772 8.78025 8.895268 9.139391 7.896092 8.842815 7.825877
7.26042 7.166087 5.393277 5.644378 5.08832 5.478787 5.406978 5.834839 5.094788 5.732194 5.562344 6.636546 5.228632 5.700695 4.757016 5.178087 5.634316 5.20267 5.813408 6.711132 5.674155 6.129104 5.210883 6.614062 5.668838 5.684279 6.631835 6.070271 5.49335 5.365726 5.671244 5.278988 5.808169 7.588657 6.728175 5.784619 5.408201 5.074667 4.941826 5.972313 6.036571 6.905236 5.923513 4.80321 6.931651 5.454042 5.381048 6.473434 5.26463 5.821062 5.602592 5.757748 6.463111 5.179471 5.85702
8.072316 8.44782 7.767105 8.356873 7.630596 10.562139 8.469026 8.998251 8.170113 8.577538 9.181275 10.675146 8.682896 9.254504 8.082728 8.514851 8.55995 8.200334 8.02335 8.325467 8.499504 8.321819 8.478566 9.266773 9.193074 10.365336 8.419391 8.589972 8.713395 8.851361 8.65424 8.468475 9.892127 8.151996 9.06124 9.903742 8.558002 8.981491 8.805928 8.658843 8.471092 9.276977 8.380037 8.809889 8.817078 8.840829 9.58357 9.546971 9.286397 9.10269 8.324605 8.194952 9.618129 8.902703 9.16665
11.330942 12.10787 11.64467 12.032118 9.803929 11.458033 11.113204 11.680972 11.735327 11.769762 10.097108 11.813903 11.021757 11.603526 10.580259 11.427892 9.96041 10.611923 10.952039 11.708382 11.166543 12.082063 11.546599 11.737129 11.289137 11.51998 11.601318 12.771403 11.128389 11.513967 11.817428 12.194775 11.759986 11.756367 11.710582 12.671598 9.712962 11.675957 11.630753 12.121251 11.682669 12.223318 11.980846 11.344559 11.436422 11.740225 10.544774 10.696086 10.912307 11.362442 10.896163 12.493721 11.201971 11.500605 11.314185
7.864758 6.860021 7.154321 8.487066 9.358096 7.792696 7.960229 8.89722 8.530366 9.134519 8.351521 7.62271 8.095881 8.435486 8.596747 7.477443 7.821747 9.207939 6.551309 8.193518 7.920819 7.829922 8.291062 7.402826 8.174253 7.778112 7.20425 7.726985 7.5965 7.753319 8.547598 8.413764 7.769549 8.959592 8.537542 6.6395 8.108358 7.421884 7.424553 7.00423 7.329975 7.541608 7.869905 7.177365 8.505833 7.274034 7.609478 6.533879 8.136902 7.820606 7.841839 7.380602 8.510751 8.231183 7.985514
8.423227 7.361971 7.794638 8.476092 9.905738 8.648807 8.701813 9.716423 9.399631 9.803842 8.270981 8.423103 8.734554 8.529006 8.76304 7.753028 8.53216 9.412809 8.116915 8.921077 9.344292 8.065675 8.683998 8.036102 8.689853 8.101725 7.808781 8.282308 8.501232 8.237061 8.966557 8.348848 8.784154 8.943397 9.231444 7.477154 8.424048 7.406819 8.029549 7.643331 7.448237 7.844341 8.497961 7.916924 8.183029 7.749664 7.539495 6.946215 8.270186 8.063733 8.945904 7.879318 8.889758 9.04191 8.69478
7.242475 7.860202 7.984285 7.458761 5.79214 7.956112 6.899908 6.242987 6.597912 7.017501 7.214835 6.832617 6.188974 7.596978 6.915816 7.470006 7.524468 5.710841 6.994936 7.131674 6.668401 7.62571 7.227248 7.80303 7.412243 7.487221 7.779723 7.801181 6.862334 7.248341 6.61614 7.608279 7.41506 7.305154 7.086672 7.826785 7.813938 7.825114 8.278851 9.38153 8.262606 7.385102 7.91149 7.672096 7.649183 8.450582 7.799454 7.830759 7.439785 7.823849 7.090205 7.370666 6.86909 6.820798 8.24639
5.41606 6.791471 6.232561 4.888772 4.914818 5.314469 6.296216 5.432679 4.756135 5.603746 6.599102 4.915104 5.538758 4.855833 5.087812 5.09775 5.901779 4.879368 6.168777 5.360334 6.474887 6.118385 4.935845 5.114418 5.675466 5.376604 5.134046 4.85094 6.280201 5.522327 6.851258 6.329375 4.856427 5.093085 4.816644 4.715467 5.122393 5.136367 5.867595 6.265841 5.206826 6.469854 4.923277 6.061348 6.260713 6.299418 6.223724 4.861197 5.351787 5.32769 6.340079 6.056818 5.153653 7.049168 5.316255
12.521 12.353717 13.34296 12.561259 9.16817 12.590063 12.585978 12.45789 12.565882 12.118986 11.822303 12.73586 12.510699 12.75032 12.078141 12.874064 11.93466 10.050877 13.090107 12.574589 12.370979 12.576057 12.9835 12.925069 12.537662 12.742899 12.673811 12.917002 12.440207 12.609963 12.052899 12.765484 12.398454 12.7299 12.567002 12.027351 12.793875 12.087612 12.706375 12.321039 12.291107 11.718729 12.338583 12.716552 12.597684 13.177995 12.857732 12.789762 12.689022 12.657498 12.447979 12.370971 12.057014 12.178105 12.49361
8.365663 9.182837 9.417108 9.134413 7.008779 8.579403 8.61881 7.77864 8.854507 7.992649 9.51497 9.230657 8.237317 8.720825 8.394311 10.026523 9.038871 7.503065 8.464902 8.492541 7.621093 9.256085 8.761907 9.539186 9.122798 8.489558 8.847184 8.69614 8.922392 10.369865 7.981464 8.850315 8.956548 9.315324 7.285587 9.368002 8.648313 9.211184 9.40589 9.087297 8.818543 8.773639 8.75452 9.255501 8.692123 9.068961 8.867315 8.509122 8.317029 8.979365 8.476575 10.182028 9.259148 8.574401 9.255623
