"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49"
67.7 283.8 56.3 1114.8 43.6 208.3 163.2 283.3 268.3 229.7 688.5 108.5 120.7 170.6 124.8 177.2 198.8 270.9 74.8 557.9 185.8 108 339.4 445.6 225.5 486.2 100.9 172.8 245.8 317.4 151.8 92.8 233.9 218 191.5 253.8 175.5 179.7 309.8 214.8 85.1 183.2 234.7 272.2 323.9 123.2 221.4 191.3 373.2
82.4 180.5 155.2 260.1 215.1 102.1 224.9 147.8 274.7 94.3 304 422.6 267.6 129.1 78.7 58.8 111.1 135.5 112.6 165.2 86.4 63.9 100.8 334.5 93.2 284.8 67.2 1158.6 278.3 254.4 489.2 225.4 340 15.8 184.2 325.7 188 189.2 455.4 165.9 363.5 62.4 149.6 241.7 83 88.9 122.3 84.1 387.6
31.6 19.9 307.2 56.1 25.7 255.2 7.1 19.7 88.2 24.8 36.2 183 284.7 7.7 77.6 12.9 923.8 15 58.1 93.7 313.5 25.2 112.6 319.5 74.6 16.9 37.3 484.3 230 102.4 84.2 20.7 40.7 195.1 237.5 460.5 13.5 235.1 86.2 144.6 288.4 104.3 10.3 603.2 287.6 54.1 119.2 94.3 37.1
39.7 29.8 31.1 80.4 1240.3 35.8 17.2 54 113.4 43.5 164.6 85.7 193.1 7.5 5.1 9.9 5 10 40.4 20.8 26.6 7.5 9 11.8 23.3 145.7 23.6 169.1 124 116.2 43.4 47.9 17.4 150.1 204.4 159.4 273.7 151 121.3 59.7 37.1 29.1 120.6 18.3 33.7 52.5 63.5 32.1 31.7
351.4 9.7 737.1 215 14.6 98.9 270.3 180.9 91.8 165.6 186.3 130.5 368.7 290.7 105 143.7 500.4 9.2 244.3 44.6 309.6 85 9.2 13.5 437.2 592.5 260.6 178.2 595.6 235.1 352.9 125 400.9 128.7 168.9 45.8 524 497.6 178.5 93.9 58.1 130.5 514.4 176 217.3 198.6 222.6 62.1 15.9
218.2 510.2 553.1 414.8 94.3 352.8 185.8 417.3 338.2 359.9 71.2 225.8 561.2 252.9 212.5 289.6 629.9 168.3 206.5 56.6 240.1 272.3 434.5 214.9 415.9 164.1 91 314.3 474.4 762.3 631.1 603.3 720.2 483.4 398.3 204.1 452 523.8 397.7 230.3 130.9 202.5 159.7 295.6 204.4 133.9 378.1 99.3 509.6
344.8 10.6 388.1 957 74.5 320.8 2.7 123.4 16.5 157 13.4 283.3 168.3 98.4 28 2.4 35.5 26.9 70.4 5.2 6.1 11.5 7.3 17.8 212.3 43.5 6.8 46 124 105.5 203.8 142.2 20.3 12 73.1 113 682.4 203.6 81.6 16.4 6.5 65.5 302.1 31.2 5.9 43.9 111.4 6.5 87.2
256.2 154.7 489.1 432.1 87.3 81.7 27.4 147.3 225.4 159.1 164.5 19 366.1 134.8 60.6 30.7 112.2 140.1 178.3 231.2 149.9 81.5 509.8 249.1 49 327.5 57 518.7 659 661.2 609.3 747.8 303.2 116.8 352.7 208.5 250.4 244.9 176.5 121.8 118.1 177 126 146.5 210.5 113.4 161.9 156.4 170.2
133.8 244 187.5 491.9 169.7 279.3 89 297.3 688.7 136 532.3 120.2 165.1 233.8 152.8 188.3 243.7 477.8 131.5 437.9 125.4 126.5 171.3 580.3 282 1002.6 192.5 189.6 227.6 305.3 209.5 157.3 240.7 268.9 187.2 127.1 232.7 168.2 206.3 354.8 214.1 263.9 521.3 627.4 294.3 158.6 253.1 207.7 445.7
185.4 13.1 530.6 699.5 68.2 138.8 29.8 130.4 25.9 217.8 295.3 214.9 336.5 203.3 149.6 98.9 871 439.3 193.4 13.6 95.4 138.3 7.7 87.3 54.1 19.6 145.5 223.2 440.1 40.4 359.1 47.5 192.2 261.7 188.9 134.4 410.3 466.8 204.4 149.1 141.9 126.7 266.2 169.1 82.1 103.4 201.2 79.7 11.5
559 100.7 469.3 67.1 61.7 155.9 13.6 81.1 17.9 56.8 100.2 162.8 534.6 349.5 102.7 476.9 3.4 34.8 139.5 34.2 108.8 89.9 26.2 248.2 199.9 77.8 432.1 392.6 597 128.8 256.3 47.1 67.7 188.7 225.4 73.6 541.7 607.6 143.2 59.4 85.9 372.5 88.7 193.5 33.7 91.7 277.6 18.4 19.5
80.4 457 278.5 39.9 149 565 22.3 180.2 44.7 193.7 118.1 116.2 82.3 23 136.7 128.6 116 103.4 57.7 27.6 114.9 200.4 876.5 74.5 55.2 41.2 15.6 263.6 404.4 723.6 275.4 104.2 371.7 76.2 341.8 248.5 179.5 193.1 178.2 138.8 46.4 114.7 30 351.1 17.3 80.2 181 187.1 114.4
380.2 65 162.1 98.5 119 219.1 22.9 111.3 136 120.6 313.9 112.6 134.8 823.7 234.8 148.4 41 17.2 152.1 40.9 28 226.9 12 278.5 179.9 182.3 904 136.6 313.2 19.9 105.3 214.3 166.3 540 309.6 367.8 178.1 82.6 164.4 112.2 131.9 232.4 303.5 208.5 225.8 60 223.5 7.9 36
386.9 254.1 323.7 283.6 27.1 231.6 126.7 158.8 91.8 110.7 155.3 232.8 197.9 117.8 65.3 430.4 76.7 178.6 251 1242.5 269.8 143.4 11.9 44.9 182.9 248.2 167.6 359 145.6 313.4 307.4 119.1 347.4 254.7 308.8 276.2 327.7 179.6 179.3 145.3 255.8 180.9 169.3 186.4 169.9 128.5 144.6 16.4 192.9
16.6 6.3 30.3 40.5 108.4 353.6 9.6 149.6 39.1 50.4 916.1 12.3 84.8 558.3 23.7 45 11.6 53.5 61.1 29 22.8 54.1 32.6 20.8 4.3 115.9 14.2 193.4 259.3 41.5 300.9 18.1 48.3 338.6 143.9 30.7 181.1 61.5 138.4 101.2 34.1 29.7 15.4 347.1 513.8 106.4 80.1 54 423
460.2 208.3 454.8 208.5 962 177.3 219.8 243.9 122.7 197.2 238.8 305.3 455.6 143 166.1 258 24.2 34.4 177.9 732 206.3 152.7 53.6 223.6 198.9 86.4 313.2 363.9 627.6 275.1 506.5 173.5 339.3 275.1 360.9 247.1 350.2 417.2 304.5 168.9 35.9 173.3 225.1 198.4 160.2 128.4 188.1 369.2 56.8
155.5 219.4 317 686.2 492.1 215 67.6 244.2 526.6 149.9 238.5 297.2 872.3 118.5 109.8 109.7 206.1 339.8 172.7 165.3 140 91.3 139 443.2 259.7 303.7 91.6 284.5 438.4 413.2 296.5 401 192.9 261.2 309.7 586 122.1 373.5 133.9 106.6 81.3 84.6 183.6 224 215.9 86.7 182.8 152 684.9
258.3 141 303.3 97 25.1 162.1 62.4 221.7 261.8 104.5 141.7 138.2 58.4 86.1 72.1 64.2 13.1 244.4 145.6 1196.7 159.2 157.9 70.6 144.4 158.6 578.7 125.5 127.3 192.7 310.8 185.3 141.9 160.3 118.4 310 238.2 87.3 226.3 46.9 70.1 93.9 95.9 195 320 185.9 83 98.2 116.5 109.4
114.3 274 304.8 618.3 403.3 227.6 112.2 205 344.3 62.2 321.1 83 39.6 169.4 117.4 83.3 205.1 343.1 93.7 355.3 105.7 100.5 250.7 480.2 293.3 887.8 180.5 253.3 77.7 424.4 209.1 268 781 194.7 43.3 442.9 205.2 31.4 205 178.5 80.9 126.2 215.1 244.1 175.7 66.5 132.8 138.6 149.2
185.8 17.5 76.4 65 138.6 521 212.2 67.8 211.3 276.5 120.7 197.1 211.5 965.3 300 238.3 693.5 74.6 163 18.8 356.6 284.2 232.2 62.6 398.4 275.9 135.9 177.2 158.3 28.4 162.5 78.9 262.9 46.7 66.9 114.5 504.4 159.8 363.9 98.6 87.3 309.2 270.6 223.6 135.3 92 94.3 87.4 38.8
141.1 480.9 362.6 729.3 234.1 358 79 120.1 303 233.5 566.2 124.8 267.2 410.8 117.3 174.3 117 414 116.3 176.3 181.7 97 328.1 831.2 751.2 321.7 112.3 146.6 432.6 232.2 377.4 124 132.8 324 291 439.9 133.3 213 217 235.9 41.8 212.7 250.9 348.1 127.4 233 132.4 23.8 292.1
90.3 117.6 192.1 41.7 77.4 93.9 61.9 84.2 182 99.3 139.3 126.8 183.5 135.3 176 188.4 55.9 173.2 182.2 1194.9 175.3 101.9 67.7 400.9 76.7 210.9 58.7 129.7 229.3 328.6 279.3 50.5 117.6 159.3 168.2 543.1 188.7 148.1 137.2 30.3 45.3 151.1 210 147.4 54.2 65 90.4 32.5 230.1
133.5 217.2 370.8 470.5 668.7 379.7 254.1 392.3 477.2 399.6 242 212.5 296.5 210 263.1 285.2 435.8 411.1 361.6 377.6 297.8 276.5 868.2 800.4 540.5 166.6 168.8 282.6 313.7 738.4 336.9 464.9 808.9 358.5 164.4 300.7 337.3 256.4 427 325.6 139.2 292.6 338.2 238.1 299.1 107.3 216.8 464.7 607.3
336.1 216.5 527.2 125.8 270.8 446.8 95.1 319.1 600.1 256.2 335.5 166.3 208.4 48.5 124.8 154 69.3 291.8 526 142.8 111.4 133.5 58 313 149.6 331.4 490.4 238.5 759.1 649.5 316.4 300 676.5 267.6 468.6 571.2 514 184.7 326.5 146 190.4 188.9 247.8 258.7 130.2 130.4 197.2 68.4 212
138.2 207 458.8 599.6 413.2 294.6 101.5 248.3 586.4 246.4 545 405.3 309.7 133.8 79.1 307.3 267.4 356.2 99 370.3 165.4 69.6 264.2 293.4 247.2 948.6 158.1 284.1 491.5 553.2 494.7 395.5 556.5 234.4 356.8 417.6 250.9 182.8 229.3 196.3 111.7 201.3 307.2 441.6 124 151.9 128.7 188.2 593
35.5 86.8 57.9 454.1 37.5 25.1 8.9 165.2 1008.6 20.5 545.5 204.4 27.2 9.8 77.5 7.9 23.1 30.3 67.4 31 11.4 100.7 112.4 224 15 66.2 13.3 117.6 83.2 47 30.8 20.3 28.5 420.9 228.7 38.1 29.9 19.8 224 10.2 39 16 276.4 58.1 178.7 17.9 56.5 71.6 41.7
127.7 123.5 217.5 413.9 130.4 116.7 128.9 317.9 320.2 94.3 777.7 183.7 435.7 48.1 80.6 126.8 59.8 517.7 44.6 213.6 147.2 21 134.6 690.7 207.1 503.7 135.3 376.7 67.1 531.8 375.9 249 449 283.9 367 299.2 44.8 135.7 193.3 214.9 68.8 108.4 95.6 225.1 95 101.2 27.5 320.3 441.3
282.4 208.4 297.1 537.6 104.6 275.1 230.6 342.8 926.4 224.8 603.7 333.9 404.7 182.7 112.1 135.1 468.4 43.5 164.5 27.1 17.8 151.5 19.4 436.5 144.5 41.5 334.1 254.3 326.6 232.4 321.4 531.6 465.8 345.6 524.7 373 283.7 281.9 201 196.4 119.3 142.6 231.1 223.4 145.7 154.1 161.8 26.6 92.4
14.7 40.6 54.7 1259.6 27.9 7 52.9 99.6 21.2 19.5 89.8 19.9 27.6 83.1 58.1 57.3 47.2 53.8 23.5 81.8 58.9 30.7 42.6 214.8 109.1 82.6 131 49.3 165.7 36.1 25 64.2 102 56.4 18.8 82 12.7 28.1 53.7 108.5 52.9 119.3 48.1 170.1 63.6 42.2 48.8 8.9 58.5
5.8 10.1 12.5 128.7 18.5 26.8 8.3 45.7 125 9 24 3 32.2 9.7 48.4 157.3 8.6 19 37.6 17 5.1 80.4 32.1 10.8 329.6 1211 14.6 3.8 75.5 44.5 15.7 8.6 108.1 26.3 47.2 13.2 24.9 3.2 28.3 20.6 6.3 18 20.1 32.1 13.8 4.6 2.4 22.7 17.8
102.6 124.6 231.9 427.6 161.7 167.8 106.9 305 350.5 139.7 328 169.6 170.8 155.9 77.5 147.9 171.3 200.2 117 404.2 101.8 86.8 186.7 531.4 308.4 1039.2 115.3 130.9 290.9 582.5 142.7 166.6 297.4 84.5 574 283.2 203.2 214.6 123.8 293.3 102.7 231.3 173 503 216 166.4 85.2 258.1 454.1
174.2 261.9 399.4 390.2 705.1 171.8 158.6 262.3 722.3 213.6 731.5 168.6 262.7 238 95 159.7 47 436.1 175.8 447.8 246.9 122.7 66.8 244.5 250.3 300.4 158.2 558.4 464.6 116.2 529.5 305.2 399.5 396.7 80 269.4 149.1 111.1 210.7 165.9 112.7 41.3 180.3 559.2 188.1 73.1 214.2 183 327
175.6 488.7 223.1 158 16.7 21 39.3 103.5 27.3 53.9 82.1 88.9 191 170.1 45.8 45.6 129.1 4.4 160.5 11.1 22 168.3 41.4 14.7 61.8 254.9 233.9 204 1114.7 131.8 376.6 187.2 65.5 72.5 127.1 42.5 147.5 297 13.3 10.8 68.8 122.4 71.9 59.7 37.9 249.8 187.6 9.9 12.6
48.4 34.6 13.2 1247.9 7.6 115.1 107.4 18.9 11 35 42.7 70.6 77.3 85.4 32.6 48.9 168.2 9.9 37 8.7 78.4 54.6 149.6 62.3 114.7 61.1 51.4 76.4 84 13.4 39.9 110.4 19.1 87.8 202.7 44.5 110.4 103.6 79.6 58.1 42.5 43.1 31.5 221.8 10.5 118.7 81.8 7.1 35.2
62.9 70.1 153.3 32.6 230.5 83 241.5 188 178.9 248.9 41.4 109.9 28.6 178.3 336.7 345.5 193.1 29.6 118.9 1067.7 716.3 290.8 111.8 173.4 147.4 238.4 82.2 123.5 100.1 104.8 27.6 91.4 17.6 90.1 254.2 148.3 38.6 75.3 132.5 246.9 242.3 168 189.8 153.5 125.8 144.6 109.9 375.6 254.5
127 174.3 213.3 199.6 281.7 37.2 25.9 192 688.7 162.7 838.9 191.5 299.6 19.3 128.7 185.4 351 301.2 102.3 195.9 133.1 208.6 201 150.4 193.6 836.8 98.2 188.7 179.9 321 181.8 217.4 86 203.5 200.7 364.8 198.4 189.8 67.7 49.2 129.9 29.8 71.4 456.4 398.9 165.4 102.8 182.1 186
280.5 43.1 123.3 163.3 82.9 141.2 353.9 186.1 111.3 128.1 579.2 154.2 265.3 423.7 248.2 38.6 10.2 40.7 384.3 46.4 603 142.7 17.2 451.2 243.4 20.2 193.1 212.9 290.8 93.1 190.2 110.3 117.3 435.6 526.3 487.4 228.2 279.8 472.9 243.8 67.4 523.9 450.9 322 546.9 259.6 514.8 7.1 92.8
104.1 145.3 189.7 577.8 518.5 97.6 79.8 113.2 779.8 34.6 256.4 95.6 226.7 108.4 61 65.2 44.6 198.3 37.8 344.9 85.3 109.3 370.8 337.3 106.8 219.8 209.7 163 249.6 423.8 402.3 198.1 329.2 161.4 446.3 419.1 159 234.3 65 95.8 40.5 45.6 60.7 604.8 91 80.4 16.7 195.9 476.1
2.9 8.6 5.5 36.2 16 13.6 8.9 18.7 1005.1 13.2 606.3 13 77.2 3.4 3.1 132.4 15.2 480.7 5.8 5.6 3.5 3.6 5.9 9.7 20.9 45.4 4.4 19.1 12.4 144 15.6 19.9 21.8 18.1 46.1 86.7 17.5 32.2 9.4 3.4 31.2 6.1 4 10 69.3 3.2 12.1 4 18.5
177 70.2 80 548.4 54.2 138.5 137.6 221.5 221.1 244.3 637.8 54 156 157.8 183.7 29.6 26.2 185.3 92.8 43.1 107.2 46.5 68 1042.5 79.9 341.9 224 170.7 287.4 93.4 183.5 184.8 447.1 155.6 116 333.6 149.1 141.9 159.6 96.9 99.6 162 167.6 39 123.2 176.4 270.6 103.5 149.5
179.1 20.3 75.8 8.8 32.9 17 12.7 68.2 1115.5 39.6 613.5 56.6 18.7 28.1 31.1 28.9 6.9 56.7 9 31.5 2.3 27.5 6.4 148.7 46.3 69.3 84.7 60.5 170.8 101.8 98.1 52.8 77.4 46 84 92.8 65.3 93.4 61.6 20.5 118.6 32.5 11 69.5 53.9 30 31.5 4.9 17.7
110.2 138.5 323.6 186.3 252.5 32.4 39.8 105.9 850.4 57.8 689 220.7 91.7 128.6 21.9 131.4 57.7 237.2 55.3 74.9 22.5 111.5 53.7 530.1 144.4 539.7 119.3 194.5 380.5 86.9 167.6 60.5 369 210.2 385.6 390.3 54.6 234.9 115.7 89.9 50.5 23.3 94.9 180.4 207.6 96 83.8 175 196.5
94.2 426.3 183 172.3 132.8 299.6 75.3 105.3 872 75.5 393 103.9 228.9 44.8 192.1 173.4 103 119.9 150.4 44.5 105.6 22 79.3 97.3 54.2 210.7 61 327.3 525.7 127.6 31.4 75.1 253.5 688.8 555 318.3 145.4 173.1 150.1 116.9 80.6 66.9 155.4 272.9 311.8 50.4 112.5 17.9 234.9
626.6 348 687.5 821.2 598.5 307.4 212.3 295.4 414.1 227 321.3 289.8 313.6 214 175 135.7 576.2 284.6 254.1 199.6 150.7 296.1 106.1 314.7 347.4 120 396 542.6 808.7 524.4 386.6 378.3 372.2 779.6 481 411.2 353 344.9 390.7 240.3 325.4 289.8 355.4 245.3 168.4 305.3 178.1 489.3 481.3
71.4 183.5 416.8 47.9 18.9 108.6 5 76.7 605 89.4 376.3 144.1 202.5 153.7 65.2 144.6 251.3 307.8 121.9 37 15.3 154.1 7.7 25 45 29.1 154.4 235.2 333.2 295.4 903.3 571.1 16.3 213.1 27.8 190.1 202.5 290.6 103.4 9.1 144 182.8 319.8 68.8 61.2 160.9 225.5 120.5 16.6
248.4 15.8 283.7 21.2 18.7 192.4 9.3 56.6 16.9 53.1 111.4 137.3 346.6 377.7 51 185.6 11.8 6.7 148.2 88.9 155.4 110 19.9 10.1 5.7 28 25.9 148.5 278.1 28.5 1067.4 8.2 16 95 148.8 178 407.9 357.2 163.9 124.6 138.8 189.4 192.9 53.9 6.6 29.2 175.8 56.2 9
166.2 387.3 250 76.2 6.3 92 50.1 97.1 202.7 149.3 226.5 130 302.6 250 66.3 3.7 519.4 2.2 153.3 5.2 168.7 56.6 757 220.3 37.8 16.7 216.4 658.8 478.4 55 301.9 129.9 54.9 536.7 142.9 287.6 390.6 326.4 202.6 137.9 120.3 106.5 193.2 342.6 520.9 139.9 206.9 132.7 121.7
156.1 362.5 355.7 257.5 35.6 200.7 145.2 78.4 19.7 145.6 215.5 200.6 152.6 437.6 178.1 160.6 15.2 50.2 200 16.1 315.7 241.3 1107.1 373.2 497.3 63.9 185.7 114.8 147.7 212.7 170.8 114.6 334.8 129 122.2 75.3 200.6 151.8 194 121.2 88.7 200.6 71.6 21.6 424.4 130.5 162.8 93.2 177.8
102.3 239.9 315.6 580.7 287.7 162.2 227.6 262.9 448.9 17.1 344.9 362.9 27.5 46.9 20.3 172.2 76.8 55.1 108.2 215.5 80.2 15.8 32.1 294.6 284.7 595.9 86.9 294.2 219.8 562.8 278.9 347.5 553.7 34.5 327 583.2 152.8 270.6 126 161.7 12.2 97.7 106.4 190.9 123.2 60 76.8 27.1 564.3
67.1 78.5 114.5 164.1 101.3 11.3 104.2 16.1 31.3 166.6 149.8 332.6 189.5 165.6 144.9 53.1 8.2 99.6 29.5 21.9 36.1 14.3 17.5 76.8 306.3 138.7 33.3 14.5 411.3 32.3 191 16.6 1129 306.9 25.5 60.3 245 105.4 10.9 7 117.1 117.9 46.4 113.1 127.8 26.4 62.5 4.1 152.2
39.6 395.9 676.5 153.1 142.5 64.5 43.6 90.6 855 76.6 247.4 85.6 270.8 28.6 24.2 182.9 26.2 63.4 128.8 64.6 52.3 17.3 37.8 125.6 40.2 93.3 71.1 262.4 196.2 79.5 135.7 219.1 142.6 79 697.4 257.8 188.6 196.4 127.6 66.8 38.8 71 47.6 42 34.2 105.2 160.9 68.3 284.5
140.9 137.8 180.8 47.9 167.8 100.7 37.5 95.5 426.9 77.9 1144.4 253.6 155.5 198.1 79.9 52.6 8.3 16.6 182.9 37.7 199.9 4.5 7.5 121.1 64.6 40.2 7.9 99.9 299.1 294.2 322.6 92.5 122.2 107 164.1 280.5 184 67.1 125.8 106.2 40.3 66 89.8 156.4 317.1 102.3 90.4 49.4 283.6
26.1 125.6 97 42.7 21.1 55.1 162.4 270.2 181.8 88.7 83.4 107.1 56.2 204 63.1 60.1 14.8 182.3 86.8 21.1 27.1 20.7 30.5 377.9 192.1 28.1 184.2 182.7 59.4 206.6 100.8 67.4 345 306.1 209.5 328.9 31 22.2 74.1 60.1 78.9 123.4 36.1 676.9 993.9 58.9 58 125.7 204.3
180.7 58.4 126.7 56.4 301.8 101.5 15.1 73 84.2 18.2 151.1 175.6 145.3 14.3 14.3 7.8 25.3 49.2 306.7 22.5 10.5 51 46.1 38.9 11.9 44.7 35.7 161.2 536.5 70.5 776.2 68.1 872.4 71.5 191.4 158.3 78.8 111.8 139.1 92.5 50.7 69.5 16.6 12.2 45.8 75.3 126.4 49.7 50.4
102.6 209.4 113.3 220.4 613.1 358.2 490.4 330.8 51.4 357.7 68.7 191.1 89.2 205.9 283.1 213.8 321.1 398.2 441.3 496.8 220.3 379.1 306.3 259.6 615.3 544.3 254.6 288.9 282.5 398.2 289.2 464 317.7 170.7 445 373 103.5 160.5 473.7 799.3 447.2 352.8 170.5 373.9 580 399.8 379.3 488.8 831
141.1 84.7 288.4 610.6 227.6 130.4 104.5 254.8 336.7 210.5 484 146 231.5 172.2 160.7 136.6 206 285.8 134.2 184.2 201 125.4 245.9 462.7 462.2 490.1 159.9 102.1 251.3 224.7 95.2 162.1 288.6 202.8 596 244 271.4 113.9 385.7 194.3 144.8 267.3 138 504.9 1010 60 102.2 305.8 329.9
226.4 221.2 137.1 72.4 54.9 222.6 116 105.4 73.3 157.6 67.7 18.3 29.6 19 126.8 266.4 106.8 1090 135.4 16.5 170 159 18.8 179.7 505.3 148.5 251.5 127.5 220.1 332.6 59.6 39 381.1 141.7 223.6 107.7 110.3 62.9 142.4 117.8 57.3 178.4 261.2 44.6 462 36.6 214.9 18.5 116.4
779.1 263.4 568.2 217.6 181.7 254.4 266 503.2 247.2 206.9 272.6 168.9 463.2 188.6 316.9 385.3 588.1 13 590.1 789.9 511.6 334.4 205.1 177.9 288.9 134.5 431.3 342.2 390 103.6 276.9 358.4 189.2 239.8 313.7 308.7 491.8 820.7 380.1 237.8 259.2 291.8 275 196.2 183.2 381.6 405.3 224.9 188.4
142.4 180.5 132 197.2 99 246.3 209.8 199.2 265.5 96.1 55.1 105.7 237.9 80.5 116.9 254.1 19.1 13.6 209.8 16.7 208.1 143.6 8.5 122.7 177.1 440.9 118.3 126.4 237.5 163.2 134.1 385.3 285.6 705.3 155.6 61.5 209.9 126.8 366.7 109.6 217.5 341 252 266.4 224.1 392.4 160.4 178.7 1042.9
32.6 113.3 144.8 354.5 10.6 125.4 136.2 27.7 753.3 72.6 1000.3 103.4 104.6 33 27 64.7 36.2 25.4 93.4 9.7 58.7 58.9 4.2 140.2 101.5 276.3 45.9 43.3 47 185.8 141.5 43.6 123.8 78.3 285.2 70.7 102.6 205.4 90.8 120.7 40.2 57 102.8 140.8 120.2 79.8 112 2.3 132.4
121.1 481 211.4 813.5 330.5 273.3 177.9 264.4 726.4 177.9 660.6 56.9 281.1 152.8 134.6 189.4 417.2 472.4 178.9 337 166.8 163.8 418.3 520.4 481.7 675.8 228.8 251.9 554.1 440.7 381.9 189.5 448.3 421.6 208.5 451.9 288.7 248 333.4 176.7 180.9 138.3 255.9 250.3 231.4 139.9 142 166 241.1
1 1197.8 170.8 37.2 65.7 4.1 2 127.3 121.3 28.4 25.7 146.1 38.2 3.6 3.3 8.8 4.9 4.9 49.8 7 3.3 2.9 3.7 12.4 2.9 3.5 10.8 27.5 63 4.5 54.7 11.7 7.2 40 211.9 171.2 67.7 81.7 72.1 47.3 188.4 4 1.9 14.2 6.3 66.5 49.1 41 20.6
125.7 25.8 26.2 100.9 100.2 156 74.2 14.5 1102.2 56 103.5 20.4 9.2 237.9 68.4 194.6 4.4 9.2 84.5 49.6 26.3 74.8 7.6 43.4 352.5 18.8 325 53.2 52.8 455.9 107.3 13.9 93.7 122.2 27.8 16.6 42.4 31.6 140.4 60.4 9 100.5 60.4 216.8 13.8 11 14 14.7 134.4
360.9 320.5 231.6 18.8 15.9 58.6 154.8 10.5 313.9 8.9 628.6 518.7 14.6 10.1 65.8 188.6 10.4 644.3 420.5 10.9 96.6 176.8 3.5 154.5 382.7 24.1 15.8 405.7 309.7 12.5 370.8 6.6 398 5.2 107.7 20.4 45.5 13.6 100.6 43.5 133.6 94.6 216.6 178.1 160.9 85.3 133.8 5.4 9.6
178.9 213.8 271.4 718.4 336.2 178.6 209.3 262.9 562.7 141.3 876.4 296.4 484.8 105.5 72.2 140.4 197.6 310.2 36.2 236.4 161.2 61.1 138.8 537.3 152.4 413.8 108 108.1 355.1 332.2 342.3 204.1 347.5 168.4 390.7 291.2 229.7 189.7 96.6 161.7 58.4 64.8 214 291.2 168.7 75.5 90.3 320.2 502.1
95.1 78.9 117.5 241.9 141.4 180.7 148.7 245.7 675.9 195.1 687 293.6 291.8 92.7 92.5 189 44.9 130.4 33.6 138.6 116.1 57 119.2 164.4 150 548.7 79.6 377.7 138.5 366.6 466.8 308.9 482.3 240.8 329.3 651.2 142.1 336.9 183 147.1 29.1 86.1 357 171.8 61.8 73 99.8 332.8 508
165 211.6 152.3 103 41.1 272.6 96.4 88 945.4 80.9 502.3 32.8 137.6 140.3 17.2 53.4 19.2 107 44.6 23.4 46.3 33.9 14 52.7 23 89.9 338.1 50.5 391.2 59.7 570 32.3 30.6 133.8 30.6 52.4 57.6 29.3 16.5 21 9.6 107.7 24.6 193.1 19.9 8.6 11.9 9.6 26.9
136.4 30.2 196.4 449.5 26.9 229.9 137.6 293.5 261.8 252.1 274.2 151.7 182.4 210.4 171.8 263 42.3 462.3 143.1 6.1 203.2 211.6 10.9 143.4 239.4 485 167.5 133.7 155.6 41.3 153.7 317.9 109.2 405.5 196.3 168.2 128 78.9 446.1 196.3 270.9 309.3 473.6 988 483.3 150.8 374.4 63.4 40.6
86.3 209.4 222 639.5 94.6 90 97 268.4 757.4 116.6 352.6 54.8 136.1 72 67.4 128 183.8 371.1 83.4 262.7 133.9 78.9 275.3 432.7 251.2 279.8 62.1 161.5 205.6 442.8 266.4 150.1 571.4 242.3 307 471.1 54.2 103.1 221 52 80.3 20.2 205.7 456.2 226.6 73.5 79.5 192.9 606.5
187.9 106.4 332.7 14 50.6 3.9 1.8 45.8 611 62.1 23.1 3.2 264.5 2.9 6.9 93.1 3.2 10.6 61.9 20.7 2.4 2.6 2.1 7.2 70.1 37.8 3.7 216 452.6 5.3 21.9 218.4 722.2 167.1 636.8 231.4 140.7 281 52.1 57.9 89.5 61.8 3.9 3 177.4 45.2 75.2 5.8 18.1
73.3 83.7 158.4 40.6 74 61.2 41.4 24 82.1 73.5 105.7 168.4 133.9 72.6 64.6 120.3 42.6 43.4 70.8 1240 3.4 42.1 6 87.5 8.2 79.1 24 93 155.7 105 60.2 73.3 16.5 26.9 129.9 48.1 97.1 123 28.9 80.1 26.4 64 4.2 67.3 35.2 71.6 70.6 17.4 78.2
19.6 37.3 39.8 40.8 43.8 13.8 73.6 31.2 28 51.8 34.4 20 25.1 57 30.7 14.3 48.8 66.5 20.3 60.7 25.9 7.9 8.8 60.6 70.7 1233.1 6 16.1 47.5 78.7 90.2 27.4 31.6 34.5 36.6 30.8 65.1 7.5 37.3 15.4 9.8 20.1 17.9 84.2 25.7 30.3 11.6 79.4 87.9
94.7 19.6 118 125.8 23.6 24.3 14.1 57.6 34.3 69.1 144.1 60.7 159.9 278.4 33.3 120.6 10.7 12.3 118.8 16.8 5.8 23.3 10 18.8 10.7 38.8 31.8 214.9 218.3 18.3 27.6 24.3 1146.9 147.1 213.2 259.2 129.6 187.9 149.8 68.5 16.5 77.1 285.7 284.4 12.1 17.2 109.6 63.1 116.5
94.9 193.7 181.1 559 150.8 112.9 63.5 185.4 400.2 118.1 223 119.7 206.2 68.6 150.1 54.2 71 96.3 81.5 176.1 66.5 72.9 94.7 339.4 127.6 1143.7 49.9 207.5 252.3 294.9 260.2 243.9 194.1 181.8 267.4 348.4 191.3 226.8 101 179.6 61.1 78.8 197.3 165.6 83 68.7 101.3 94.3 224.6
