"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76"
1341.75 540.253 389.007 655.147 505.227 1222.96 1746.85 526.971 1570.49 1362.34 360.675 426.333 1080.94 418.406 298.704 939.024 597.661 962.19 475.812 348.18 540.211 647.024 818.583 948.747 940.354 973.116 1095.35 876.623 345.687 803.429 954.327 526.2 633.392 788.694 1695.05 490.252 2307.1 1840.36 655.249 408.893 599.952 398.503 911.825 431.381 538.729 862.235 697.306 300.603 774.969 793.334 680.431 1565.48 1217.17 410.368 1095.31 651.938 590.548 608.262 1147.64 723.863 1195.33 270.109 542.914 1033.99 1779.52 1197.53 720.531 679.614 1102.17 1269.76 2356.9 524.6 917.739 497.832 570.804 679.917
1239.27 1144.5 1222.98 475.771 571.83 295.842 937.52 1358.21 1067.96 28.898 1283.59 857.991 451.961 271.219 328.163 1211.02 1464.31 1683.92 338.521 1080.05 695.373 906.842 1118.03 984.631 952.291 1175.7 437.836 979.093 204.576 758.203 521.529 1142.67 1239.02 914.717 1229.6 1183.84 815.929 423.743 202.04 581.812 188.269 1215.2 262.552 171.195 417.349 302.263 495.645 524.052 553.048 871.424 1182.08 1201.02 1418.1 530.854 1324.42 1454.46 1380.73 1155.77 1397.55 1560.55 1225.69 985.362 1521.85 713.795 809.805 1261.88 1288.8 1565.63 1977.31 649.81 431.411 1366 1410.06 1682.32 1355.54 1348.8
902.428 1882.76 1958.12 824.353 547.911 1168.55 590.178 113.274 78.162 74.4327710797075 1136.22 898.342 882.21 171.931 535.335 865.939 614.594 1234.05 842.608 1905.27 405.356 1038.24 831.438 951.226 1002.22 746.356 972.755 805.515 122.915 580.296 787.751 122.855 1679.42 834.517 1062.03 859.356 758.236 603.129 96.336 419.56 193.49 1409.47 764.093 234.015 464.626 342.365 244.374 679.833 140.888 1079.06 801.555 1681.8 618.412 646.904 818.042 680.439 75.227 81.903 540.822 1107.95 646.945 145.684 1022.36 765.872 976.715 992.106 110.962 693.063 1172.09 882.615 489.826 1524.24 528.401 907.246 1124.51 535.274
537.664 607.254 968.303 193.535 216.19 158.61 459.2 1161 829.733 43.6958517323598 1290.7 1009.63 163.215 168.95 203.538 598.071 1513.18 1089.74 228.429 1089.44 836.693 375.342 600.136 1064.41 1222.59 765.193 237.478 340.336 178.375 446.165 344 1397.47 929.088 325.508 409.466 1012.44 183.971 168.56 186.553 378.144 140.302 908.69 154.318 150.642 312.832 152.603 165.294 258.129 283.539 454.984 1130.31 557.925 1019.67 1461.51 1026.29 945.394 1271.78 1094.6 980.969 1293.25 726.311 892.042 1809.82 251.609 265.619 577.904 1423.11 1146.43 1375.46 252.285 148.38 727.351 737.666 1392.68 878.922 1113.96
1254.98 1176.54 1322.47 576.239 758.837 371.219 624.096 1465.69 1249.5 160.475 1520.03 1242.47 313.329 371.341 476.704 924.562 1479.5 1288.33 558.833 1102.07 1316.98 593.914 754.013 1316.45 1507.7 1213.74 540.752 962.039 420.023 850.449 639.359 1749.76 1751.01 572.026 1175.72 1433.83 324.108 321.684 412.696 660.981 422.512 1460.51 409.332 420.54 591.833 446.847 463.759 721.135 651.662 692.274 1300.76 946.488 1252.42 1593.47 1186.96 1717.52 1556.58 1324.56 878.434 1619.64 931.328 1143.62 1358.19 543.114 527.824 904.144 2177.97 1257.49 1153.98 588.968 404.108 1198.03 1197.04 991.568 1245.86 1431.81
1554.46 1323.23 1475.92 583.397 956.878 329.905 1131.56 1315.26 1462.26 41.445 1330.81 857.69 293.778 204.752 575.386 962.489 1357.59 1068.86 553.262 1185.56 1049.24 1011.06 1278.44 1063.36 1442.89 1462.02 1340.07 1279.11 181.735 741.31 777.698 1609.88 1294.54 955.387 1238.14 1358.15 600.37 323.037 128.522 582.202 198.592 1059.43 278.361 187.08 579.55 282.856 440.791 743.332 763.856 1223.36 1181.13 1007.02 2150.94 857.698 1192.81 1427.48 1341.99 1306.02 1200.9 1211.43 1452.23 1419.24 1224.65 961.539 594.058 1241.76 1841.63 1199.41 1761.04 1094.41 488.609 1161.34 1197.21 1151.13 1038.4 1219.13
1489.92 1461.79 932.222 930.843 946.043 539.943 1855.43 1761.99 1847.74 29.653 1433.18 1464.56 813.089 356.06 678.54 1305.74 1238.57 1444.31 1436.39 750.75 2061.91 1260.82 1795.71 1613.73 1779.91 1014.93 954.843 1097.58 231.193 1018.42 1377.69 2040.86 1756.72 1080.95 1685.03 1440.75 942.084 985.427 293.603 913.537 346.87 891.268 672.37 326.089 1159.48 481.77 775.252 866.224 1105.38 1268.43 1801.69 1698.66 1419.76 1443.79 1097.64 1761.53 1385.49 1742.34 1590.52 1574.25 1636.12 775.099 1323 1230.56 1159.28 956.15 1205.87 1001.5 1253.75 769.957 914.093 966.33 881.144 1436.09 1126.66 1114.82
1481.72 937.467 486.867 408.007 1585.32 634.138 633.757 1246.42 783.576 15.735 744.599 625.04 419.291 246.247 195.619 362.896 465.149 412.442 496.052 728.348 545.037 399.346 392.43 779.968 1119.16 2544.76 2303.13 1959.33 174.287 509.709 849.984 671.148 1201.36 551.534 486.41 736.216 583.307 443.495 211.634 275.698 236.538 690.852 214.295 147.124 321.517 199.714 360.263 1290.36 218.219 727.497 423.6 748.482 753.309 338.725 503.61 929.997 717.443 794.435 523.464 1062.27 993.15 535.632 663.555 414.38 499.683 698.429 701.606 501.077 565.177 367.796 350.614 396.783 456.93 534.944 467.167 481.386
2063.26 1308.37 1726.9 1091.23 325.155 744.064 1512.67 2083.41 1514.41 74.7835232307309 1443.8 1005.17 947.873 356.592 679.495 1468.3 1654.45 1988.31 945.497 1500.28 1039.17 1376.25 1444.18 1043.21 1376.13 486.739 312.192 545.972 146.847 1557.01 1071.16 1319.83 1623.13 1437.81 1695.57 1105.52 1280.59 1078.46 206.492 770.321 555.821 972.38 894.592 246.801 849.888 695.624 842.387 623.829 916.825 1362.96 1354.78 1326.12 960.775 804.911 980.019 1778.4 1578.56 1526.62 924.416 1451.33 1525.59 781.553 1426.06 977.101 1409.71 1201.89 1684.67 1065.48 962.604 946.826 898.988 1086.88 884.382 800.376 1121.9 1235.2
580.154 854.83 740.317 80.963 329.486 71.53 313.422 661.203 618.896 4.269 391.847 295.265 152.466 249.173 602.155 506.555 517.6 1095.82 221.719 592.37 345.132 495.962 385.383 435.316 434.29 752.864 141.301 643.262 16.486 260.583 156.481 1235.41 519.989 2170.18 733.791 646.669 1434.82 119.72 109.383 1104.08 89.953 870.76 173.72 39.257 340.809 180.244 202.127 266.354 691.919 423.392 298.157 460.858 980.299 160.218 1045.37 353.373 280.46 447.417 856.157 297.356 362.419 1197.42 943.844 425.045 280.897 454.821 944.382 2160.28 1235.4 295.68 261.707 895.779 1752.38 401.769 829.239 977.171
1844.6 1244.69 1057.05 977.594 981.451 1555.82 1809.14 1011.31 1390.93 44.917 1028.94 652.95 1891.25 455.26 1099.4 870.726 966.418 1205.52 1266.15 1340.22 655.553 990.722 1354.57 853.903 913.191 1332.42 2032.68 1284.09 190.033 1626.43 822.093 1385.46 886.797 1251.24 1547.44 475.983 1794.51 1673.25 350.201 997.441 684.756 873.161 592.291 394.454 866.229 1030.33 479.768 958.781 1177.59 1434.33 903.455 1665.27 1244.92 405.305 1210.67 1078.34 893.775 1482.47 935.749 848.874 1290.23 776.944 1044.85 1705.56 1873.61 1636.49 772.096 835.601 935.133 1926.69 2061.88 1209.17 1024.39 453.591 845.892 753.847
1859.61 931.218 835.376 849.555 375.568 997.791 1089.5 1489.03 861.885 67.042 1336.23 627.338 821.57 404.681 866.623 1069.15 924.294 1233.25 682.388 1710.12 683.84 540.353 855.911 633.866 961.931 713.264 576.053 666.094 299.692 2264.79 892.153 1546.93 1210.47 1018.89 987.859 1047.11 1158.79 867.822 406.176 1021.35 770.736 1108.95 482.087 622.728 697.96 526.143 896.2 518.626 899.704 1308.72 889.418 1829.39 1746.89 926.1 1839.06 698.484 705.962 1444.13 864.546 1474.04 1156.57 868.223 1307.58 1363.45 2506.01 1172.2 1199.5 1082.07 1576.39 939.421 1568.45 1245.01 958.098 659.113 1271.95 1763
1195.25 1117.85 1700.61 1143.81 98.917 470.408 1168.2 973.53 1411.99 51.1382152073554 969.614 922.239 382.231 154.863 567.418 616.334 408.808 609.638 450.959 415.194 507.942 1036.24 1044.48 1006.95 748.968 55.097 66.614 79.967 87.499 708.866 389.529 1736.67 1335.87 224.682 1498.67 1180.19 238.4 482.697 118.727 630.414 192.243 243.05 718.825 176.343 955.511 626.606 591.628 180.362 709.709 476.806 1564.52 852.607 648.126 1404.95 566.824 1257.19 1455.8 1285.21 1685.38 1135.38 1251.1 489.033 609.939 646.407 676.328 565.58 428.354 307.613 813.063 650.163 261.997 1051.87 634.541 555.523 715.101 393.022
981.544 658.625 635.452 951.644 872.803 1767.6 1212.29 641.292 883.556 380.075 547.141 632.981 2164.68 895.411 1233.58 712.658 484.83 566.918 860.964 619.331 497.527 751.586 715.402 739.674 630.663 644.824 1334.86 825.401 659.749 990.053 784.074 475.244 608.81 753.366 614.757 641.716 1270.91 1813.63 1234.79 887.93 2294.79 591.352 1602.52 837.84 875.031 1663.87 904.367 1190.58 1180.28 1415.04 854.883 911.854 707.332 540.412 546.88 686.763 602.615 493.746 583.661 466.144 949.468 1142.16 519.678 2251.46 1871.97 1052.5 388.272 324.426 927.233 1181.99 1810.82 585.413 825.386 560.618 647.558 668.869
1015.52 1019.08 643.59 1747.3 1107.07 397.533 846.2 923.454 635.45 36.8598769956796 489.963 369.006 1139.9 128.653 237.399 1536.57 1092.71 1354.53 1084.11 691.224 1247.08 241.314 345.971 830.273 1363.09 1515.55 1383.31 1024.27 162.933 735.945 985.607 699.245 1014.03 731.611 819.094 1223.06 470.876 692.666 154.93 292.514 132.422 413.523 257.667 181.347 418.527 305.439 1009.32 621.459 218.353 612.544 685.3 761.262 791.331 554.578 182.064 543.309 960.943 1074.89 498.288 1765.34 1352.76 132.985 1110.88 143.191 327.815 332.84 229.841 178.067 213.573 117.403 400.08 113.649 133.228 243.223 114.447 276.347
1837.44 977.606 953.999 1225.61 402.074 642.591 1672.14 1037.92 1078.97 68.537 1252.72 841.36 847.695 230.341 405.756 1956.25 910.862 1483.76 818.087 924.168 875.004 1241.81 1340.32 1033.94 1421.28 592.569 497.418 494.236 134.183 1311.85 1104.45 1485.44 1218.14 792.033 2164.21 1203.2 970.856 788.981 145.452 642.066 185.384 737.225 741.515 198.937 663.752 444.779 1858.34 397.575 664.805 1414.49 1249.97 1424.39 1043.03 1076.7 1146.24 1366.81 1542.42 1495 1263.53 1454.15 1697.19 458.528 787.634 722.433 1007.29 1118.18 1046.71 771.102 892.32 699.068 764.408 1005.33 705.8 854.871 814.698 1154.95
1678.26 1470.15 1799.84 1075.9 943.484 883.455 1536.26 1545.66 1628.64 69.605 1559.75 1356.42 878.795 402.866 796.391 1566.62 1709.45 1730.92 1108.13 1576.56 1426.74 1804.32 1762.29 1680.16 1895.97 1574.96 1370.53 1353.83 311.917 1110.27 968.057 1910.85 1861.08 1273.61 1663.36 1480.96 1073.25 936.05 559.75 798.106 524.652 1394 725.257 393.646 1083.46 895.769 975.28 906.817 1386.1 1164.32 1726.25 1500.45 1832.63 1454.01 1624.38 1829.45 1903.69 1570.64 1574.23 1675.26 1903.13 1546.67 1717.15 1535.14 1222.82 1628.31 1917.12 1668.99 2185.08 1571.65 1041.38 1657.33 1647.46 1477.7 2075.38 1781.2
359.149 542.517 389.59 192.967 1451.54 241.458 148.215 115.476 223.368 4.35 467.512 198.545 331.436 258.442 302.853 614.812 151.233 375.112 474.311 375.186 325.375 205.87 125.175 950.013 1212.08 2747.56 954.637 2535.05 346.932 224.27 286.613 135.938 106.633 389.967 327.587 419.262 278.487 138.311 248.305 602.822 250.667 458.708 174.801 272.879 290.105 275.782 183.875 819.688 152.852 156.696 130.728 112.328 132.313 200.268 191.714 251.106 246.182 229.898 393.044 190.414 234.884 232.153 134.066 151.038 218.911 397.329 490.354 712.102 306.569 175.432 238.209 180.275 431.773 208.305 151.663 654.201
1825.6 1704.73 1446.1 1053.19 753.387 1139.36 1699.21 2020.15 1394.52 210.945 1717.22 980.244 1464.78 479.721 782.146 1516 1305.69 1943.32 1234.82 1263.98 1403.56 966.324 1200.26 1358.42 1965.74 1237.95 1063.75 916.83 381.808 2062.97 1309.39 2068.37 1871.33 1055.4 1488.53 1411.01 1131.54 978.296 427.034 997.824 609.198 1553.06 808.862 544.664 1044.49 832.62 978.872 754.929 1161.99 1338.31 1457.77 2211.06 1307.8 1458.41 1700.99 1270.72 1756.42 2555.61 1304.78 1713.11 2111.06 1117.73 1594.99 1331.16 1545.76 1151.26 1225.41 1086.71 1475.89 1219.16 1266.66 1646.1 1364.08 1173.05 1739.16 1564.51
1639.82 1572.7 1371.93 908.46 1969.41 488.555 993.563 1737.14 1180.82 31.343 1383.7 1171.88 554.663 364.04 813.253 1125.64 1446.68 1480.65 1220.56 1432.16 1182.05 1058.35 1150.52 1442.54 1560.18 2541.05 1932.34 2173.26 313.799 1101.48 917.117 1381.92 1519.95 1160.43 1160.16 1201.36 901.566 515.023 304.769 1114.45 392.408 1044.43 794.793 286.069 844.419 643.967 524.372 1602.69 937.721 1325.87 1281.65 1033.01 1101.32 1030.33 1242.05 1480.64 1376.93 1540.85 981.105 1401.92 1252.43 1233.49 1579.18 1103.86 777.15 1295.9 1514.91 1394.36 1265.34 1117.65 688.288 1667.34 1448.44 956.084 1581.85 1402.86
1253.46 1617.82 2022.67 876.864 848.422 901.604 941.715 2070.24 1234.75 33.139 1524.18 1342.15 652.06 398.113 919.554 963.908 1197.91 1138.34 902.111 2500.29 1266.89 998.92 1318.13 1340.05 1721.54 1296.35 1002.27 968.065 340.168 1399.63 1442.82 1924.33 1505.78 941.338 1262.39 1477.82 660.589 627.97 334.631 907.038 447.042 2134.98 1132.26 399.575 794.625 598.691 674.804 997.095 980.82 1265.35 1130.38 1492.62 1539.32 1231.1 1330.08 1598.67 1414.25 1358.56 925.758 1695.37 1352.42 1467.73 1594.12 1120.1 487.311 1204.5 1232.28 1463.95 1344.99 1080.58 548.366 1475.91 1195.71 1061 1465.26 1321.29
744.899 1093.83 580.133 312.608 83.82 539.397 616.217 766.279 896.651 21.7767330317315 434.049 465.323 500.959 172.748 133.352 568.839 1072.97 1476.66 576.309 233.685 854.347 231.421 1016.46 666.611 824.892 86.981 77.824 142.86 77.505 1660.94 1129.24 640.452 1563.72 394.622 1149.18 529.463 391.718 393.157 62.283 271.515 83.208 629.401 429.248 114.078 245.829 192.367 857.048 285.994 440.63 1003.15 1976.13 1267.3 630.637 1683.21 591.901 668.569 1405.04 1625.99 1072.65 1141.89 826.512 285.721 1108.31 459.073 264.286 464.53 484.374 354.886 470.093 341.225 292.272 470.839 455.975 454.536 660.5 586.228
428.489 373.848 517.185 355.021 32.166 65.342 1125.14 630.842 474.556 4.729 650.878 697.086 135.021 46.65 63.88 1922.84 1149.79 1138.41 121.805 499.797 639.259 751.866 813.929 748.734 918.189 25.821 21.52 29.4 40.318 335.38 311.841 660.779 750.515 59.183 2036 786.413 90.256 149.286 30.816 108.288 33.148 717.172 66.535 53.639 192.359 43.749 1005.83 77.524 112.366 246.154 929.399 890.568 167.559 636.64 183.118 1403.19 799.81 879.22 1136.69 867.126 728.319 81.239 504.577 85.517 161.291 81.769 469.375 93.753 94.116 74.74 79.688 142.009 144.244 738.543 176.027 159.904
1304.84 1303.74 1553.44 524.761 398.901 357.755 1210.05 1230.55 907.662 36.9418825718929 1167.78 871.056 1023.78 321.66 1213.37 1830.07 2029.79 1870.74 763.79 1135.42 1096.41 494.969 943.811 1122.23 1377.01 644.622 291.318 577.249 140.104 1122.02 777.199 1349.46 1112.15 1096.93 1234.94 1523.01 673.148 387.999 177.394 1313.94 248.983 921.788 275.437 251.363 715.524 499.552 704.354 522.033 889.88 1127.98 1208.03 943.452 1462.41 1274.09 1105.58 1504.64 956.649 1245.31 1185.21 1248.83 900.666 1433.29 1253.89 914.563 865.263 1026.08 1523.88 1840.94 1318.23 702.671 621.499 1670.77 1472.83 928.33 1282.15 998.035
232.926 260.156 135.769 112.79 159.459 107.985 102.959 185.271 119.177 11.203 224 206.637 153.399 109.664 147.554 855.448 879.55 1034.28 233.839 117.386 158.854 711.516 184.259 163.569 128.365 58.601 91.371 510.339 162.025 341.564 2615.3 338.48 360.62 255.706 181.873 191.735 162.157 116.985 138.297 177.128 142.634 913.084 106.776 161.827 165.659 181.567 1444.56 209.084 356.554 685.967 118.267 271.219 713.129 91.599 572.014 107.313 697.296 161.185 132.106 198.322 284.384 762.512 268.41 155.126 120.141 497.563 1971.11 1409.88 772.71 255.467 124.93 205.241 426.804 673.328 983.562 662.83
880.572 1069.6 1408.62 485.962 709.992 273.733 723.847 1083.13 1135.36 20.94 918.166 1202.26 351.531 227.683 375.495 1112.78 1298.29 1231.87 564.793 950.765 950.323 778.912 1131.94 1402.59 1065.04 1311.03 551.481 1156.11 153.877 444.629 509.241 914.778 1336.59 897.804 1211.41 931.537 606.851 361.863 110.434 535.867 143.817 908.352 376.906 146.331 413.078 286.938 238.857 537.773 1129.51 457.557 915.952 906.91 1230.78 1000.6 1183.56 1080.31 1040.44 1233.54 1657.44 845.309 1088.01 1560.36 1491.25 1061.62 672.247 1280.98 1601.46 1526.2 1456.86 657.878 509.322 1395.74 1203.58 940.528 2165.99 1373.89
745.255 1034.9 783.502 540.686 515.441 179.568 353.992 964.448 1295.53 18.858 742.407 876.765 154.705 108.585 188.442 732.767 717.566 787.933 375.032 1268.39 814.701 934.73 914.515 1214.47 1101.44 1154.27 495.466 777.603 74.927 406.279 430.559 438.603 1394.07 475.974 1092.41 1299.81 329.626 145.218 78.797 294.339 73.077 1540.24 239.548 71.326 353.339 129.066 412.998 393.093 553.544 528.747 428.374 554.388 1012.98 1053.5 897.013 714.861 1091.29 1155.7 1286.87 1256.3 872.447 1619.56 1516.44 445.039 346.957 608.064 853.888 1411.53 842.937 389.426 278.167 1277.41 988.711 519.879 1968.86 1081.76
1091.05 803.203 1066.35 740.922 91.406 473.796 1104.95 1193.59 964.575 20.94 568.812 554.283 1084.17 161.956 254.392 1299.13 1429.82 1618.04 403.547 891.813 267.972 1234.66 1524.53 442.184 535.662 75.736 92.165 96.061 141.126 1980.1 1569.34 857.539 777.242 645.474 801.012 977.185 376.738 1082.5 154.273 308.394 199.479 688.738 429.193 249.794 653.443 480.127 818.529 241.295 270.664 1446.11 821.843 1236.96 415.222 504.987 390.245 664.334 509.581 824.065 677.92 966.822 535.351 234.318 1286.87 104.482 746.037 501.452 614.279 69.435 273.695 349.566 370.387 150.366 243.444 324.409 214.936 464.147
278.661 267.337 139.976 105.941 425.594 145.825 175.31 470.648 231.329 26.9596272724622 91.019 91.401 380.071 168.882 135.213 966.455 961.941 1928.22 302.384 166.858 117.933 2089.27 132.196 106.383 362.116 259.296 286.423 406.508 140.131 145.378 445.483 100.49 274.046 179.355 107.431 180.542 331.589 261.193 119.75 144.272 133.895 617.945 104.448 143.947 166.544 353.685 450.621 379.669 266.138 381.615 68.322 234.299 597.542 67.61 486.738 105.31 93.643 99.776 107.407 75.443 225.622 1456.92 604.715 280.476 136.274 1165.36 788.45 1015.39 466.366 334.994 111.048 287.415 675.203 547.735 2244.85 605.356
1527.28 1024.87 1474.56 1361.13 609.928 1293.65 672.561 1318.26 1702.35 83.193 832.244 728.357 912.975 423.56 529.727 999.513 758.838 969.319 622.526 641.183 657.753 1065.9 1329.48 1269.17 1619.76 1524.61 1476.1 1162.91 371.46 1033.92 516.758 1606.35 998.941 942.532 1749.99 2642.99 1707.02 961.227 606.925 398.168 1068.53 665.446 1043.96 472.475 791.45 521.832 1233.64 356.183 664.18 708.421 844.501 993.261 1119.19 416.778 967.467 628.951 1159.65 630.813 1383.62 1760.75 1704.93 981.223 680.485 927.516 836.385 1192.65 928.078 1645.89 1487.54 1335 1303.93 838.209 1019.23 660.063 799.207 462.876
1727.56 1773.17 1559.04 1098.65 1499.27 1080.94 1456.02 1600.91 1775.79 92.502 1535.99 1340.46 961.412 477.52 1025.23 1733.58 1660.71 1762.9 1198.3 1448.37 1423.73 1715.38 2062.55 1473.95 1815.13 2021.24 1862.03 1778.02 417.012 1788.92 1190.93 1571.25 1619.64 1318.05 2277.06 1396.16 1155.07 904.126 417.923 974.649 451.527 1325.22 694.006 502.192 856.063 680.877 1069.75 1502.76 1189.11 857.499 1444.32 1619.94 1643.91 1121.89 1893.38 1473.31 1436.75 1608.49 1516.03 1760.86 1523.3 1114.91 1498.25 1504.26 1844.98 1567.83 2290.06 1229.07 1753.53 1522.8 1106.52 1695.78 1268.06 1575.06 1476.33 1789.24
631.234 370.616 1261.02 141.029 220.806 69.891 150.16 700.432 379.69 16.163 600.232 419.298 74.517 108.952 75.729 372.022 2244.33 902.819 119.377 551.903 368.245 294.648 742.303 531.717 587.857 844.053 109.87 216.734 98.317 235.233 101.507 397.77 337.812 207.933 150.423 344.937 140.579 82.506 99.398 193.371 60.545 1499.7 78.296 77.506 78.785 89.41 71.218 176.087 113.556 135.28 125.174 617.938 428.87 409.798 445.766 203.105 106.143 163.013 734.968 427.23 379.799 183.255 1707.64 116.812 64.284 133.175 1438.53 610.929 910.675 66.384 69.343 338.091 330.14 1810.47 360.297 398.678
1546.13 900.971 923.137 640.646 765.842 871.44 1309.44 499.119 1041.81 18.465416775543 76.926 252.046 255.564 82.561 112.982 241.806 125.487 502.004 1021.52 688.633 191.723 1460.44 1033.17 777.871 672.174 1577.96 1415.01 973.638 73.915 887.928 1114.55 448.232 699.107 302.092 497.283 780.594 538.277 124.629 76.947 169.464 78.099 292.764 83.371 107.365 404.88 446.938 721.025 295.343 156.548 526.021 529.441 210.106 95.628 253.334 311.306 484.296 645.425 720.005 274.88 364.664 162.024 309.141 53.24 220.345 114.735 153.907 64.798 300.911 107.504 159.868 169.471 69.437 66.854 603.344 2143.74 308.932
442.406 903.675 1153.34 254.232 305.451 143.223 676.159 1349.99 686.039 43.8673745883389 1493.36 1317.79 258.239 93.008 197.594 1400.03 2092.1 1582.85 247.036 988.395 1034.76 860.3 526.555 834.125 1102.3 653.165 203.299 319.871 96.536 434.94 582.793 1134.73 1097 205.235 696.95 1466.87 199.178 134.046 82.511 357.06 78.805 961.099 158.258 88.847 301.647 104.471 617.504 240.099 319.215 650.192 812.823 421.066 540.701 685.46 590.319 1127.76 729.791 993.61 469.771 1240.86 951.541 729.422 989.573 268.402 221.454 205.825 908.413 739.138 481.568 152.009 113.219 493.23 428.248 713.633 711.855 724.431
1702.11 1154.81 1252.42 724.334 447.082 523.889 1620.32 1497.38 1712.73 3.098 1147.79 921.985 666.246 138.586 495.373 1096.04 1117.15 1291.68 1146.33 1027.15 1571.9 1023.99 1392.07 1385.77 1754.26 725.574 717.604 543.275 81.284 976.749 968.502 2047.15 1487.52 671.541 1788.69 1321.82 591.413 385.94 89.286 627.279 260.94 1130.42 334.595 161.302 876.49 569.13 754.127 439.409 724.058 1147.79 1437.97 923.612 1193.39 649.63 1346.97 863.695 745.73 1400.5 900.371 1461.29 1566.53 723.643 1078.49 865.697 904.526 851.097 922.528 786.464 1144.28 804.943 757.109 973.445 1216.46 1071.81 1019.36 1142.05
489.059 433.543 727.834 179.986 181.2 159.387 263.151 708.038 755.653 81.28 887.358 906.296 172.365 160.472 141.44 481.183 860.251 579.309 191.875 583.751 617.763 259.105 427.349 1523.27 1170.17 800.915 199.498 321.311 137.345 157.621 175.187 999.061 869.548 156.911 544.273 736.363 194.54 170.504 145.107 151.248 173.341 1142.99 180.136 155.188 179.438 172.76 259.26 148.12 266.501 276.311 652.68 273.396 1189.17 1006.43 912.593 1227.48 539.513 904.124 1260.94 952.159 1049.43 1389.9 1221.6 251.46 185.052 615.258 1831.39 1485.4 1344.12 228.545 199.316 830.614 686.922 515.208 1413.09 1096.22
1447.27 1374.44 883.963 853.053 866.411 770.28 1950.91 1922.41 1674.6 80.053 990.462 1030.46 1217.29 481.28 1094 1032.69 989.529 1325.51 1648.83 1013.62 1321.14 1220.56 2145.62 1079.54 1463.53 974.463 1001.2 1216.09 267.781 2507.79 1903.64 1402.99 1737.56 1372.82 1206.53 1069.7 1500.19 817.283 364.598 1033.99 490.074 692.481 786.367 464.051 1070.14 593.081 1447.38 1043.47 1729.61 1671.92 1770.79 1924.79 1326.8 917.691 1353.13 1508.26 1277.96 1748.85 1283.87 1255.26 1240.92 989.932 1304.68 1850.14 1799.12 1344.95 1460.04 1234.76 1218.14 1090.11 1035.59 1254.78 1234.49 988.668 1444.58 1379.41
1523.82 1520.27 1846.73 1329.91 1028.74 1245.15 1426.73 1562.65 1151.04 39.782 1382.63 1253.37 1406 452.694 1255.04 1571.69 1429.19 1586.39 1183.19 2759.74 1228.22 1336.79 1610.48 933.646 1109.25 1043.87 1509.73 1419.89 425.398 1946.96 1300.28 1986.74 2207.07 952.99 1406.24 1446.58 848.634 924.813 359.937 1158.2 573.881 1256.93 981.732 512.578 1407.61 1042.25 820.432 1052.88 1186.77 1132.8 1223.85 2085.5 1784.63 1247.35 1367.24 1906.89 1942.41 2263.65 1175.56 1548.06 1350.58 1085.48 1534.75 1480.28 1065.05 930.796 1066.84 1230.8 1062.5 1334.4 1014.14 1249.28 1069.43 1078.81 1115.18 1305.96
1116.42 1131.23 1478.02 666.756 505.654 461.02 684.431 959.494 1216.76 40.7389436890866 1149.86 1036.06 716.278 139.306 450.154 1631.95 984.292 1442.9 766.308 997.898 944.989 1667 1437.9 1272.48 1380.96 923.142 851.604 984.793 43.126 1121.91 641.383 1509.74 1257.12 981.402 1600 1033.67 729.207 328.015 45.208 575.938 138.893 1051.6 349.888 81.944 830.853 481.835 1070.54 519.45 1067.55 448.04 1300.67 1205.82 1672.07 1008.12 1286.54 1244.09 1648.99 1297.26 1512.93 1282.16 1325.03 1102.06 933.177 1155.73 1002.66 1087.21 2152.86 1266.51 1041.38 847.453 538.273 1166.66 824.63 1317.99 1075.28 1282.18
1541.99 832.288 459.529 418.775 1245.71 536.636 573.41 1244.9 821.648 26.1782526379016 756.807 587.45 405.508 232.138 187.44 331.387 473.905 420.817 506.591 726.878 575.75 349.178 394.872 779.193 1161.37 2596.62 2079.96 1936.83 143.662 478.046 789.644 688.289 1184.19 526.048 487.892 614.495 584.414 422.374 193.422 265.168 232.221 633.339 187.432 155.75 327.978 201.774 353.188 1304.05 202.363 754.333 426.82 711.192 703.818 329.168 528.554 826.348 709.457 818.357 511.249 1057.56 969.004 465.583 630.881 401.505 432.986 609.056 774.657 505.912 566.715 363.217 353.434 386.577 419.878 537.695 428.088 461.308
894.49 747.9 946.04 682.686 360.423 300.987 908.77 750.386 1163.9 41.897 1017.72 1655.61 426.412 172.754 284.669 712.616 1144.98 953.16 466.617 544.49 1297.86 1380.76 1621.91 1765.26 1328.17 656.403 371.384 448.54 187.299 537.244 899.215 799.344 1177.09 470.482 914.662 1179.08 264.951 332.567 297.796 395.41 276.002 661.279 303.593 211.544 525.577 322.484 303.008 438.333 871.195 556.888 1293.26 829.585 1151.4 1684.79 982.05 1657.31 1792.3 1332.85 1533.22 1245.13 1029.6 1282.51 1287.49 846.597 763.084 852.814 705.598 882.803 1160.59 745.085 562.391 1100.92 849.775 1101.64 1385.63 984.903
