"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51"
0.60132873 -0.42382511 -0.58545476 1.2670052 0.775919905721821 0.5958302 -0.08160156 0.14458264 0.6482277 1.1445948 0.594866199816934 0.20727703 0.340542837774881 -0.15372059 1.2267151 0.5187302 4.6051702 4.6051702 1.6623417 -0.9378579 -0.066551 1.01165736784897 4.6051702 -0.35038194 -0.22848055 4.6051702 1.2853985 0.2206151 0.42769215 0.8301343 0.23492588 -0.24551152 2.2382784 -0.27531636 0.4477349 0.20243756 -1.3917876 1.0973659 -1.8435783 0.60148114 0.541611329978137 1.2009311 0.18516791 -0.44436294 0.5944695 4.6051702 -0.14913559 0.3627151 0.349102 2.1111035 4.6051702
0.6382547 0.62271875 -0.3844867 -0.29310796 0.673659988964857 0.063758336 0.7462123 0.5899022 -0.14582556 -0.71107656 0.666624479190122 0.35424858 0.41134888 -0.8030805 -0.20349608 0.003627554 4.6051702 4.6051702 4.6051702 2.806857 -0.8144544 -1.0057082 -0.9909659 4.092268 2.259594 -2.1077724 2.7490609 -0.1560456 0.3692231 0.622432058920534 0.24277784 0.8056972 0.441578931522287 0.5272819 1.3894457 0.93054307 0.107597643776593 0.26267493 1.1059977 0.2145227 0.7363799 -1.0436949 0.36017168 -0.33863488 -1.1132194 0.45016727 -0.40270263 1.5606099 -0.80322653 4.6051702 0.09179
-1.1083425 0.044283643 0.0369948188645101 4.6051702 0.341508456857283 0.06636323 4.6051702 -0.029772518 0.02403622 -0.31268847 0.323665368223691 -0.13268441 -0.23102325 0.04877677 4.6051702 -0.07631262 0.49583754 -1.4869205 -0.18229924 -1.8262042 -0.24459736 0.13953772 1.9537625 4.6051702 0.8675282 0.26944327 -0.51889664 0.23448163 4.6051702 -0.0989798073650744 0.1814775 0.53942096 -1.8656472 0.41430363 -0.15199561 0.88840485 0.025911499 -0.9583282 0.090643056 1.3595146 -0.2172844 1.1768346 0.03391416 0.60055786 0.18386243 -0.7446731 -1.1140589 -0.56482303 -1.0776834 -0.3449725 0.5714566
1.3467762 0.21501382 -0.104220726 -0.7868359 -0.939639089914758 -0.87477106 -1.4363583 0.369241763565675 -3.4647636 -0.0309195879072969 -0.049920604 -2.8020086 -0.471226469183395 0.220496040720185 0.15307452 -2.3413332 -0.7246635 0.831500620534236 -1.040171 4.6051702 -1.7222605 -1.3310376 -2.0417142 -1.5068009 -1.9360901 -1.0765626 -0.7968259 -1.5404677 -0.57966596 -0.669918628143735 -0.66166395 -0.30060482 -1.04937901783617 -0.6366778 -1.3923212 -3.466337 -0.0135583350242444 -0.677736568920412 -1.8070298 -0.437606103412423 -1.4915646 -0.443434875580014 -0.96387357 -0.68837714 -0.22011736 -0.47721943 2.840451 4.6051702 -1.9326442 0.08903947 2.3348126
-1.1943005 -0.07981262 -0.075224414 -1.0230957 -0.602925686921962 -2.85054 -0.9989191 -1.236273 -2.934457 0.4901746 -3.103922 1.0720028 -0.690935321658413 -1.4583203 4.6051702 -2.085808 -1.3574228 -0.865428626621788 -0.41980842 2.6826174 -0.96144724 0.38449472 -1.6396217 0.079905175 -1.4692346 -2.5224493 0.66642785 -1.7170912 -1.1674526 -0.609140376832815 -1.5014147 -0.5564441 -0.521168734215447 -0.590288474815426 -1.1286254 -3.121405 -0.121460832593926 -1.2263397 -2.154339 -1.9150869 -0.9392983 -0.923297625573166 -0.636770616490312 -2.2422752 -0.5327871 -1.3916099 0.9233395 4.6051702 -1.0237885 -1.9369342 -2.5443804
-1.1006298 0.04569263 -0.0336777 -1.5717384 -0.464505485650101 -0.6910556 -2.3913417 -0.32704884 -1.844008 -1.5747122 -0.102499764902571 -2.2314637 -0.260295157106662 -1.642624 -2.1887665 -2.7203064 -1.7888634 -0.6638507 -0.7735822 -0.57250303 -1.0575305 1.51744 -0.5998499 -2.8664248 -1.4177482 -0.138569390584856 0.741123 0.95028704 1.0174516 -0.0825217754167281 0.023635902 4.6051702 0.6174181 -0.69074506 2.779866 4.6051702 -1.6626824 -1.0478003 -0.24824555 0.19205241 -2.010882 -0.38122362 -0.64731646 -0.24278936 -3.0060985 -1.4812984 -2.0927641 -1.7922751 -1.0952475 -0.149761626202811 1.0707891
0.06132561 0.27408314 0.12509775 -2.293494 -0.626142474851298 1.5269954 -2.0344849 -1.490629 -0.298782136412932 0.184036676021888 -0.452751870524783 -1.5047939 -0.427036683382328 -0.164405167401244 -1.6931628 4.6051702 -1.1538239 -1.8665643 -2.1189682 -1.2507488 -1.262868 -0.327500975783023 -0.44302464 -1.3867689 -0.31630722 -0.46458307 -0.92137676 -0.6950683 0.14333394 -1.0289657 -1.0236785 4.6051702 -0.484811579138682 -0.7139017 -2.6116714 -2.3692834 -1.959934 0.44819042 -1.0793965 -2.1451602 -1.7808654 -2.03267 -0.316213306615714 -0.44588887148839 -0.56119704 -0.9530638 -0.5596365 -1.205221 -2.2052884 4.6051702 0.118122585
-1.42703 0.068269126 -0.019852862 -1.2875592 -0.58198794604612 -1.3315591 -0.234814850983247 -0.31649375 -0.64274156 0.08063261 -0.739305055085871 -2.6109533 -0.321129271908279 -0.913249 -0.47533467 -2.3211246 4.6051702 -2.990885 1.3672906 -2.372156 -0.2226375 -0.6218158 -1.687888 -0.31651598 4.6051702 -2.999658 -1.2353399 -1.878444 0.23526135 -1.8311068 -0.565857718031923 -1.4582716 -0.8550845 0.7117139 -2.6339774 -2.586804 -0.524031339523305 -2.7228239 -0.002406322 -0.82782173 -0.56231946 0.25820193 -1.1202786 -0.8024263 -2.6977968 -2.7843769 -2.767606 0.6551052 -0.071786396 -0.030738136 -2.7198763
-0.14065342 -0.20506443 0.16859004 -0.14821246 -0.0405662360820903 -0.12854646 3.7773192 4.6051702 -2.0687761 -0.2087747 -0.125063322492508 0.98765546 -0.9215817 -0.104663804 -0.5396063 0.54156506 -0.9175566 -1.0310372 -1.4839145 -2.2411456 -0.77807266 -0.8107219 -1.162198 0.2965241 -2.0100856 -0.74034077 -0.5450442 -0.34622368 0.010669804 0.0989133086325378 1.945054 -1.0792104 -2.0846379 1.532581 4.6051702 -0.8366921 -0.0978493979087092 -0.38255328 2.1217005 -0.6873552 0.18208751 -0.4606653 -0.72806925 4.6051702 -0.75239164 0.81334186 -0.73952204 -1.0285615 -0.1869862 -0.008014426 -0.39652517
0.582992139673153 -1.0074918 -0.1939089 -1.4444764 -0.105959697001065 -0.41736323 -1.1486242 -1.3929905 -0.12602748 -0.200928013073434 -0.475765657353519 -1.3683939 0.185853523896628 4.6051702 0.5636867 0.16776177 4.6051702 -2.3805099 -1.5145916 -1.9175378 -2.091358 -2.0448065 -2.3527696 0.8382523 -1.4167585 -2.3684666 1.14218975029243 1.0374123 -1.2139726 0.0525335537996817 -0.19747688 -0.5634444 0.6941221 -0.0421554030770814 0.736050554810262 -0.26930493 -0.11739153 -1.1532036 0.66525906 1.6567345 -0.7125388 -2.090939 -0.238286427966495 -0.21721168 -0.70043594 0.33778796 -0.14518489 0.36821717 -0.514015216232415 4.6051702 -1.4125702
-0.602997946316623 0.49418727 -0.38710475 -0.751446153877819 -0.620387611956993 -0.26981148 -0.6794902 -0.6256917 -0.4298986 -3.4546645 -0.700061436424268 -0.706829 -1.2996836 0.13714375 -0.89518166 -0.7608826 -1.2751848 -1.552847 4.6051702 -1.01001702375354 -1.6900129 -0.85817987 -1.2824993 -1.4733032 -1.8154305 -1.7679029 -0.8676151 -0.7826606 -2.7544177 -0.9975496 -1.2054372 -2.0953612 -0.771120254894536 -1.4598781 -0.23453642 -2.027188 -0.959453784496201 0.0337606639445341 -2.2724323 -1.0643278 -0.7467768 -1.424513 4.6051702 4.6051702 -2.6977968 -0.9911134 -1.2881827 -1.6599572 -2.1527984 -0.95497483 -2.3414397
-1.5340087 0.23689993 0.23366754 -0.64512354 -0.285838697036245 -0.65139204 -1.3867583 1.5519303 -3.2894912 -2.438589 0.0786757089678326 -1.3073522 -0.147893627665099 -1.847785 0.11738218 4.6051702 -1.0193816 0.20143147 -0.355132136641049 0.5725292 -0.315499704569274 -0.1293088 -0.44926962 0.03507078 1.3115903 0.11434873 -1.6005595 -0.6282197 -2.0010517 -0.109346228491674 -0.15040900003566 0.18762694 1.0449502 4.6051702 -2.346295 0.7087769 0.042335752 -0.6838805 -1.4789964 -0.8071824 0.1327102 0.19601963 2.0733678 -0.08164199 -1.5008738 0.031847578 3.4584324 0.70652336 -2.9670496 -1.697108 -0.994366
-0.480660369338205 -0.015073913 0.000814 -0.5990464 -0.848747374579416 -0.134907617080089 0.6262283 -1.5076315 -2.3400915 -0.42180377402225 -2.4747233 -1.5158097 -0.394180945528835 0.033390857 -1.7260941 -0.02824687863157 -1.762888 -0.4157313 -0.25673956 -1.9886001 -1.9164165 -0.70691365 -2.9250348 -1.4086716 4.6051702 -0.425380922539012 -0.8451423 -2.0329442 -0.57857645 -0.274601852002525 -1.2431167 -0.8474219 0.18096595 -0.3720542 -2.1709 -0.5586557 -2.0831237 -3.2100468 -2.9659343 -1.7639776 -0.73136187 -1.2415426 -1.7246014 1.9512898 1.174946 2.3293493 4.6051702 0.7639661 -0.7692309 -1.243787 -1.2902594
-0.4061739 0.100059606 -0.001871502 -1.8082874 -0.70296745823548 -1.3179535 -1.1889325 -1.3275408 -0.216597405386544 -0.591190322016183 -0.412824167314777 4.6051702 -0.574938654568244 -1.9401585 -0.6069055 4.6051702 -1.9859463 -0.507326699027276 -0.6758746 -1.7706876 -0.10013228 -0.70957255 -0.9658687 -1.8662527 -1.343716 4.6051702 -0.51889664 -1.1902652 -0.599558664597865 -0.334984627417138 1.1863477 -2.0416949 -2.392419 -0.69074506 -0.85806346 0.35940447 -0.06281388 -2.9817352 -0.333843910966935 -1.336559 -0.64041084 -1.5346552 -1.001614 -2.7006674 0.39586315 -0.12836435 -0.70860934 -1.1587011 -1.4759406 -2.0282254 -2.4457998
-1.0346868 0.13172704 -0.062497456 -0.78457785 0.0999694572870347 0.18587154 1.5171999 4.6051702 0.2919071 -0.60916334 -0.0579938014745409 4.6051702 -0.114311341694512 -0.11827692 -1.2235987 1.0123658 -0.30676833 -1.3305073 -0.35491797 0.37792835 0.31291342 -1.0299537 0.28159735 0.16943778 4.6051702 2.9024756 0.22117665 0.8321996 0.5951131 -0.70666176 -1.175078 0.32993332 1.1467056 0.0248959316748304 -0.88227534 -0.97050214 -1.981345 -1.102636 -0.9484118 -1.0987495 -0.02300747 -1.0710874 0.148319356783911 0.82593614 0.7518593 4.008188 -1.3128558 -0.2807303 -1.8710864 -1.6330607 -1.0298979
-2.5082893 -0.3571736 -0.3805854 -0.8619205 -0.518554786949434 4.6051702 0.46180975 0.6683481 -0.233395285182053 -1.3773351 -0.599427538889447 -1.0539017 -0.09820161 -0.1691004 4.6051702 -1.0933907 -0.66427565 0.5723814 -1.366646 -1.1638806 -1.3475671 -2.8112707 -0.6292125 -2.7246494 -1.7627869 -0.36480772 -0.64816695 -0.35246116 -0.39345314535637 -0.376493068148293 0.37369892 -0.39377928 -2.0890381 -1.1140449 -1.0618439 -2.2915747 -1.1867899 -0.9767935 -1.0625229 0.239139293016325 -0.7485844 -0.20008872 -0.8886579 -2.576873 0.045577463 -0.305839519619362 -1.2504483 4.6051702 1.9290208 -0.5122058 0.49713123
-0.22692248 -0.13451676 0.15972315 4.6051702 -0.0686058873428574 0.9687366 -1.8659497 -1.2869714 -2.2564068 3.6785789 -0.189551166330482 -1.0338529 -0.322159719769243 -0.55734557 -1.9345772 -2.4031105 -0.409315846933899 2.065493 -0.927733 -0.0103192814278921 1.3062571 -0.72940844 -2.4010882 0.8928511 0.871489 4.6051702 -0.9729757 0.37817252 0.39795545 -1.8983362 -1.0980965 0.6306797 -2.7500281 -0.7173918 -1.9728913 -0.100013524 -0.251978337962104 -0.41662607 -0.63979757 -1.5977677 0.18915842 0.4914797 -0.119914325077074 -0.7744318 -1.6299562 0.38086137 -0.50361437 0.4949988 -1.1919343 -1.7247597 1.3076533
-0.7840498 -0.01995453 -0.58876127 -0.622548153992731 -0.4208627112655 -2.579917 0.34631866 -1.2989615 -0.141548835659778 -2.0620267 -0.241843353626417 4.6051702 -0.609401441401367 -0.9034832 -0.81398726 -0.9740577 -0.38673377 4.6051702 0.7214618 -0.31668362 -1.5545095 -0.11897304 -0.8319559 4.6051702 -1.8918307 -1.3410296 -1.2040874 -0.42190605 -1.4011831 -0.531194747300835 0.86287045 -2.193216 -1.9458314 0.21165343 -1.2010324 -2.3923793 -0.341343264851158 -1.6276382 -0.15433507 -2.8256578 -0.31412178 0.10389607 0.13022198 -1.4961947 -0.6983981 -2.6967788 -1.7883973 -0.469723989688706 -1.0338448 -1.5886275 -0.0157968161251197
-2.081956 -0.037137963 0.5130714 -2.2620778 -0.51815680071947 -1.1383678 -0.9846903 0.80909365 -2.6713243 4.6051702 -0.293008728660737 0.147337703341749 -0.361927020697991 -0.75370985 -0.60195506 2.3499916 -1.9539433 2.0852537 -1.1630471 -1.413376 -2.2767613 -1.2805618 -0.14977989 -0.86437005 -2.1284304 -2.070464 -1.5152999 -0.15417333 -0.9755615 -0.344981572896155 -0.5351258 1.442022 -1.8055665 -1.4598781 -0.565053 -2.2711658 -0.45403555 0.4538232 -0.49391386 -2.084086 -0.609828945479561 -1.8895693 0.026924977 -1.1409123 4.6051702 -0.423990098569671 -1.1519562 -0.9792541 -2.2818947 0.91198546 -2.9673781
0.05104049 -0.8844895 -0.81298083 -0.77951264 -0.684100881572908 -1.8936758 -0.1613518 4.020759 -0.76276076 -1.9578323 -0.552920426634419 -1.0763518 -0.0785535557251558 -1.1491876 0.0872666879498654 -0.49314144 -0.558030581166186 4.6051702 0.23507282 -0.9953131 -1.4420633 -1.7189604 4.6051702 -2.2837913 -1.5654156 2.1753764 -0.726472 0.9451177 -0.8129361 -0.270266337903881 -0.8061434 -0.93452865 -2.4291205 2.5412967 -1.5101725 -2.2266636 -0.45369723 -1.2792006 0.08315078 -0.5053664 -1.081949 -0.75508803 0.7754709 -2.634786 -1.3363345 0.22219047 0.14545053 -0.8674898 -0.1900221 -1.1701772 -0.23252627
4.6051702 -0.24055566 -0.31413555 0.11391386 0.327101390847438 0.303134971856552 -0.022669686 0.7019396 -0.60833186 0.7581177 0.0805241000460478 -1.9975035 0.179818564938512 -1.4375237 -0.26956308 1.3404899 -1.3057073 1.4713925 -0.12850139 0.4829286 -0.4283744 1.6133707 1.8186151 1.2158909 1.2353357 1.086816 2.8333278 -2.0047734 0.4864741 0.171610431613648 0.40471542 -0.16731767 0.881212116066282 -1.3838922 -0.16592266 0.35331923 -0.00792252868092214 4.6051702 -0.88186413 -0.9323866 -0.45808402 4.6051702 -0.23166494 -0.2876135 0.95572007 -0.7703102 -1.2215403 0.61794376 1.9454645 -0.32928753 4.6051702
-2.4482234 -0.32705253 -0.100605845 -0.5055529 -0.441259942486843 -1.1538185 -2.4953423 -1.2791853 0.4707452 -2.6408892 -0.725130324848915 -1.1521559 -0.54937804 -0.716383 2.1055331 1.7435405 -1.6623207 -0.8668828 0.09640182 -2.1370194 -1.2995394 -0.19477814 -0.15575531 -0.07576187 -1.2876967 -0.40556508 -0.3209143 -2.0737662 -0.07935168 -1.2042052 -0.388234919699931 -2.266488 -2.4037871 -0.6992536 -0.28624457 4.6051702 -0.8080888 -2.7229915 4.6051702 -1.1026847 1.7477398 -1.8260559 0.53656304 -0.516829104497435 -2.6286745 -0.445358031221025 -1.6018183 -2.5370274 -2.6332264 -0.115321755 -0.036215644
-1.1590585 0.14798279 0.031144375 -2.1495998 -0.653794264447837 -0.8561353 -0.568952 0.75980586 -0.50609566250503 -1.2799127 -0.446567020143643 4.6051702 -2.1106138 -1.4818509 -2.1479445 -1.2941672 -1.6516622 -2.4193065 -0.32988083 -0.07080099 4.6051702 -1.4291997 -2.4243991 0.41810578 -0.3105908 -1.1530458 0.561976 -0.91708034 -0.586492059992076 -0.30440244 -0.30664542 -1.9190868 -3.0426002 -0.53711736 -1.8957096 -2.9004614 -2.722074 0.31267032 2.7327197 -0.571087637086957 -0.40433103 1.9831129 -0.569011519538072 -1.7945981 -1.4246243 -1.2799977 0.31790254 -1.7691566 -0.594491302655508 -0.29534933 -1.8136736
-2.068884 -0.52204454 -0.2088964 -0.6999929 -0.341556874912347 -0.857689808096393 -1.5298592 1.5214167 -1.1006223 -2.7403781 -1.33122991659511 -1.9832841 -0.388515841377853 -1.1546378 -0.73805696 0.7350075 -1.6318597 -1.1767056 -2.2934082 -0.2633135 4.6051702 -0.782459501710879 -2.2149858 1.8195682 -0.3854611 -2.0639493 -1.5382894 -1.5057821 -0.45830497 -0.669459584281487 4.6051702 -0.27042824 -2.5684674 -1.9051892 -0.21118332 -2.454346 -0.241613412937139 2.454419 -0.46907866 -1.2635483 -2.896572 -2.4687722 -1.4176537 -2.3804998 -0.5565239 -0.8143309 -0.7263858 -2.457984 -1.09538211385905 -0.95891297 -0.5970832
0.14634745 0.18147208 -0.051510178 1.2206963 0.483443184861978 0.45384356 4.6051702 4.6051702 0.466643253121421 -1.3487931 -0.456213187457788 0.30879545 0.292509507972292 -0.13707642 0.23395836 -0.4609271 -0.6007254 -0.92879677 0.72037005 0.45809796 -0.22359616 -0.666935 0.5262855 0.5372562 4.6051702 -0.69242334 1.9491458 2.0629973 2.029724 -0.09514459 0.94156593 0.7006071 3.4196012 0.3084947 4.6051702 1.8331995 0.328865145286639 -0.8701983 -1.3884826 -1.2038512 0.77025944 2.5326204 0.411278023349619 1.3484203 -1.2352395 -0.030463662 -0.9983726 -0.9385821 -0.80710876 0.28862172 -0.4555476
-2.6095238 0.5854007 0.115043886 -0.6632219 -0.539997181284177 -0.517556996026374 -0.6110808 -0.8669207 0.42661738 -2.860363 -0.694366953208682 0.1337276 -0.199998654373286 1.008767 -0.9923171 2.4297416 0.52760327 -0.34673843 -0.6414937 -2.010479 -1.9025868 -0.581102235581495 -1.4963437 -2.8253634 -0.423887878922712 1.5611804 0.91764593 -2.0670772 -0.8955189 -0.369402924837655 -0.33466249705698 4.6051702 -2.1140394 0.5304229 -3.2934763 1.5306143 0.42334935 -0.5579399 -1.9490001 1.9289844 0.032076754 -2.03267 -0.565281682033251 -0.8035974 -3.3556046 2.6417036 -1.4153131 -0.6373717 -1.4415237 -1.7604777 -2.026729
-1.693909 0.28132635 -0.21978891 -1.5474244 -0.615576662815825 0.6219481 -0.630442587618497 -1.8660219 -2.469903 -1.1105437 -0.829147171825539 -0.7773589 -0.669749017886206 -1.3315686 -0.7039269 -2.8868442 -0.123175661701246 0.24376954 0.7314243 -0.2326982 4.6051702 -1.3300343 -0.8251645 2.9295645 -2.499994 -1.8375324 -1.9882064 -1.0462972 -1.8104448 -0.855955281669037 -0.20213166 -1.8148378 -3.108662 -0.13801517 -1.5605137 0.31559914 -0.658785673695707 -2.3347762 -2.154339 -1.1059085 0.14643729 -1.2987009 0.61036175 -2.804657 -0.41254407 -0.30234686 -1.1972094 4.6051702 -2.5799818 -1.4318998 -0.16616043
0.057543177 -0.15740497 -0.15948294 0.5520381 0.702942322256039 1.3564084 0.88013506 0.9093254 -2.1004922 1.5484263 -0.46202856 0.78575313 0.49428735874577 0.1803305 1.2498823 0.18770058 2.022964 4.6051702 -0.019175978 4.6051702 -0.09927946 4.6051702 -0.51167446 0.3522552 0.328131 0.576331 -0.002637838 1.8377745 0.710112655028754 -0.9553941 4.6051702 0.67989194 0.944714 -0.118443504 2.427421 0.704891 -0.52316636 0.573755 -0.2395819 -0.34591797 -0.6528304 1.1471695 0.7930753 1.6530694 4.6051702 1.0575911 -1.2258179 -1.7517648 0.5647696 1.9402108 -0.61166006
-0.8109349 -0.4463386 -0.41087812 1.3141431 0.227538396549449 1.0154488 -0.80025715 -0.9283089 0.17276119 -0.59244305 -0.380577 0.17048822 -1.6643369 0.5175231 1.2082095 -1.4511102 4.6051702 0.9188928 0.44634077 4.6051702 0.21106848 -1.1844561 1.139069 -0.20467776 -1.5449846 4.6051702 -0.39955395 2.5778234 0.527595 0.219359928752972 0.83469987 4.6051702 0.24156931 -0.19728792 1.5380602 -0.006887386 -2.722074 1.8460054 0.55386716 -0.29083925 -0.33873728 0.18511383 0.66405076 -1.3489045 0.311935649566849 -0.70704347 0.16232552 0.24636787 0.0368575015860784 0.3660113 -0.5323658
-0.24357295 0.3398874 0.3700788 -1.9672782 -0.766009903075953 -2.4121504 -2.4767869 -1.0588834 -3.3307729 -1.2518251 -1.05048085815465 -0.06423454 -2.2159743 -1.6226301 -1.1983678 -2.0435917 -0.325974184758365 -0.531340641160319 -0.74106624696109 -0.410602689833314 0.56409085 -2.8806098 -1.2786084 -2.582567 -2.1772206 -0.850946 -0.82621414704849 -0.08675939 -1.8605998 -0.7351854 -1.4393986 -2.6573546 2.3391054 -1.0962101 0.33499464 -1.8670061 0.98239934 0.07507041 -1.0967883 4.6051702 -2.4389212 -0.92135316 -0.46448806 -2.0352466 0.8148512 -1.5251414 -0.393156440346261 -0.913919437828272 -0.5943077 -0.84121 4.6051702
1.1565145 0.06691083 -0.13571972 -0.08859061 0.432045838280615 1.4186959 -0.92087245 -0.36793122 -0.25978756 -1.1242825 -0.4106849 -0.77781606 -0.407551 0.4253403 0.46788776 -0.01509963 0.041332014 4.6051702 0.388255049535469 0.63432235 -0.45087853 2.2191792 -0.2615163 0.53505385 0.73047763 -0.3059611 -0.57292676 -0.741797 0.7208782 -1.1023309 4.6051702 0.5783838 0.587545973156232 0.69388366 -1.1426768 -0.20132649 -0.27510452 4.6051702 4.6051702 0.6744253 0.15541938 1.2750741 -0.2168986 0.00043 4.6051702 0.33102092 -1.9481182 0.66243434 -0.27178612 0.9100906 2.1102042
-2.5979629 0.11771886 0.16156358 -1.1955004 -0.523171307394661 -0.6837038 -1.0909268 -0.23004062 -0.8978624 0.40818712 0.0788916780340866 4.6051702 -0.92964584 -0.38051498 0.21071427 -0.31791657 0.040081143 -1.5615897 -0.4599517 -0.4054299 -1.6611434 -0.15553738 4.6051702 -0.34826753 0.14940335 -1.3396274 -0.47091332 0.6040006 -0.31856558 -0.18943657 -0.72763723 0.5881686 -0.4541155 -0.94761527 4.6051702 -2.6380973 -0.4944791 -0.82972926 -0.9042447 -2.5978737 -0.65688103 3.773951 -0.25217736 -0.2731731 -1.9029262 -0.3496296 -0.9463768 -0.9504117 -0.75697273 -1.4213822 -0.30823642
-1.873317 0.109840915 -0.4500665 0.157019420460311 -0.843931012541702 1.1817002 -0.87758803 -1.7367619 -2.9123566 -2.5528784 -1.7546687 4.6051702 -0.643285784769799 -1.1549195 -1.3806894 0.14269385 -1.0156735 -0.31152144 4.6051702 -1.6208752 -1.42306471868729 -3.1783566 -1.1905411 0.165327 -1.8407484 -1.9545912 -1.8145429 -2.2047944 -1.031651 -1.01630459412167 -2.479399 -2.266488 -1.0051924 -0.437079373697866 1.5139331 -0.77495474 -0.603207572502109 -0.3168638 -1.16526462711311 -0.4131844 -1.1102726 -1.6854739 -1.289296 -2.047794 0.5182927 -2.2407613 -1.0638995 -1.0625799 -2.8783488 -2.0481598 2.080757
3.235538 -0.3334338 -0.19994661 -0.14183287 0.183291331198969 0.07565366 4.6051702 0.014865312 0.9817092 -0.21356452 0.209626784315787 -0.5322886 0.232520669287324 -0.24787208 2.4383035 0.12376977 4.6051702 -2.5722373 -0.2252225 -1.4090165 0.15771928 -0.7250774 -0.13000043 4.6051702 -0.32471818 0.80647314 1.2330996 -0.0250941 -0.05433577 -1.1100556 0.10432727 2.1017647 -0.8262349 -0.07308391 -1.0633982 -0.09456519 1.0958233 -0.36412337 0.9337953 -0.39787236 -0.45773953 0.49666345 0.268114942286845 1.3442565 0.40572485 -0.9353274 0.75534326 -0.99678105 4.6051702 0.23433961 -0.9817885
1.5718268 0.22216196 -0.096818365 -0.490145115916035 -0.819893068747605 -0.39478981 -0.6514057 -2.2401628 -2.7488513 -2.2817674 -0.830284853366865 -0.5593794 -0.676571378319783 -0.32114604 -2.5635285 -1.01138713948763 0.28058583 4.6051702 4.6051702 1.4537818 -0.69264114 -1.8271385 -1.7807003 0.4510349 -0.411088606831977 -2.213212 -1.3376187 -1.6170077 -0.7089625 -0.81437321132856 -2.5130155 -1.562412 0.7734393 -1.0234509 -0.06548104 0.30061612 -1.17453017364457 -1.086341 -1.6514658 -2.761942 -0.243902237611614 0.35948664 -0.41101256 -2.798465 -2.6847496 -2.5158646 -2.2248921 -0.6934821 -2.5154433 -1.44312 -0.994366
1.2725692 -0.24454397 -0.004403418 0.648355 -0.368289000259058 -1.8645744 -0.84628904 -0.40561673 -1.3666651 4.6051702 -0.310820737264525 -0.6378199 0.030244378 -1.2213163 -0.21202594 -0.50497526 1.2539093 -1.8023349 -1.3424226 1.2837542 4.6051702 -2.51481 -0.7640697 -0.11484862 -1.1684618 -1.2171806 2.4408739 0.7184255 0.8472907 1.4623172 -0.31756634 -0.8568579 -1.9310701 -0.66424364 -0.2099723 0.078088227144372 -0.25597847 -0.04734926 -0.111389235 1.3357275 -1.2886232 -0.34928122 -1.2460754 -1.7060448 4.6051702 0.174188002422741 -2.2909667 0.14499193 0.018400177 -0.37174445 0.6143655
-0.5709999 -0.10218182 0.4333064 0.20317353 0.0276109473175057 0.097266756 -0.021816269 -0.60114 4.6051702 -0.074560106 0.666829 -2.0178895 -0.38690948 -0.16671526 -0.44589305 -1.1229817 -0.27656782 0.12918779 -0.8661493 4.6051702 -0.029106371 -1.2033297 -0.17252001 0.23807198 -0.7779497 -0.50128 -0.8049638 -0.79431117 0.717546 0.117079120934081 4.6051702 2.330977 0.8015818 0.28631583 -0.8978271 1.0084596 -0.48911637 -0.62309426 -0.8532047 -0.8684655 0.13683034 2.4329906 -0.19554724 -0.33652747 -0.3611251 -0.277242 4.6051702 1.9938326 2.4719985 0.6941359 -1.295375
2.0229588 0.19870757 0.21785097 0.42421788 0.781679700885569 -0.57116777 4.6051702 0.13178578 -0.5675721 1.131971 -2.607148 0.08451355 -0.37719738 -0.28997 0.8486186 0.616306428711258 2.9242573 1.788255 -0.5474885 -0.8099451 0.8579935 -0.017082812 1.0949107 1.1957545 0.92955947 0.6495533 0.5655258 0.6338062 -0.64129317 -1.0395317 0.49555933 0.49534872 2.4893231 4.6051702 -1.3338475 0.83971685 -0.6820775 0.840873140543259 1.4961692 -1.3820126 -1.0514538 -0.04559669 -0.22498131 0.20509556 4.6051702 2.3561118 4.6051702 -0.44587433 0.71239424 0.026955286 1.4096805
4.6051702 -0.0277194016630613 0.16962244 0.5930021 0.137452701563034 0.38366184 0.427481905107209 0.0628572367795472 0.661167201405451 2.7659612 0.374737292278344 0.29811764 0.127300290310694 -0.7073204 -1.5565801 0.25747722 4.6051702 -0.7655666 0.0327900738628277 0.024218239 2.2360313 0.59862791837129 -0.3570871 -0.23177887 -2.181285 0.25270858 0.47262242 -0.79123837 0.19646321 -1.5236428 -1.2435856 -1.6869935 -0.0514451234240356 -0.82046217 -0.1549459 0.59179544 -0.41948897 0.67427915 0.3293167 4.6051702 -0.007308059 -0.110267885 0.0751691176233542 -0.17628533 -1.2604269 1.124445 -2.0522668 0.7429811 -0.45542476 0.258816465436743 4.6051702
