"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72"
2697 350 1218 590 125 631 1574 466 241 436 37 411 445 189 407 420 319 211 421 603 139 1748 379 476 254 537 1229 942 812 339 809 623 282 222 488 548 1569 643 2331 991 555 237 560 1958 345 891 2822 415 363 940 1028 1533 410 239 242 539 1555 874 314 406 613 575 297 664 1171 471 1072 243 217 453 1735 347
398 908 906 763 201 620 672 1478 1184 1142 615 889 875 453 751 192 852 59 520 524 884 741 351 712 272 278 388 1118 1108 2892 1271 1887 626 717 2450 1636 1206 1835 584 1226 586 582 1114 504 369 701 240 455 436 238 141 345 370 514 565 352 296 630 1558 1755 1381 2437 971 758 1060 1024 1064 678 219 1926 1740 1679
584 2460 2671 1561 2197 2007 2127 1677 2777 1962 1793 1488 1401 2300 2175 1682 2749 621 2036 3540 960 579 1531 2407 1569 2646 1705 1481 1582 2016 1935 1300 1583 1242 2365 2164 1666 1773 963 1532 546 1819 1966 2538 2155 2156 1319 2095 1747 1202 1840 1449 2409 2884 1309 2074 965 1187 2030 2123 1422 1848 1759 1297 2002 1145 1528 1804 2188 2494 2941 2140
698 1736 142 6 743 547 500 61 1055 609 1154 51 463 533 815 105 280 148 352 2065 -181 910 587 428 819 455 -408 290 57 741 288 1599 775 530 1126 209 288 53 900 115 971 531 480 -410 727 62 360 952 1186 993 1335 1050 517 2952 1185 -436 128 401 391 1179 -275 203 70 133 -463 -76 476 453 1121 -21 135 -2
443 389 443 509 35 437 640 185 494 493 358 441 175 260 305 315 215 312 263 474 229 422 379 75 356 166 530 297 60 1491 3827 1509 5 -43 178 695 440 3203 333 278 -132 239 304 373 236 96 231 318 314 374 420 151 369 13 352 -92 260 188 245 390 360 613 247 231 451 217 247 449 375 416 -13 257
695 812 810 599 282 711 556 1281 746 513 461 494 315 1030 333 426 588 666 250 284 137 401 613 513 439 416 430 1702 1137 2014 2683 974 1147 478 2279 754 978 1690 393 802 772 163 216 478 195 230 128 143 177 334 416 358 239 518 778 446 314 325 1021 1212 772 2599 696 623 995 444 509 345 226 2063 1580 1962
509 286 610 294 375 341 240 437 686 225 219 97 690 1285 2600 410 989 410 364 2687 539 150 254 650 780 288 325 297 430 519 1630 465 467 225 249 95 258 3490 243 332 414 1548 463 418 234 235 455 703 232 233 461 245 669 1395 598 184 455 271 277 449 301 446 615 284 775 341 223 259 458 531 105 634
-796 -970 -2111 -1555 -331 -1257 -1487 -2470 -687 -206 -1082 -791 -303 -587 -557 -943 0 -357 -208 -889 -749 -404 -1183 -952 -539 -857 -2484 -62 -413 -104 -915 -1068 -923 -227 -302 -1067 -797 -1753 -354 -480 -459 -273 -328 -2067 -665 -396 -655 -185 36 -762 -454 -351 -997 -637 -399 -783 -216 -312 -547 -740 -714 -1309 -70 -481 -1876 -1224 -244 120 -373 -167 -284 593
788 1691 1029 695 1627 1319 557 581 1980 1363 1424 893 1319 940 1718 1696 1833 770 880 2453 393 512 590 1321 1245 2009 109 962 892 2122 2018 1709 1270 1822 2147 970 935 865 900 1158 1838 924 1853 964 1025 1245 1208 1162 1038 377 782 1167 2061 1572 1012 1325 914 1126 2127 871 655 722 2784 947 1375 1866 1200 2086 1219 3280 1726 1663
1624 238 1081 1223 761 474 1271 1971 654 372 444 638 827 675 1096 2289 3190 137 904 1102 542 2140 585 1045 1381 1342 1159 1249 1255 2119 955 922 1305 660 1259 1105 1618 200 1025 1191 259 619 995 1320 914 1009 373 872 1467 957 789 1145 2129 1202 1113 571 1300 2043 846 1707 927 1929 2159 336 1205 734 1397 851 588 1518 2334 1663
536 1258 2098 254 127 1655 295 245 2951 1712 718 229 1452 1949 24 302 10 -110 992 -212 13 183 269 64 434 635 352 100 137 40 63 127 -62 -7 288 180 211 -259 569 282 702 489 1084 105 14 718 1105 154 142 157 146 494 1290 7 478 -167 195 373 90 5 148 142 593 -3 -30 217 110 234 49 312 284 53
730 131 91 49 0 103 57 683 225 48 78 28 1542 65 -31 -17 260 149 1253 347 102 24 70 26 141 1072 328 17 894 14 31 82 82 -71 82 61 -20 26 424 -38 800 781 1517 235 42 81 480 38 1153 20 309 1078 90 210 70 137 249 518 19 -19 -42 -32 18 60 194 1241 3938 85 71 107 70 37
1917 1603 3200 1416 1749 1522 825 1845 1847 909 931 1013 722 1725 1138 1283 934 1173 733 1791 1176 1162 1016 1993 455 894 1207 1184 1464 1911 2172 2250 1044 695 2798 1238 1615 1639 1453 1497 806 798 819 1458 1391 307 784 315 258 946 898 1239 1720 1525 869 958 636 569 1585 2024 1617 1549 1989 733 729 1111 955 608 389 1484 2605 1427
1183 1434 2022 2615 924 1820 2226 2353 2455 1266 2377 1845 1301 1613 1194 1673 1633 1232 826 1308 -298 669 1711 1422 2411 1626 2142 973 2419 1394 1030 1335 1027 1236 1637 2129 2017 2492 893 2449 2051 1229 1130 1786 624 1002 1131 1038 893 671 2175 1151 2215 1600 1471 1625 1030 1197 1766 1231 2138 489 1315 1159 1149 804 1707 1688 778 1590 2453 1223
1999 1092 2106 1159 1847 1397 1265 1404 1637 1465 1061 625 1910 1250 2073 2039 775 1221 961 2536 1357 635 1453 1475 1135 1638 1254 643 464 1069 406 224 1180 158 1393 395 919 648 1076 992 1443 512 3395 1700 1300 1281 1343 1576 1630 1185 745 1643 2011 1890 377 1360 1060 823 563 534 410 622 1234 656 615 582 838 540 1397 1097 867 634
1049 58 117 76 262 58 30 340 73 88 -33 139 1642 360 35 725 872 4 55 2312 57 96 288 -72 555 199 -9 106 223 658 131 168 71 2 57 418 132 393 -12 226 1005 73 2070 -42 42 757 128 71 363 422 34 266 57 1268 201 129 945 378 1278 137 207 32 277 58 488 434 140 277 21 2714 455 2129
752 691 761 621 474 725 772 340 555 394 358 602 702 567 483 326 463 396 660 321 439 385 471 483 596 931 603 534 396 1633 1769 379 835 672 1074 643 722 3371 453 642 322 548 1002 621 350 699 354 229 701 239 449 405 833 582 1071 529 684 516 856 834 701 1497 763 530 1607 263 333 737 619 3075 883 2814
696 262 254 670 453 131 391 857 331 123 168 411 536 122 444 1330 465 368 317 971 4716 1224 264 678 175 394 1611 809 444 293 228 12 333 219 392 949 336 396 840 1052 363 302 758 1042 396 399 379 318 293 459 473 471 389 434 223 469 553 289 828 700 358 256 955 347 840 406 661 548 195 700 582 296
2030 1314 2389 2047 981 1527 2256 2577 1887 1384 529 1263 1268 559 1123 1034 1824 599 997 1375 657 1073 1445 676 1048 1149 2098 1839 1457 1155 2362 2585 1547 514 1272 1765 2109 3011 808 1515 1061 552 1486 2306 793 1139 936 979 1048 1304 830 1398 916 842 679 1340 1246 561 920 1425 1711 668 1317 668 522 1026 1803 1227 584 1663 2095 1258
697 9 469 1473 990 357 188 988 1253 293 1044 406 540 417 1584 853 -150 950 841 2356 507 778 507 1621 199 922 453 645 399 292 69 264 71 374 -65 -204 -270 -655 538 633 176 767 1005 -198 1271 466 1049 138 460 1270 1142 845 1193 1372 535 556 177 411 2498 666 197 357 115 145 -40 -157 -379 342 860 243 -216 282
41 242 295 457 83 232 534 40 -21 48 248 28 157 97 179 151 735 150 440 552 226 68 216 197 622 67 384 206 661 396 2975 3100 806 1459 270 103 24 738 299 152 2188 289 305 501 90 1543 -77 197 -1 38 94 229 100 182 77 277 370 355 -101 424 219 269 187 194 256 -39 184 52 532 202 393 55
458 383 582 489 292 462 488 370 1019 391 295 559 418 284 307 870 535 319 141 463 122 230 326 313 378 516 208 710 177 906 446 359 297 713 633 371 463 1197 550 159 138 350 656 547 466 319 120 146 319 360 490 671 303 595 201 386 705 1151 362 1249 380 245 611 1014 395 4872 411 280 76 888 769 282
1516 1048 1489 797 1545 1004 1097 1401 1951 853 1794 377 2920 901 1526 1397 1920 758 685 3813 361 829 934 1517 700 1609 1092 1027 531 1241 953 997 848 697 1057 1177 1340 826 1670 718 1560 1220 2123 1413 1595 884 2182 979 1869 949 1715 1779 2255 2352 1688 988 1042 1311 1035 1478 774 544 1602 733 1072 708 1744 1184 804 1448 1534 1362
1854 1435 1949 2289 906 1646 1552 1316 1320 1532 962 1076 1174 2153 1015 1246 1506 573 1200 1960 1885 980 1430 1724 1307 1551 1688 1483 976 1578 1410 1353 1084 672 1512 1325 2228 1437 468 1951 796 1073 2032 2464 691 1468 253 479 551 566 1135 1326 823 1071 1077 833 955 1171 903 1466 1232 1354 760 713 265 1040 983 907 697 1551 3892 2110
471 164 277 78 95 64 425 295 58 83 84 12 173 310 137 113 451 308 243 1348 101 130 338 418 394 239 441 357 406 2091 2893 597 91 62 -91 58 161 3581 422 300 425 439 363 574 -111 173 131 117 153 199 79 341 138 363 70 72 594 78 123 162 98 57 213 298 358 52 325 396 173 258 805 326
3242 605 1244 2299 2085 848 1737 1764 1636 474 361 839 1153 1603 2022 1768 1474 548 513 1082 732 965 1424 1242 521 987 1042 1291 822 1335 607 425 689 428 1155 967 1802 1232 1441 768 967 636 1138 2017 929 865 2260 460 550 1010 2020 1881 1168 1894 793 534 499 920 702 1604 732 634 1482 477 1220 827 570 626 482 1628 1629 1540
1036 8 2 130 201 56 10 632 -2 -50 -18 70 1185 -40 1033 962 176 266 716 3157 1190 795 -87 103 175 1103 236 -33 -110 21 2 91 114 37 105 32 103 154 166 213 700 -33 1026 306 264 850 916 151 118 88 529 2779 50 465 10 0 945 152 18 114 -32 13 43 -13 9 52 15 91 145 105 -62 32
2464 2200 1619 2099 1885 2533 2197 1346 3456 2174 2106 1294 2476 2049 2932 1864 2239 1733 922 2864 1445 946 1996 2720 1604 2151 1486 1651 1211 2168 2312 1301 2154 1919 2261 1730 2180 1253 1648 1910 2568 1481 3035 1360 2481 2319 2712 1788 2353 1664 1718 1849 3322 2526 1729 1879 1215 2587 1375 1488 1930 2802 1473 1301 686 1086 1085 1717 1764 2052 1474 1580
36 -952 -762 -512 -897 -270 -1576 -1187 -895 -689 -975 -1115 -496 -1000 -267 -692 -452 70 -545 -1794 -492 -1568 -75 -342 -636 -419 -1034 -1190 -877 -1587 -2583 -1633 -1605 -1002 -1975 -1190 -1203 -2318 -748 -730 -1473 -651 -624 18 -255 -1824 -220 -512 -170 -784 -589 -507 -652 -506 -490 -539 -911 -732 -742 -422 -756 -859 -82 -796 -680 -745 -446 -904 -921 1112 -965 -701
1935 714 1397 1814 269 1429 2011 2001 1414 1058 1318 919 1415 1055 975 1624 2271 1189 1022 1445 718 1731 1261 1513 1139 1716 1611 1854 1589 2244 1389 1461 2046 900 422 1338 2054 3057 1824 961 1144 781 1292 2675 405 764 868 710 974 943 1072 1319 185 1167 850 1080 1351 1176 440 1661 1162 1705 1482 1564 2194 1186 1920 1148 28 1739 2521 1267
1616 1417 1378 815 1185 1337 1517 773 2842 1154 2010 366 2142 1483 1779 806 2259 612 1236 3458 1467 557 1580 1785 690 1280 1063 1201 1231 833 1142 459 628 592 592 984 1129 533 678 890 1735 1328 2023 1166 1687 1194 1249 958 1163 1208 1241 1968 2223 1848 1617 1075 751 1199 1144 897 752 653 1215 670 531 399 1174 702 1143 1233 1398 308
-847 -751 -840 -620 -53 -720 -848 -1304 98 -903 -616 -551 -250 -203 19 -406 -1324 -93 0 -929 -321 -827 -866 -542 -705 -274 -1534 -441 -1399 -477 -149 -567 -685 -271 -845 -1876 -1042 1129 -1677 -1430 -749 -334 -79 -1820 -585 -663 -1016 -2258 -763 -1149 -1009 -435 -1029 -507 -741 -317 -507 -599 -698 -717 -1836 -760 -472 -349 -717 -577 -1883 -949 -482 -887 -2372 -1264
139 1610 1575 383 485 846 344 172 1475 1309 1256 273 297 369 784 424 3361 106 212 1052 2642 30 1067 584 266 234 301 1004 548 752 357 303 396 904 923 697 947 516 132 122 223 277 552 96 455 197 108 212 114 162 280 270 1061 387 670 89 180 363 419 1233 619 527 300 414 34 1406 533 567 756 224 466 150
278 792 429 139 422 905 356 385 879 381 1908 283 1952 1288 1422 343 1241 509 519 3295 1676 300 581 1689 649 865 355 567 473 274 117 178 436 261 387 -363 219 -25 446 1043 1147 1069 1449 451 1117 798 1054 329 503 369 584 911 1724 1200 753 476 221 421 269 480 213 280 807 -5 68 66 405 288 717 565 750 831
887 627 436 820 1576 119 520 577 737 288 334 939 1585 2069 986 1065 -558 80 433 357 14 285 1 1075 703 970 -236 603 129 340 585 375 535 321 370 251 750 479 267 295 460 632 1694 440 347 1194 -94 625 2050 340 455 690 1108 2875 1039 1165 636 1128 691 1307 229 -132 477 764 476 1143 145 48 1677 287 395 843
-346 -772 -620 -560 -348 -618 -613 -604 -383 -500 -509 -432 -505 -383 -395 -645 -732 -414 -736 -992 -328 -461 -341 -457 -607 -586 -580 -686 -622 -517 -463 -588 -495 -262 -589 -775 -657 -806 -557 -616 -340 -462 -701 -3766 -262 -673 -3006 -2939 -238 -508 -570 -483 -490 -313 -512 -421 -787 -363 -584 -499 -438 -416 -442 -707 -448 -682 -875 -690 -454 -609 -1249 -637
1520 1329 2023 1617 666 1772 1858 1709 1752 1215 1306 886 1040 1273 824 1267 2245 884 993 1366 724 793 1331 1585 1128 649 2015 1935 1370 2168 825 1443 1540 360 1751 2213 1895 2382 1561 1526 819 1042 1663 2765 701 658 713 252 1058 819 1079 1070 838 1039 386 1183 1238 940 973 1975 1460 1678 1586 750 1656 994 2078 1746 623 1852 3180 1818
1340 492 1308 1254 2207 1273 1068 404 2098 919 1143 773 1688 1004 2434 1523 1809 705 767 3748 1761 500 1024 1610 1075 1254 898 525 615 892 437 896 904 892 1333 799 1127 552 1305 762 691 1080 2078 839 1199 581 1767 1399 955 858 564 841 2066 2052 701 843 509 937 1066 964 716 816 955 467 411 720 567 958 751 800 748 1040
398 594 2592 424 287 1184 267 481 1813 717 1093 278 501 2654 815 725 2496 722 652 903 412 294 338 468 887 1077 -67 1376 858 1025 589 1055 1731 1249 308 425 924 1021 444 644 536 943 738 182 159 153 407 381 257 408 749 885 559 1059 2211 329 347 836 444 1512 872 1205 1396 972 649 590 1861 966 969 1004 1160 537
-880 -606 -1269 41 -402 -940 35 -190 -100 -444 -847 -63 -196 -807 -188 -801 -3553 -561 -623 -1109 -93 -6 169 -90 -643 -583 -1329 -174 2 -1221 54 -610 -607 106 -1162 -367 -1011 -1061 -222 -292 -1001 -760 -1003 -1111 -313 -305 -646 -325 -141 -587 -640 -678 -1183 -519 -68 -207 -718 -546 -5 11 -366 -1260 35 -676 -1156 -153 -1287 -1960 -256 -909 -365 -706
830 1302 2098 1039 1607 832 488 1439 2343 1056 1175 479 827 1278 1109 970 2394 482 686 2535 228 625 545 945 895 350 597 847 343 1427 1412 627 1360 1198 2152 684 1224 1768 576 655 511 1681 921 462 381 1136 843 606 410 676 746 1167 1490 2206 1947 339 700 188 434 1499 1218 1663 916 434 942 266 520 359 445 1112 685 662
1757 1607 2188 1721 1685 1424 1851 2338 2259 1450 1775 609 2306 2021 1612 1457 3060 1161 1268 3391 2136 1272 1719 2121 1102 1455 1577 1333 1399 1869 1343 3037 1747 1038 1378 1387 1836 1628 1105 1805 1065 1239 2920 1702 1178 932 850 936 1072 776 1234 1865 1809 2194 1617 1380 1297 1601 1391 2518 1178 1607 1488 864 1403 1019 1549 1220 1151 2011 3085 1593
1385 1103 946 772 474 668 1290 1349 1465 774 1221 636 2125 989 901 1239 2725 806 950 2090 553 1007 1025 1186 1039 1057 1322 1752 1187 2569 1202 1572 1165 688 1586 493 1436 1522 1209 1444 1648 935 2520 1495 962 533 716 862 1215 597 949 1170 2470 1450 1295 1133 1014 1921 1608 2457 1076 1207 1961 1012 1628 892 1419 1279 865 2419 3171 1237
-64 -179 -934 -555 280 -702 -369 -1151 -552 -450 -598 -350 492 267 45 75 2156 -795 129 -248 -352 -448 -773 -112 -386 -254 -1816 -118 -656 -311 -433 -533 -126 -65 -124 -503 -516 -299 -161 162 -573 405 887 -1807 89 103 177 -110 -353 -459 -596 -566 162 32 -203 -391 -679 40 -98 -533 -164 -518 144 263 513 66 -199 -136 -367 1154 558 708
363 1049 2027 888 2064 709 719 488 1716 1221 772 429 2163 1411 1359 809 1043 419 458 2701 833 260 894 1773 573 452 650 591 577 815 520 247 955 129 1346 473 606 1049 345 734 850 809 2717 814 1036 365 309 1285 553 716 304 561 1671 1690 554 696 432 391 505 1027 327 463 748 336 160 574 687 493 706 1231 189 210
895 749 1049 1016 634 752 920 254 934 536 607 456 617 592 624 608 925 833 473 801 348 592 478 944 682 611 1391 924 524 2210 1525 983 2416 570 1827 1000 1456 2912 1585 550 468 388 772 1619 494 519 385 1450 381 549 740 717 541 694 670 644 715 378 610 2900 1401 1381 500 328 877 344 1846 967 286 1437 1298 683
97 845 610 -219 59 362 -84 -34 873 115 -76 -231 142 2181 -11 37 1602 270 79 48 -97 -128 -245 -140 -18 -2 -97 527 86 846 -151 -86 21 -46 497 149 364 135 72 -139 38 -84 102 -88 -86 50 -26 -89 21 -52 251 259 218 555 -24 44 -195 -228 2773 116 183 82 265 509 513 136 -166 130 326 1376 718 2191
2027 1753 1540 1266 1235 785 1265 1403 1481 744 791 569 1122 1338 1055 1046 2177 762 333 1188 610 644 809 1742 720 1286 1304 847 1411 2163 648 596 1135 618 1258 1909 1401 1265 366 1005 199 794 1184 1454 723 259 360 387 450 434 555 645 948 1285 915 831 234 650 1341 1470 772 1459 1074 799 1063 945 1066 1048 523 2731 3090 2177
1121 1193 1706 914 1205 1643 930 706 1790 1403 624 742 1575 824 1196 1247 1599 889 634 2833 803 944 1415 1027 17 415 154 262 271 2121 1124 1397 1108 1024 336 1154 1575 824 926 499 1079 594 1109 522 947 286 837 720 609 677 990 1779 1246 1670 1268 1280 702 551 511 3043 1259 1275 447 438 639 431 509 288 421 1009 553 53
625 1594 1257 1122 2318 830 660 538 2175 1237 1528 827 859 2067 1998 982 1500 1790 695 2264 3610 604 824 1895 1023 955 341 1295 632 1396 678 707 1194 1224 1731 1421 1005 412 873 718 806 956 1484 1005 1139 677 889 970 577 988 488 765 2298 1061 1120 776 767 462 1505 840 780 918 1549 607 599 1054 884 1133 1423 1507 569 1098
986 758 690 1043 409 558 836 1001 574 392 680 502 706 1055 114 761 1291 195 354 361 156 825 294 787 1029 200 632 830 978 971 1818 1037 444 303 2805 958 1755 2048 267 938 1043 533 541 745 407 19 302 506 218 386 560 558 669 826 288 329 842 366 155 2125 1623 2193 701 324 513 339 960 657 191 365 2269 259
-1128 -140 -1267 -1150 124 -796 0 -607 130 -746 -28 -307 23 461 -665 97 733 60 139 -289 106 -852 -531 -425 59 -307 -1639 560 -887 488 496 76 -367 -167 -322 244 528 1387 -243 -685 -1552 -21 -954 -780 -39 -694 100 -710 261 -569 -520 -663 -98 -319 -431 -366 -520 -27 35 494 -237 616 24 701 18 -307 -305 -134 -212 751 393 -917
1647 2043 1997 2128 1608 1354 1784 2911 2117 1408 2117 1438 2256 1772 1770 1732 3172 1288 1514 2702 1405 1840 1424 2270 1404 1479 2325 2412 1632 1968 2044 1825 2175 976 1767 1939 1462 2818 2573 1963 1082 1548 2222 2867 2548 884 1128 1604 785 1249 1300 1541 1910 1813 1505 1333 1993 1232 714 2496 1617 1978 1783 1481 1947 1502 2316 1397 1030 2656 3570 1844
653 2753 1408 1786 2318 1669 964 1782 2330 1558 2400 1245 1236 2506 2225 1587 2326 1208 856 3789 1391 1114 1162 2339 1051 1571 1182 1642 1021 1493 1298 1119 1464 1081 1820 2033 1033 948 1040 1395 1179 1304 1745 1752 1469 829 1277 1491 1234 1319 1474 1151 2503 1854 1271 978 803 533 1677 1351 1039 1229 1529 676 921 781 793 1199 1354 1782 1173 1341
-1306 -1026 -1514 -268 -1173 -572 -137 -1859 -1015 -590 -1986 -257 -956 -797 -1043 -1214 -2832 -769 -987 -1578 -634 -685 -1113 -1212 -925 -1182 -1998 -1096 -1077 -1381 -707 -523 -985 -102 -1336 -476 -392 -1460 -1013 -1469 -951 -748 -1076 -2021 -862 -461 -1518 -675 -337 64 -915 -970 -1369 -1071 -787 -1016 -1308 -360 -923 -1182 -442 -212 -505 -636 -1356 -1151 -1965 -983 -276 -1775 -2727 -1030
802 575 978 1042 1302 782 868 662 1759 1071 904 300 1873 1998 1770 1072 2871 586 677 2592 2247 438 547 1376 464 660 909 431 449 306 603 438 623 427 614 480 518 1088 813 626 494 922 1608 937 1343 723 862 1073 421 566 317 546 1231 1598 333 636 566 582 300 471 446 559 2233 444 846 820 656 427 323 1062 485 637
423 841 581 471 799 172 584 404 327 380 1078 248 754 716 677 896 445 89 701 3845 1055 714 406 1473 219 415 198 517 221 687 530 819 1001 214 401 202 535 615 427 576 1089 853 1166 336 516 288 259 270 163 235 798 1437 1716 985 1049 157 182 406 145 1484 623 335 288 106 145 190 739 304 567 344 2201 384
1608 2062 1768 1997 549 2236 1611 1541 2422 1783 1276 807 1112 2231 1919 1698 4059 1116 955 2136 381 686 1440 1225 930 1212 1669 1258 1517 2161 2311 2397 1920 1185 1581 2052 2046 1927 1658 881 866 1340 1517 2239 1266 927 1402 1347 1067 1319 1240 961 1999 1520 1396 1155 1514 1286 1169 1935 1586 1883 1638 817 1431 1062 1677 1238 1984 2231 1621 850
1480 1098 1717 172 158 716 991 1124 1381 878 355 242 605 432 488 623 2035 296 2 490 -219 700 199 371 229 282 1840 215 -141 1420 832 -357 -304 234 1767 538 688 1717 347 111 447 -187 326 2098 302 266 -87 -41 449 108 -8 306 462 256 716 446 636 798 225 818 637 765 606 424 741 406 1289 536 -2 1534 721 732
-193 410 505 106 127 261 499 115 395 381 -66 524 73 172 533 259 -8 -83 375 -636 198 125 275 377 -350 -144 181 593 516 3120 1422 -12 1098 331 354 341 392 2153 101 -802 517 138 281 408 183 -295 -40 172 0 -94 30 -333 9 -124 -183 287 82 -203 244 911 796 564 104 -37 -686 111 -671 144 47 350 631 701
538 572 830 768 1610 232 699 610 605 442 213 205 1030 386 1127 459 990 490 710 3732 87 125 518 817 1161 1054 327 804 807 1451 871 166 781 725 1580 1574 798 887 378 638 601 1912 1838 638 605 454 468 1658 1107 293 542 651 1536 1482 910 666 594 841 1050 97 790 856 749 544 1159 326 364 523 167 1581 322 878
1491 845 1354 819 1209 967 947 698 1588 859 784 768 1055 1265 1369 938 1167 634 813 3497 1069 589 963 1310 687 1004 611 1415 1000 1741 1467 854 1031 1241 2606 2005 1055 765 984 1166 1265 838 1365 849 1149 826 1125 648 1074 578 724 1331 1327 888 981 699 1539 782 1540 1893 1076 1618 1716 746 680 1303 1339 1155 1167 1486 3760 1624
1128 204 1322 826 865 1331 497 22 2373 1141 848 350 2028 608 994 407 2676 868 421 999 -14 75 391 880 203 44 226 -10 151 1161 194 106 1123 723 550 765 185 49 248 -90 855 399 1332 324 821 572 1160 327 542 126 -35 645 905 430 361 671 262 622 10 41 46 103 659 489 -105 342 101 -43 386 -30 -219 -99
996 1491 2251 1677 573 1422 1670 1488 889 1398 1111 1155 952 1252 549 1337 2184 830 738 1136 787 643 549 1500 738 1122 1749 1883 1043 1681 1867 1255 1870 796 862 1725 1992 2549 1487 1409 445 1132 567 2283 593 343 518 983 502 349 1211 1034 910 1085 865 868 1423 782 825 1764 1389 2648 963 748 1431 1083 1189 1338 399 1993 2624 1471
-1247 -1695 -1648 -1409 -435 -1168 -1357 -728 -2050 -1055 -901 -1245 -458 -452 -664 -810 -1849 -866 -733 -1650 -1055 -1111 -1413 -903 -1166 -788 -3062 -1011 -930 -1701 -1578 -819 -1931 -1118 -1099 -1328 -1491 -2763 -786 -298 -1468 -323 -1062 -2283 -1106 -942 -919 -1058 -580 -1123 -793 -594 -1577 -726 -640 -743 -584 -279 -1130 -613 -1595 -1414 -916 -1043 -1508 -747 -882 -654 -352 -1823 178 -778
2876 1708 2618 2120 1416 1797 2355 2748 2478 1510 1316 1646 1262 1676 1230 1449 2981 2043 1529 1577 1305 2061 1700 1636 1882 1703 2081 2217 1954 2529 2062 1806 2274 1089 1844 2045 2559 3715 1938 1869 1661 1035 1706 3062 986 1425 1538 1440 1521 1166 1746 1854 1872 1991 1425 1497 1851 1682 1631 2461 1478 2322 1664 1393 2420 1567 2895 1668 1023 2940 3014 1681
-1814 -1466 -2535 -1238 -1011 -805 -1737 -2275 -1888 -1291 -1412 -830 -1451 -1368 -940 -1796 -1754 -1090 -1126 -962 -624 -963 -1390 -1290 -990 -676 -2628 -1223 -1106 -2104 -1778 -2301 -1295 -555 -2782 -1863 -2064 -2131 -1339 -480 -1744 -563 -1629 -2208 -604 -1466 -1015 -578 -661 -996 -1295 -1483 -921 -663 -711 -1075 -710 -1082 -515 -1377 -1090 -1970 -673 -536 -1020 -1316 -1621 -1078 -617 -1539 -1344 -840
-59 1342 1677 -31 110 1749 -156 -239 771 573 323 -14 -220 -63 -11 148 278 209 -33 144 208 51 3292 -41 145 9 -364 23 -24 -142 586 1131 294 1000 -18 196 175 169 181 -115 150 390 39 -282 89 36 -51 8 -27 -26 -30 59 -53 228 483 -52 -190 -180 190 67 438 933 -249 -53 -21 -1 -257 -60 356 -306 -78 -187
579 1606 501 448 853 318 625 653 1412 675 1781 1280 1890 777 1225 795 1780 312 473 2896 1414 1089 307 1094 1765 735 153 574 262 791 1224 1390 805 1022 947 460 591 791 444 153 1475 392 1940 186 932 814 395 417 566 179 747 1615 1226 1576 1056 197 473 597 220 1818 653 660 480 257 204 367 355 520 734 558 1585 470
569 1299 1065 620 1632 821 73 233 1852 1584 1286 449 1244 1041 1741 1046 977 676 868 2240 99 402 706 1223 316 1370 244 492 57 1551 1265 566 749 912 2606 1196 795 635 999 382 981 752 1450 661 1238 733 1304 753 732 581 844 822 2374 1014 645 1160 368 1131 2705 662 852 683 1710 650 751 802 381 1076 1186 1812 694 1227
350 484 793 1258 1352 368 1554 814 913 101 331 574 880 1065 698 887 3772 277 754 2206 434 345 321 1488 368 327 403 523 569 754 412 281 482 239 305 669 1104 519 313 821 463 922 1344 424 604 283 102 612 306 193 263 353 1244 794 1008 544 515 472 552 395 494 690 481 286 680 255 518 669 193 1170 1962 975
-227 -257 -205 -228 -98 -369 -80 -37 -230 114 21 -192 -2 -290 -88 -35 -375 -70 -94 154 -91 -61 -362 -258 261 4 -463 -196 521 -158 2111 1373 -193 2461 253 -207 -384 93 -398 -250 1291 195 130 -358 -162 1139 -211 -177 -79 -30 93 -245 -494 -42 -198 -104 69 -147 -128 805 12 -491 -274 29 -340 -96 -223 3 1508 -240 -431 -359
1123 1002 174 800 1169 206 687 1551 374 408 881 692 1150 205 1085 740 613 102 1150 2913 106 41 302 859 1572 1012 131 889 113 259 866 552 845 739 480 381 531 670 453 936 2358 485 1442 631 679 1706 1334 987 862 966 298 1399 2068 1514 134 389 592 299 155 632 372 108 132 227 250 301 572 536 358 610 333 405
2148 1459 1951 2164 923 1516 2537 1416 1740 1103 991 965 2032 1702 2040 1501 4112 895 1230 2258 457 825 1481 1424 1382 1505 1023 1342 1079 1385 1145 939 1110 655 1498 1680 2262 2057 2334 931 1227 1069 1708 1864 1366 1519 1731 1235 1552 1065 1645 1521 1968 1854 1150 1365 1663 1738 634 1085 1180 1451 1359 976 1233 1103 1322 1385 662 1674 2599 1700
