"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40"
531 586.2 681.7 468.7 577.7 389 689.1 375.6 664.8 367.7 586.5 422.1 360.7 476.9 227.8 238.3 142.4 285.9 408.7 248.2 565.3 499 568.1 783.7 350.9 476.3 266 447.3 597.2 558.9 551.7 369.6 197.2 501.5 203.5 522.1 307.6 99.7 351.9 542
215.2 256.7 282.6 262.6 139 272.9 94.2 84 272.8 198 164.9 167.8 205.2 253.2 292 291.9 423.7 134.3 138.5 69.2 554.2 117.1 347 272.9 446.4 266.4 196.7 268.8 281 303 141.5 177.5 311.1 223.6 996.9 184.6 284.7 403.1 300.5 541.2
151.5 429.5 389.4 579.1 614.1 341.4 300.3 203.7 402.3 291.7 545 473.8 389.8 381.2 428.5 346.1 421.5 246 409.3 920.5 451.3 220.7 414.6 417.2 163.5 164.6 723.4 490.7 653 240.4 194.3 280.4 510.6 351.8 306.4 519.9 198.9 317.3 400.8 406.4
451.1 493 454.7 587.2 577.7 465.8 440.5 464 503.9 432.9 485.8 349.9 595.7 451.5 491.3 421.1 486.1 157.3 1064.4 980.9 550.9 495.6 412.3 528.4 498.1 658.4 530.1 337.4 462.8 400.2 363.1 292.6 316.6 300.7 327.5 374.8 384.7 340.4 355.9 535.7
137.9 23.2 279.2 57.3 45.2 76.8 90.4 44.5 52.2 80.6 154.3 269.2 112.8 198.3 83.8 297.3 93.5 370.3 297.3 8.6 112.9 85.2 121 42.5 325.3 137.1 371.4 268.9 301.8 132.1 124.1 364.1 654 176.9 402 91.2 321.6 736.6 203.4 241.6
516.1 605.9 547.6 303.8 326.9 418.4 502 654.3 624.8 499.3 388.2 263.6 398.3 262.8 331.1 414.1 342.2 270.3 376.7 363.3 369.8 392.4 341.3 260.1 443.4 314.4 119.1 202.2 141.8 109.7 155.9 97 75.6 160.1 135.2 87.6 187.5 145.9 102.4 153.5
225 428.8 452.6 279.5 218.5 425.8 365.2 245.1 357.3 589.2 443.4 428.7 293.4 319.1 376.4 300.3 312.7 303.5 318.1 572.4 448 325.8 371.9 558.1 247.1 310.8 592.5 506.3 658.4 570 673.8 359.4 535.2 522.4 810.3 737.6 697.7 549.1 659.7 741.8
182.2 175.1 126.8 163.2 193.8 296.6 172.9 221.8 130.7 182.6 236.1 235.8 270.3 210.5 154.4 144.7 293.1 118.7 257.5 398.8 306.1 123.2 284.4 131.5 183.2 259 650.3 387.6 547.2 386.3 531.4 435.3 588.7 468.9 633.8 422.2 475.6 488.9 621 290.9
584.4 419.9 502.6 399.5 197.6 619.1 311 308.9 691.7 309.5 201.4 404.2 220.5 586.2 295.6 336.7 425.5 213.7 467.4 119.8 461.6 532 840.2 669 471.3 547.5 152.4 407.6 323.9 256.5 608.1 262.2 357.6 263.7 492.4 508.6 384.1 301.4 469.8 512
645.3 698 316.1 594.2 459.8 400.6 390.5 338.1 355.9 158.2 383.4 560.2 550 465.2 418.3 478.7 455.7 411.2 559.3 332.6 768.3 894.9 696.2 398.5 591.4 875.5 571.6 669.1 436.9 409.4 630.3 596.6 584.5 710.6 652.1 693.7 649.9 546.8 535 789.9
89.7 77.7 150 461.4 148.8 151.9 156.6 76.6 269.5 140.9 144.8 338.3 251.3 203.4 175.7 239.8 519 657.6 138 143.9 189.5 179.4 142.2 236.6 297.9 177.1 408.3 585.8 246.3 99.9 155.5 435.6 413 236.4 685.3 378.5 284.6 512.9 163.9 334.2
119.3 52.8 96.3 60.3 127.7 267.2 205.3 740.6 375.8 209.4 290.3 202.8 144.5 197.3 102.3 355.4 53.9 149.4 201.6 198.1 39 42.8 71.9 28 543.5 46.9 96.8 200.2 99.2 663 177.7 221.2 116.3 168.8 178.4 19.2 256.3 188.6 100.1 41.2
347 521.5 478.8 358.4 235.2 336.8 435.7 880.4 424.8 267.5 389.5 384.6 274.1 227.7 323.7 279.3 54.3 382.5 348.7 234.2 226.1 36.9 310.3 432.9 759.4 75.5 298 319.7 329.4 639.7 277.8 241.2 289.3 214.7 259.1 455.5 302.5 297.5 352.8 344.9
31.5 20.7 38.2 71.1 61.9 63.9 100.3 133.5 73.1103997025192 82.3 133.2 130.1 149.1 39.4 60.6 71.1979793169443 68.6 85.2 254.4 1039.1 48.2765694416935 29.4 18.7 76.907386361196 158 48.5 25.8 27.4 41.5 106.8 68.9 40 19.6 82.1 25.2 52.8 40 18.9 55.5 132.7
466.1 352.3 1.9 209 431.2 220.7 222.3 102 162.7 137.6 162.2 532.7 418.8 298.2 384.3 172.5 311.6 267 728.7 605.8 172.1 224.3 236.2 198.5 39.4 350.2 138.8 314.5 205.344898186564 116.6 103.3 225.3 63 88.5 124 36.3 153.1 126.3 50.9 166.549313731559
116.3 95.9 318.6 108.7 23.1 174.3 134.8 35.7 192.8 241.8 336.3 40.9 153 71.2 0.7 13.1 41.2 32.4 0.4 141.2698558486 88.8 67.9 214.1 44.3 93.7 155.9 233.7 386.8 426 11.8 292.3 77.1 246.8 426.8 587.4 241.1 256.3 122.5 703.3 181.4
363.5 374.3 376.6 374 240.9 599.3 549.6 330.9 523.8 590.6 348 360.1 384.2 346.7 184.1 355.6 182.3 152.2 816.1 182.8 301.8 360.1 355 331.4 305.7 281.5 245.5 319 750.3 525.5 674.3 280.4 369 624.4 310.8 484.1 518.4 274.7 569.3 610.6
180.8 145.6 258.2 225.4 205.4 247 173.6 191.3 140.4 235.3 240.1 114.5 174.3 245.7 209 82.6 261.7 87.8 106.7 315.7 196.3 147 198.6 292.8 99.9 156.5 568.3 408.9 721.7 267 476.8 316.8 396.5 628.7 355.6 576.3 428.8 196.1 410.3 558.9
753.3 776.1 578.5 437.6 293.2 265 252 332.8 267.4 536.8 348.3 353.5 316.6 402.4 411.4 178.7 340.8 224.6 181.2 233 471.8 311.8 306.3 359.7 538.3 425.5 150.3 251.7 200.3 306.1 159.4 144.4 201.8 144.1 157.4 151.4 206.3 131.3 141.6 161.4
44 146 7.8 181.253416894617 124 325.4 96.1 78.9 156.3 30.5 228.5 522.5 311.1 16.3 550.5 237.6 630.8 22.9 409.3 463.4 79.4 108.3 126.2 62 145.5 89.1 33.8 54.5 38.7 114.9 34.9 57.7 65.6 67.3 51.4 64.2 55.7 54.2 152.3 34.4
262.8 316.2 294.7 332.7 283.8 264.9 241.8 284.9 346.6 434.8 315.1 419.5 425.1 371 330.5 171.5 430.9 238.9 519.5 753.9 239.9 190.6 341.8 286.9 247.2 144.8 641.6 512.6 670.4 466.6 547.2 405 496.7 569 511.5 588.2 692.9 579.5 702.7 482.8
43.7 38.4 12.4 34.7 30.3 27.5 47.1 8.9 437.9 42.5 29.1 23.5 53.8 49.3 23.9 510.4 236.1 21.5 41.5 34 17.5 27.5 35.9 59.5 113.6 29.4 24.8 21 12.3 45 29.3 18.8 823.7 15.8 14.1 20.5 21.7 36.7 19 16.6
276 219.2 173.7 96.8 173 265.3 114.5 54.7 50.1 68.6 112.8 298.6 170.5 275.1 311.6 507.8 974 276.3 223.7 96.5 180.4 161.7 155.6 126.6 49.1 138.8 125.1 133.9 75.4 86.8 85.7 111.9 163.2 98.7 119.8 90.8 70 130.2 72.9 111.6
526.1 182.6 568 317.8 194.9 227.7 443.1 170.7 380.9 265.6 308.7 224.9 706 458 247.6 375.4 258.9 423.6 260.9 213.8 338.3 653.5 341.8 597.5 465.8 569.5 592.1 280.3 308.1 166.6 478.8 362.9 650.6 449.7 424.1 405.3 497.4 554.1 356.6 775.4
269.6 465.1 410.9 303.7 193.4 621 1020.5 248.8 466.7 236.1 164.9 423.2 145.7 461.5 414.6 439.8 678.8 245.7 521.4 248 442.2 393.8 320.7 367.7 361.2 349.2 397.9 216.5 430.5 276.6 256.4 285.5 373.8 264.5 265.3 477.9 236.2 286 458.2 307.1
392.7 271 255.8 447.6 377 430 365.9 493.9 474.3 655.1 365.7 475.2 223.9 269 599.1 395.1 401.6 381.9 641.7 924.5 377.5 275.5 357.4 428.6 357.6 533.5 484.1 488.1 558 1036.2 358.2 436.2 401.3 423.9 374.6 441.9 356.8 338.8 380.2 501.2
88.1 170.1 82.6 119.4 155.9 234.9 163.2 163.3 246.8 187.6 124.3 84.7 115.4 101.5 41.3 50.6 45.8 88.2 15.1 105.7 411.8 209 148.9 235.7 136.4 206.9 273.3 303.1 423.7 418.8 395 286 337.2 359.3 569.9 322.9 533.7 225 714.5 366.5
223.4 305.2 315.4 329.4 233 135.4 234.6 249.4 299.4 250.6 301.9 461.6 209.3 254.6 405.7 814.7 437.3 465.7 249.1 150.1 160 216.6 227.3 298.2 454.3 144.8 349.6 169.6 231.8 227.8 232.3 613.8 470.1 102.7 247.8 158.2 185 758.7 164.1 268.6
195.2 190.9 86.7 60.2 284.1 180.8 436.9 83.2 29.2 219.6 74.2 84 2 181.9 77.3 1.4 61.4 85.2 225.3 124.917335360217 282.4 251.1 265.5 124.2 122.2 248.8 155.4 245.966999800267 183 294.6 478.8 274.7 667 718.2 68.7 252.9 201 100.4 35.5 102.5
68.2 316.9 66.4 116.4 177 491.8 588.4 162.7 279.1 186 84.9 17 64.2 134.1 5.7 30.7 13.7 23.1 46.1 10.8 429.7 109.6 53.1 157 99.9 117.3 46.4 366.6 150.9 618.6 161.1 59.2 42.6 353.8 93.9 244.6 149.1 36.6 200.2 321
712 460.1 711.1 843.5 556.5 371.6 540.9 396.1 561.1 552.2 279.1 348.2 523.8 459.5 539.7 267.2 405.9 325.3 249 168.4 344.1 620 651.5 377.4 593.1 618 314 546.3 628.9 335.2 717.5 423.1 717.2 504.5 674.3 659.3 478.1 325.2 631.7 500.1
221.3 391.8 174.9 314.3 117.1 70.7 204.2 104.6 181 114.6 62.6 78.8 90.6 154.4 121.8 73.2 197.5 136.3 112.6 122.6 192.8 263.9 134.8 237.6 91.4 233.5 350.7 474.4 437.3 117.8 436.4 369.5 330.5 679.2 533.7 301.3 276.8 340 603.8 441.6
371.8 40.7 324.7 528 422.9 14.7 145.1 82 217.2 120.3 59.9 31.1 75.6 81 21.5 71.7 55.6 112.2 186.5 303.3 91.9 341.2 476.3 444.7 147 185.7 37.4 12.8 297.8 23.5 164.9 41.4 70.9 67.7 297.8 522.5 148.4 54.2 13.5 378.9
483.3 377.7 554.7 377.9 467.6 299.6 444.9 427.6 357.2 319 399 319.7 289.7 329.8 377.8 200.2 558.4 386.2 645.3 302 1010.6 677.9 586.7 864.9 410.9 547.6 367.9 455.1 511 306.1 288.8 347.7 441.9 466.7 434.5 517.8 367 311.8 551.5 324.4
596.7 632.9 316.4 590.3 620.5 445.5 547.4 282.7 557.9 783 481.9 349.3 587.4 528.5 503.5 792.5 384.1 413.2 624.1 550.6 653.7 599.3 639.1 682.1 419.7 858.6 227.8 491.1 739.9 497.7 539.2 571.8 450.5 624.5 483.9 673.8 465.4 179.8 871.7 685
232.6 168.5 94.8 212.6 825 428.1 220.6 269.5 406.9 322.2 432.1 238.2 467.7 262.6 168.9 161.5 90.1 229.4 385.7 789.3 157.9 97 235.2 97.5 266 137.3 458.5 212.6 319.8 319.8 263.3 271.5 241.1 247.7 196.9 258.7 252.4 269.2 335 161.6
244.2 160.2 157.9 161.6 545.8 410 568.6 155.9 236 231.1 235.4 190.9 912.4 181.8 257.5 174.1 99.8 156.6 245.2 389.9 229.2 262.6 306.6 322.1 309.2 187.8 185.9 200.9 356.3 642.9 253.4 322 220.9 319.6 194 378 229.9 114.8 307 395
120.3 195.7 200.5 136.9 106 319.1 391.1 523.5 494.8 382.5 294.7 178.4 143.3 214.6 50 131.9 211.2 141.2 345.8 338.5 203.6 123.7 157.3 167.2 181.2 193.3 356.3 802.5 207.4 222.4 276.4 181.2 546.3 241.2 456.7 396.9 516.2 504.5 215.2 306
415.4 441.2 305.8 427.7 387.2 414.5 838.7 942.2 539.3 511.2 406.5 335.5 342.4 226.2 269.3 560.5 264 240.8 366.9 368.6 329.3 447.3 294.9 421.1 699.1 241.1 207.5 282 331 368.6 348.6 319.8 226.4 290.6 282.5 314.3 343.6 222.3 279.1 302.8
545.3 336.4 312 206.9 422.5 479.5 567.6 667.6 573 419.3 315.1 163.9 440.3 262.7 231.9 259 205.3 119.9 110.8 93.1 410.6 408.4 728.9 590.2 484.6 424.4 166.2 353.9 385.7 382.5 582.4 284.5 214.8 376.5 287.7 300.6 328.4 141.6 432.7 423.3
427 484.1 424.2 585.1 808.5 591.5 469.9 303.4 539.5 542.7 639.3 506.5 650.7 461.9 465.9 326.1 594.6 212.2 514.4 900.3 600.7 475.8 641.6 584.2 440.3 631.8 964.1 605.6 769.6 545.4 666.6 560.4 728.4 661.2 531.2 698.9 708.2 617.4 857.5 381.4
205.3 191.3 537.6 564 72 231.3 120.3 121.7 465.2 93.8 279.8 186.1 380.2 321.1 311.9 260.4 404.8 232.1 77.1 51.1 288.6 252 195 312.3 310.8 248.9 166.5 131.8 384.8 355.9 143.8 178.3 515.4 194.5 157.4 796.1 93.6 124.5 135.1 225.1
73.2 57.1 4.6 91.7 90.1 249.2 210.3 785.1 220.5 382.5 263.5 225.6 23.9 71.1 131.5 242.5 64.1 55.6 44.3 81.2 77.2 54.8 174.6 23.2 667.2 40.8 108.5 105.1 69.8 252.8 150.9 234.8 114.9 218.4 71.7 153 184.4 209.6 58.8 149.6
209.9 176.3 185.9 165.9 78.9 74.9 173.2 256.4 180.6 144.5 275.2 253.7 208.1 493.4 161.8 273.1 51.4 857.3 204 228.3 98.8 115.2 83.4 104.3 243.2 143.1 181.2 192.5 57.8 98.7 91.6 301.4 491.5 94 160.5 98.3 253.9 556.7 98.8 77.8
129.9 170.7 22.7 162.7 247 318.3 189.5 369.1 103.2 201.3 125.8 269.6 455.2 166.5 331.4 155.8 278 37.6 301.2 867.3 190.5 23.1 134.1 10.5 39.9 122.7 427.9 117.2 164.5 263.3 273 223 216.8 94.2 73.4 140 173.6 66.4 347.8 11.9
526.5 587.3 434 557.9 505.3 504.1 497.3 406.5 359.7 404 428.1 440.9 269.3 444.5 200.3 178.8 199.4 220.9 980.1 217.9 532.9 575.2 527.6 519.1 450.4 472.9 554.9 387.9 561.3 796.2 558.3 599 449.4 498.4 310.8 594.3 329.4 364.6 486.2 403
70.8 302.9 192.5 14.9 20.7 405.5 136.8 83.8 70.8 228.4 255.5 26.4 52 60.4 16.9 14.2 12.7 40.6 50.4 3.8 90.7 126.7 54.3 74.3 103.2 113.6 129.7 769.7 140 213.5 178.2 59.8 108.8 469.6 468.9 135.9 83 73.7 76.1 300.5
386.1 415.3 109.9 499.4 688.9 433.2 376.7 379.6 422.8 410.4 584.2 404.6 613.6 493.1 693.1 56.3 659.5 279.6 571.9 718.4 404 308.2 397 247.6 109.8 517.1 450.1 509.3 537.7 369.7 341.3 434.2 362.7 311.6 241.5 596.5 408.3 265 580.2 439.5
369.5 487.2 484.2 372.1 403.8 448.6 327.2 136.3 432.9 206.3 271.6 639.9 558.7 490.5 478.1 444.6 352.6 333 857.2 697.1 429.7 679.7 440 484.3 409.5 719.5 538 523.8 625 310.2 737.2 451.6 631.4 486.9 545.8 614.4 402.7 274.5 649.2 704.2
357.8 586.9 340.9 133.8 354 833.3 495 411.8 466.9 191.7 410.1 243.9 246 479.3 230.3 150.6 509 158.3 354.8 152.6 557.8 381.7 281.3 448.2 302.7 562.1 466.6 353.1 257.4 350.5 422.4 176.2 186.7 327.3 347.9 720.1 341.2 241.2 375.3 515.6
28.4 47.2 300.7 27 294.7 153.1 376.7 733.5 483.6 338.1 244.9 245 13.1 149.7 123 489.3 27.6 185.2 395 147.6 202.7 70.8 98.7 122.7 472.5 2.6 115.2 236.1 104.4 296 42 244.4 191.7 80 154.3 161.9 187 187.9 154.6 106.7
44.8 37.5 32.6 31.3 39.3 66.7 53.4 252.5 59.8 32.9 61 53.2 54.4 26.3 69.7 1005.8 58.6 37.9 39.9 44.6 45.3 66.1 61.7 22.3 132.5 49.6 37.7 34.4 29.3 81 40.1 25.4 79.4 43 29 27.1 48.3 21.6 28.7 30.2
81.7 99.3 69.6 202.4 155.3 119.4 181 168.4 92.9 173 81.2 261.2 97.1 197.6 236.1 428.9 362.8 214.2 153.4 107.5 68.1 96.5 75.4 84.9 454.7 92.9 210.3 137.4 59.2 200.6 76.9 549.4 504.4 101.8 132.7 97.9 149.3 784 195.7 103.4
327.5 327 207.3 314.1 331.3 262.2 221.1 371.3 192.9 227 284.3 252 222.9 217.1 327 332.7 667.1 290.3 204.7 375.6 339.8 326.1 411.8 277.9 224.2 386.3 607.7 587.3 639.2 419.6 527.6 499.4 577.9 442.3 658.5 602 498.9 627.5 620.6 638.6
575.2 204.5 798.2 176.3 231.4 208.4 381.5 245.1 305.6 210.5 152.8 232.5 343.8 256.8 185.1 341.8 366.5 189.2 198.2 332.2 185.9 173.9 352 114.9 400.9 134.7 456.6 404.8 518 385.9 351.7 289.2 506.2 520.6 573.2 375.1 609 313.3 586 349.7
69.9 297.8 200 260.6 97.3 244.4 223.5 127.339359880485 358 106.9 74.3 53 370.6 128.7 40 24.6 14.9 74.7 11.2 103.6 274.1 160 49.1 188.3 48.4 294.1 178 221.9 542.6 57.3 360.1 28.5 119.1 539.2 225.6 392.1 296.6 53.2 195.7 637.9
448.3 358 386.5 354.1 233.9 311.3 475.1 862 600.6 255.2 348.6 257.2 229.2 239.4 207.1 459.1 184 250.5 241.2 260.8 307.1 425.8 329.1 339.1 705 323.1 138.1 217.1 238.2 449.5 236.8 201.5 98.4 159.8 200 190.8 208.1 163.4 212.6 149.4
147.8 282.5 258.8 172 138.3 144.2 202.5 235.3 138 118.3 318.5 219.4 156.5 145.1 157.5 120.8 349.2 104.9 462.5 223 549.8 171 359 238.3 195.9 263.1 543.2 534.3 614.3 539.3 355.8 397.9 408.4 590.9 430.2 360.1 276.3 423.3 471.5 541.2
237.4 73.6 31.7 174.7 110.4 5.6 36.5 99.8 62.3 62.7 68.4 7.9 64.3 73.2 44.4 53.153327884234 26 34.6 8.3 18.5 106.2 76.8 168.4 50.4 48.5 156.7 156.9 115.2 695.8 111 567.2 96.9 191 262.4 350.2 321 490.4 41.3 275.2 112.9
327.3 402.7 228.7 275 321.1 640.7 401.1 287.8 264.4 169.1 320.6 478.8 341.1 342.7 396.6 249.9 301.1 220.1 1056.8 494.9 339.3 684.4 245.3 375.3 283.4 564.1 310 316.2 236.1 291.1 283.8 331.3 294.5 284.8 367.6 296.7 383.9 327.9 311.4 290.3
63.9 90.2 239.9 88.5 202.9 117.9 227.2 180.1 373.8 205.7 234.6 254.709151487019 484.1 45.6 678.5 586.3 575.6 77.5 47.1 355.850036185387 161.7 127.4 223.6 133.6 243.5 106.5 240.9 57.7 258.6 36.8 66.1 41.9 219.3 41.5 227.8 193.3 161.3 106.5 275.5 282.8
34.7 71.3 76 136.442532912766 174.9 179.3 128.6 165.774062913634 128 363.3 13 29.5 321.6 198.8 113.7 113.8 306.7 526.7 446.4 37 48 235.3 185.8 263.6 90.2 153.6 214.2 242.3 252.6 370.7 343.6 451.4 474.6 102.3 299.3 210 731.9 284.2 318.6 284.3
229.9 355.8 167.5 361.6 494.8 290.2 491.9 467.9 489.9 362.6 484.9 658 563.2 483.7 380 214.9 513.5 189.7 718.8 860.7 409.6 375.1 377.2 309.7 166.1 315.1 478.1 237.7 311.2 252.4 407.3 290.3 355.6 319.9 234.9 402.8 399.8 198.1 638.3 268.4
701.6 418.6 342.6 501.5 149.6 593.2 570.1 601.3 517.1 423.7 342.3 499 482 106.2 441.2 715.4 583.8 268 367.6 88.1 321.3 537 379.5 478.2 285.8 149 205.2 291.9 324.1 582.1 448.7 430.3 362.6 323.2 324.3 221.2 426.3 250.4 267.8 331.8
436.5 488.3 551.7 358.7 229.7 452.4 357.1 378.7 229.7 666.7 482.8 336.8 402.3 350.9 311.6 231.9 283.5 140.6 365.4 281 671.3 483.1 514.7 476.7 543.2 654.2 301.3 356.2 606.3 412.9 703.1 300 458.5 740 731.3 334.8 647.3 367.8 338.9 602.5
27.7 128.8 113.7 216.5 58.1 150.9 214.1 86 70.6 37.1 70.9 259.2 123.8 76.2 48.3 48.7 93 70.2 50.4 17.9 70.5 110.1 113.1 93.1 103.4 109.7 215.2 135.1 319.2 69.3 312.7 145.5 212.8 240.4 354.7 319.6 220.7 208.1 932.2 263.3
283.7 1.6 120.3 69.8 58.6 24.7 141 314 210 452.6 211.3 119.3 68.1 237.7 50.1 69.8 77.5 113.3 129.949782538047 140.3 233.1 68.4 342.9 130.4 322.2 92 253.5 109.9 251.6 35.1 420.4 229.4 368.1 322.2 705.9 466 286.8 515.8 221.3 186
63.2 101.7 131.8 16.6 220.3 0.5 69.1 101.28163342804 47.5 42.9 105.1 38.3 57.2 73.4 39.6 50.4 125.8 140 141 115.8 12.8 145.1 170.1 77.1 134.4 106.6 311.5 106.1 190.6 15.4 445.4 210.5 705.9 17.7 441.3 225.8 62.6 493.5 43.5 415
290.6 503.7 344.9 325 300 260.1 218.1 14.5 347.4 228.7 77.4 224 252.3 528.7 102.2 64 234.3 155.2 320.1 171.5 631.7 524.3 567 533.9 192.5 405 288.1 381.9 233.3 602.4 298.3 511.2 290.7 370.1 417.8 192.5 493.1 159.8 382.4 359.1
228.6 170.2 2 210.2 938.9 257.2 334.9 38.1 457 384.6 279.7 327.9 101.4 310.9 244.9 216.5 286.4 141.7 399.5 434.4 233.7 390.1 252.7 218 70.9 299 79.6 240.4 353.9 299.6 357.5 266.8 171.5 315.9 204.3 253.9 211.9 57.6 368.6 247.6
140.5 128.6 133 111.1 113.4 114.5 132.4 247.9 131.5 118.5 126.9 999.8 129.5 140.6 364.8 200.1 87.5 175.9 144.2 124.4 78 121.1 90.3 94.6 158.3 65.1 72.3 54.4 79.4 151.9 94.1 46.9 70.6 44.7 57.5 103 61.9 305.5 77.5 46.7
114.4 79.3 136.2 113.8 119 41.3 106.9 175.2 71.2 72 78.2 63.4 158.1 74.9 159.5 137.5 1037.9 137.1 78 95.6 88.4 118.3 28.9 150.7 103.9 133.9 59.3 89.9 47.4 98.2 76.8 82 60.2 87 79 52.9 59.2 167.2 39.1 80.9
129.8 131.6 259.3 1038.4 79.9 205.3 111.3 186.2 114.2 99.4 187.4 110.7 100.5 114.5 72.9 70.7 62.8 64.8 68.8 192.2 190.6 128.2 172.3 125.1 156.9 182.9 196.8 176 289 122.6 203.7 68.9 213.6 187 329 155.6 234.4 149.7 115.9 216.3
38 42.1456061788168 74.6 34.2 18.2 13.1 42.3 99.2 162.2 85.4 28.9 154.4 38.3 257.2 30.9 611.6 61.6 358.1 146.192060403895 49.3 32.4 21.4 4.2 33.3080277435463 415.2 13.1 219.3 158.3 53.4185419728252 66.9712575012957 14.5 144.6 486.5 9.9 369.1 26.5 98.2 474.7 73.9 70.1945597922719
244.6 187.3 335.1 238.6 137.9 174 193.1 105.5 303.6 231.7 130.3 180.2 173.7 226.1 64.4 180.1 62 213.7 82.9 149.4 162.6 302.3 218.4 143.5 207.2 170.9 322.7 315.9 350.4 670.9 337.8 384.7 468.1 419.6 291.1 381.4 757.9 323 323.7 590.7
340 487.1 353.4 482.8 454.3 351.4 426.3 301 364 307.3 396.4 422.5 414.8 343.5 935.3 294 229.4 545.8 249.2 278.7 337.6 425.2 463.8 371 412.1 192.8 702.6 730.6 482.8 580.7 600.9 503.8 526.3 491.9 438.3 415.1 593.5 653.6 573.4 710.9
263.7 235.3 235.7 263 469 968 430.2 426 189.6 333.4 321.6 431.1 333.7 493.4 357.4 378.5 296.4 243.2 315.4 524.1 301.5 295.1 405.2 137.3 153.7 420.9 652.4 427.7 532.7 383.8 293.3 574.5 499.6 589.3 461.6 312.6 321 504.7 500.9 306
84.5 130.9 285.4 320.9 72.4 290.5 185.8 48.9 47.8 150.2 131.7 275.7 72 146.2 21.1 56.4 16.3 31 287.1 8.5 296.3 152.3 103.7 122.2 308.6 81.1 226.8 234.3 130.4 185.7 82.8 80.8 179.2 226.9 197.5 914.8 194.7 76.8 212.7 343.2
318 255.6 352.9 387.8 431.6 351.2 448.3 652.3 550.8 679.3 452.7 619.7 302.4 683.5 232.9 739.1 581.6 437 558.6 711.3 345.4 186.9 496.6 205.6 582.9 270.6 523.1 524.9 344.3 472.8 363.2 412.2 484.4 411.1 732.6 272.4 404.5 668.1 373.7 376.7
377.9 244.2 316.8 353 443.4 345.8 344.4 814.6 407.4 355.7 299.1 320.3 384.4 255.9 308.9 642.2 204.4 248 290.4 218.2 383.4 486.2 378.6 430 1009.7 339.1 433.7 267.6 328.9 342.1 286.9 291.3 349.5 365.9 217.4 307.5 300.5 229.9 345.5 278.2
21 16.8 45.4 13.2 85.9143813820063 40.5 7.5 50.8 0.1 40.6 10.6 26.9 28.4 106.3 68.5 90.3 61.8 37.6 862.4 7.6 2.9 22.1 36.9 40.6 65.1 82.6 172.3 159.6 0.9 17.9 10.8 56.5 218.1 2 182.9 25.1 58.9 490.2 118.5 83.6
432.9 125.7 289.6 177.9 257.8 309.9 234.5 272.6 102 326.9 611.1 100.6 309.7 192.5 83.3 136.4 186.6 683.4 35.3 113.5 431.6 301.7 460.5 313.4 186.2 288.2 386 263.2 422.8 475.6 321.1 249.8 287.9 367.2 684.7 232 265.5 495 311.7 302.3
228.1 162.4 126.8 161.9 177.5 374.4 352 605.1 394.2 213.9 377 285.8 66.7 216.6 183.1 340 120.1 145.9 376.8 243.7 59.3 40.3 110.5 22.2 627.1 103.1 187.4 298.9 203.3 541.4 432.7 449.1 235.5 372.3 346.1 83.9 389.1 359.3 299.6 101.9
763 758.8 898.8 726.5 666.3 978.6 758.8 1155.1 834.4 937.9 478.6 712.2 894.4 878.7 600.3 734.5 753.6 637.6 1060.7 1204.4 596.4 671.9 807 716.4 605.4 790.6 737.4 988.5 819.5 999.2 732.9 879.3 737.8 958.9 787 846.8 932.1 710.6 876.2 729
158.5 83 56.1 126.5 165.5 293.4 265.4 204.831602021697 774.6 111 52.9 265.7 157.3 136.9 90.2 18.5 1.9 51.8 703.6 48.9 145.7 124.3 184.9 245.5 145.2 111.1 106.3 191.9 272.2 142.7 135.6 38.6 151.9 169 85.6 138.2 235.7 20.9 86 110.8
349.4 315 485 393.5 426.1 545.2 737.8 373 205.7 345.5 503.1 461.2 750.7 450.4 865.6 245.3 822.1 324.9 257.3 534.5 293.2 342.4 462.3 316.4 273.1 462.3 517.1 564.8 527 454.7 424.5 530.5 628.5 476.1 461.3 444.2 501.3 664.6 557.9 482.3
282.1 405.4 527 286.1 233.1 474.1 189.8 356.8 318 393.9 171.5 322.1 308.4 230.5 165 183.5 270.5 150.5 712.1 133.8 212.9 339.3 277.7 473.8 329.1 56.5 504.5 342.1 683.1 332.8 553.5 271.3 355.2 601.7 375.6 304 489.5 373 540.2 542.1
42.1 53.1 23.3 100.7 72.4 18.2 17.8 89.3005846431273 24.7378001782445 157.5 112.2 160.6 118.887511348595 14.1 103.122425144434 388.2 137.8 5.5 88.8 8.3 23.9 50.7 24.1 59.4 14.5 0.4 275.7 69 76.2 38 33.5 3.2 360.571094622588 3.3 329.5 64.9403451016704 169.6 831.1 51.3482591063262 98.4
535.1 278.7 235.5 373.6 183.5 211.9 283.4 195.6 574.5 692.4 201.3 96.3 532.1 354.2 95.5 536.2 157.4 270.6 361.950326894556 249.061318035554 255.7 400.4 271.3 352.3 531.9 391.4 107.4 192.6 156.5 288.6 253.4 189.6 153.5 153.8 83.7 182.8 167.3 198.6 45 217.2
