"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61"
0.096057574 -0.07926901 -0.005471854 0.174489109 0.178172181 0.125616212 0.189932375 -0.062845872 0.110175425 0.358145839 -0.004498393 -0.124034916 -0.237818626 0.004442982 -0.077080818 0.125867451 0.079340389 0.177944119 0.199935904 -0.045637984 0.404414532 0.281350271 0.320998019 0.236231164 0.097829715 0.300476391 0.003188539 0.25956102 0.033711867 -0.167795042 0.167236536 0.339555404 -0.08931356 0.224149902 -0.002567434 0.040946681 0.081224647 0.08448851 -0.038695719 0.006358567 0.211365295 0.055035496 -0.027614175 0.09381512 0.025549609 0.130854192 0.125658903 0.19030684 0.132639954328976 0.049819157 0.048686148 0.151969375 0.074234446 0.2459047 -0.049578076 0.180318508 0.085224678 0.308528835 0.404389848 0.239996222 0.142784554
-0.117445548 -0.102192223 -0.293037385 -0.130847931 -0.135326841 -0.051751744 -0.057996507 0.031445206 0.093844654 -0.006981814 -0.199998739 -0.284517934 -0.232604951 -0.219547927 -0.17150354 -0.198495894 -0.172343205 -0.041224341 0.198242953 -0.275001428 -0.049320624 -0.033338522 0.139517408 0.060177162 0.194533142 -0.014677687 -0.149142155 0.150767045 -0.04346467 -0.010620099 -0.18029644 0.00089335 -0.015450617 -0.221660302 -0.105366895 0.015006732 -0.027072452 -0.029444259 -0.22249667 -0.147866833 -0.036984104 -0.053685976 -0.294008322 -0.010018137 -0.048105391 0.145432398 0.193884789 0.119131368 -0.008780532 -0.141587963 -0.226431882 0.147073549 -0.046752853 -0.109200395 -0.109659448 -0.220635655 -0.233107113 -0.086633647 -0.084609471 0.337900626 0.07411485
0.346867434 0.228835551 0.263817363 0.370463497 0.345313032 0.651413927 0.572977205 0.533036831 0.09256036 0.261647017 0.318685837 0.253174986 0.229305893 0.344948937 0.196969187 0.220079431 0.100246121 0.392538973 0.193175705 0.355327214 0.212785011 0.247296236 0.186774067 0.338650001 0.173893586 0.186203828 0.117186923 0.048530454 0.415466069 0.109854613 0.033794036 0.222458762 0.272996702 0.202137413 0.383463412 0.422142152 0.275009359 0.459438905 0.329262357 0.40700392 0.124594209 0.166334819 0.424107354 0.334736829 0.506376913 0.058050419 0.061160031 0.339666698 0.099226881 0.264914166 0.308091823 0.12755627 0.230785951 0.223253247 0.044325409 0.21375338 0.340219283 0.04355678 0.257522395 0.08576144 0.41400707
-0.208152677 -0.295992394 -0.260581898 -0.297819205 -0.089099956 -0.231220423 -0.267159795 -0.045073987 -0.312720779 -0.48432175 -0.399271865 -0.482305379 -0.128632595 -0.346849069 -0.51693598 -0.213003183 0.02911238 -0.178366493 -0.267352964 -0.203204554 -0.384660126 -0.167639743 -0.20472181 -0.249487842 -0.20690375 -0.141146477 -0.068589166 -0.224823568 -0.287751245 -0.156065336 -0.426241711 -0.256513133 -0.222971353 -0.184354763 -0.216723897 -0.469724798 -0.359601367 -0.423898286 -0.235743655 -0.359272837 -0.24384443 -0.103742818 -0.304026953 -0.433962118 -0.341371649 -0.178191759 -0.274220385 -0.223856242 0.017887529 -0.274901343 0.174155257 -0.020388292 -0.318622168 -0.264946207 -0.07605768 -0.215356561 -0.54254713 -0.21046732 -0.139461813 -0.361442855 -0.4120099
0.115438425 -0.038060875 0.009818293 -0.041640601 0.038270862 0.076439247 0.172032619 -0.001544957 0.08849363 0.089435805 -0.118410437 0.099989893 0.021340374 -0.021596005 0.148539615 -0.061784367 0.084675557 0.384514823 -0.094085739 0.431530276 0.100985755 0.138794816 -0.007405856 0.122043183 0.138977106 0.117691579 0.21273764 0.018874194 0.260382262 -0.064004474 0.092543329 0.092451085 0.31282581 0.037911536 0.062483233 0.176867821 0.089399884 0.350800326 0.202730663 0.311730887 -0.001952836 -0.004823985 0.276376916 0.268291039 0.170004844 -0.053835083 0.093031588 0.029135073 0.161502804 0.218514828 0.332121399 -0.050161841 0.182750967 0.41128067 -0.087577815 0.110294908 0.195664436 -0.083023321 0.40828609 -0.073726135 0.176317279
-0.014524569 -0.252516578 -0.132819588 -0.06632022 -0.099822603 -0.265952519 -0.326959869 -0.122758019 -0.019288215 -0.037818041 -0.193567634 0.007130332 0.031596925 0.166318115 -0.1720112 0.030015009 0.136128729 -0.143859496 0.059204686 -0.191760379 0.031201336 0.141300727 -0.081268948 -0.078293597 -0.04142613 0.128623788 -0.014001143 0.164885387 -0.314198398 0.040735654 0.112321912 0.019163645 -0.25271685 -0.079751782 -0.199426696 -0.148078253 -0.039495069 -0.228417981 -0.063100806 -0.189177399 0.036467761 0.08807037 -0.194757505 -0.217356138 -0.342440401 5.63e-06 -0.013478551 -0.05799138 0.132466088 -0.075302686 0.076056735 0.030781251 0.302443217 0.056680881 -0.016505653 0.122941066 -0.218866135 -0.163755544 0.025909547 -0.065489369 0.077090828
-0.735335081 -0.476160991 -0.744358162 -0.577711575 -0.732717647 -0.729297292 -0.437644771 -0.702070718 -0.65855475 -0.642038093 -0.800612963 -0.835002712 -0.449672194 -0.798689913 -0.769005121 -0.610031618 -0.652890543 -0.705879651 -0.675249405 -0.515106666 -1.039450704 -0.523821899 -0.755205526 -0.627751253 -0.614904666 -0.784013686 -0.616708233 -0.765001737 -0.719493825 -0.606249988291409 -0.654310514 -0.694278172 -0.783382504 -0.537607854 -0.730404634 -0.750574371 -0.786280184 -0.7316794 -0.610991205 -0.793067092 -0.422321152 -0.809566818 -0.707401689 -0.726707053 -0.671320185 -0.654539666 -0.594688372167567 -0.652628993 -0.552199831124105 -0.483158084 -0.376985728 -0.716024836 -0.393599025 -0.605079317 -0.804869359 -0.935508408 -0.727196746 -0.498603354 -0.588347612 -0.301576892 -0.891838713
-0.765099561 -0.690001841 -0.844372321 -0.852848119 -0.956662177 -0.890600443 -0.726305236003241 -1.090718686 -0.657421743 -1.070936157 -0.787396574 -0.77277859 -0.394666355 -0.82982778 -0.624864148 -0.679225575 -0.715095228 -0.827264017 -0.760644494 -0.510401539 -0.59856981 -0.792009022 -0.787111847 -0.762769992 -0.711709226 -0.820830308 -0.700202536 -0.699237552 -0.716282218 -0.593573001 -0.876611819 -0.984350017 -0.808125549 -0.57034384 -0.966979854 -0.721409319 -0.840886234 -0.933240865 -0.802704752 -0.817252256 -0.697002292 -0.70706755 -0.60483047 -0.702963553 -0.499413565 -0.75935769 -0.633214045 -0.670420489 -0.57817763839049 -0.641381872 -0.750145632 -0.630692924319353 -0.655133645 -0.759771018 -0.761130237 -1.043144767 -0.94781823 -0.713447124 -0.840378967 -0.797228837 -0.989953793
0.224316478 0.13423522 0.154118399 0.255401705 0.14465773 0.500432806 0.363426114 0.419683778 0.020201896 0.078050431 0.171390618 0.235464184 0.332304809 0.251179093 0.087220018 0.148064322 -0.009630885 0.251754728 0.025360993 0.412508414 0.022882371 0.104559091 0.099161238 0.297421621 0.105650545 0.113267886 0.076906705 0.050371465 0.394957534 0.12589365 -0.032745756 0.151090099 0.29568048 0.127673662 0.285385891 0.346745232 0.175156602 0.359838615 0.312208269 0.332646976 0.035115037 0.071520256 0.403048342 0.235226999 0.472782786 0.042608486 -0.001553 0.281095311 0.0195203 0.158350344 0.230806639 0.080351235 0.209231402 0.226986927 -0.030846225 0.166921987 0.360642366 -0.00954065 0.143261192 -0.022869066 0.332995705
-0.365237923 -0.279905432 0.04456989 -0.417587834 -0.468149014 -0.499253661 -0.601182716 -0.778333291 -0.172097098 -0.375531391 -0.534810765 -0.532066574 -0.550964761 -0.454940558 -0.390555675 -0.151283657 -0.523057339 -0.36446374 -0.493575713 -0.412049406 -0.485793132 -0.412625038 -0.487292134 -0.413456375 -0.377141351 -0.441165656 -0.446076692 -0.524865869 -0.603929514 -0.474467886 -0.500757374 -0.672858772 -0.637252521 -0.663380356 -0.54557232 -0.501699683 -0.444843974 -0.477810706 -0.36640876 -0.573340763 -0.231621282 -0.511744385 -0.443684412 -0.505067396 -0.346456978 -0.272091895 -0.548447987 -0.413518608 -0.343825165 -0.254967427 -0.588574569 -0.387393841 -0.443444045 -0.365512763 -0.254436071 -0.555800956 -0.466653769 -0.290437401 -0.480944215 -0.186866677 -0.398894173
-0.258840853 -0.15017014 -0.071088726 -0.249260791 -0.228649172 -0.479557865 -0.049077153 -0.279712819 -0.201081063 -0.077642075 -0.215477943 -0.141013706 -0.073744535 -0.230763397 -0.057355644 -0.042258104 -0.115983711 0.010756385 -0.076881312 -0.252826017 -0.324474348 -0.109604196 -0.245183856 -0.314413078 -0.347792397 -0.281316867 -0.126069501 -0.281140791 -0.260053771 -0.305175417 -0.102831886 -0.254757589 -0.254749298 0.300887266 -0.434670512 -0.394905879 -0.236683367 -0.254619834 -0.150450205 -0.325615882 -0.193323341 0.017132216 -0.044035387 -0.017234984 -0.283076832 -0.289169921 -0.193620151 -0.263038263 -0.025492127 -0.175627853 -0.152751918 0.034109505 0.060292389 -0.354240561 -0.170709835 -0.190782373 -0.492884942 -0.105516943 -0.142027089 -0.087160194 -0.262111819
0.369617646 0.106131335 0.121995325 0.346147934 0.182185859 0.32244706 0.255359372 0.359773236 0.137372496 0.206956884 0.168417828 0.470063752 0.294699579 0.23184796 0.141272841 0.238015578 0.046870321 0.161555997 0.128980826 0.044353052 0.506684927 0.144646144 0.127007851 0.156020998 0.196637439 0.089611685 0.093535446 0.148405029 0.202937457 0.028106011 0.038085532 0.415963197 0.091137239 -0.013105563 0.276847866 0.106724651 0.181051866 0.312645454 0.092655683 0.135003749 0.526472128 0.121886979 0.21985039 0.164514463 0.159493385 0.514570194 0.063865027 0.580599381 0.094741603 0.142688798 0.130695248 0.026413171 -0.062999657 0.123623648 0.144122715 0.054730295 0.144316252 0.190892265 0.106061278 0.394325754 0.147659827
0.349637507 0.273025022 0.13729034 0.346347428 0.319418131 0.568583345 0.407501436 0.401849841 0.089863684 0.116401139 0.358843905 0.251586109 0.230544036 0.290403803 0.169864914 0.247035185 0.036500836 0.284845508 0.028466666 0.235859796 0.046079155 0.033055308 0.078769903 0.318168377 0.086071321 0.144572889 0.086680386 0.01085361 0.386332394 0.073714658 -0.019305067 0.184118448 0.233058846 0.09634845 0.263116426 0.362909748 0.211114402 0.505280395 0.253966507 0.325581571 0.09243423 0.17709918 0.299914789 0.279664113 0.416131436 0.039255544 -0.032632796 0.300331344 0.026440962 0.20424901 0.221303035 0.072299696 0.222266278 0.203294556 0.056866662 0.172973551 0.275450079 0.037132576 0.125593624 -0.04322179 0.355019851
0.259647175 0.197654315 0.10079503 0.251421148 0.184221144 0.41694516 0.361557354 0.449430808 0.096617313 0.088376415 0.250175692 0.316739911 0.379813519 0.301930546 0.104435267 0.163518749 -0.046584548 0.214650021 0.066319114 0.392553877 0.08378898 0.046012378 0.170564351 0.249448784 0.105243495 0.158345799 0.124538863 0.031510377 0.400327565 0.118027281 -0.000741655 0.192926427 0.279358745 0.162084118 0.231669654 0.237114066 0.110090225 0.335603596 0.337725765 0.32469919 0.016598525 0.168426651 0.430564805 0.379651901 0.50537057 0.035501038 -0.014334997 0.306892002 0.043506983 0.202108878 0.232116237 0.079725712 0.254921029 0.279339721 0.006987906 0.177215794 0.377213398 -0.024930747 0.049771136 0.008714314 0.382699755
-0.008663739 -0.047493798 -0.16921556 0.020111584 0.081408178 -0.054529779 -0.257954531 -0.1921704 -0.115399088 0.092843639 0.145349175 0.022046379 0.103579639 -0.216165488 -0.104610498 0.077746337 0.120147293 0.01196007 -0.120331281 -0.128507434 -0.08088939 -0.044385961 -0.149502354 0.013650714 -0.097506755 0.019827601 -0.239974461 0.050762869 -0.138445813 0.067137305 -0.004250154 -0.115227687 -0.107651369 -0.078510532 -0.260110521 -0.255302861 0.037765116 -0.09932532 -0.155332824 -0.281779751 0.148137348 -0.063192494 -0.074237218 -0.29798617 -0.174199538 -0.018270149 -0.088389914 -0.149520083 0.008508398 -0.170665915 0.107510035 -0.236492719 0.058342384 -0.0394578 0.233745671 0.370084593 -0.110189894 0.243076246 -0.170396214 -0.182677982 -0.199312058
0.270086835 0.19471621 0.043556697 0.273066607 0.302305142 0.571568973 0.438567945 0.463676847 0.056649489 0.122392553 0.257496438 0.266830079 0.259381749 0.282517437 0.141923218 0.126769386 0.006679622 0.295719482 0.022932009 0.136677682 0.081094996 0.025055424 0.141141953 0.358861288 0.171159392 0.207171062 0.150729179 0.066523416 0.488420918 0.197454326 0.02047254 0.152332436 0.25622337 0.172474054 0.270714052 0.323240028 0.101550168 0.464846972 0.400057868 0.320613768 0.066258027 0.092746746 0.299029776 0.247621209 0.43307444 0.045342515 0.036603841 0.358415089 0.054951264 0.225404054 0.274360036 0.13893068 0.245259348 0.234467518 0.071429514 0.248708428 0.371420724 0.070248788 0.03459412 0.057823928 0.387001461
0.137588115 0.269131952 0.247279321 0.096396296 0.259536346 0.375962501 0.176752613 0.192445677 0.254188738 0.081524792 0.271184564 0.048428096 0.014255053 0.131755582 0.239559028 0.127140131 0.020523543 0.179502838 0.023358477 0.145072803 0.127131933 0.001496622 0.068281528 0.176645901 0.110612994 0.022734388 0.102515832 0.071777025 0.182729956 0.048092781 0.018127914 0.092243601 0.178738143 -0.021935216 0.675407584 0.280021021 0.2186771 0.407563193 0.130981165 0.237753513 0.330565089 0.033062457 0.113703194 0.160034784 0.101672666 0.081408949 0.045075943 0.126851199 -0.01218808 0.144595696 0.104127024 0.041898134 0.134490406 0.105478221 0.167288561 0.05876401 0.110188357 0.196425064 0.41117936 0.689012737 0.143031689
0.249932254 0.150628886 0.163309352 0.123493879 0.332127121 0.335183119 0.195832477 0.220766749 0.473758012 0.416329726 0.238174878 0.4186251 0.099731932 0.187610765 0.459398658 0.636276487 0.169685413 0.220053232 0.392641737 0.098595493 0.237730684 0.124119019 0.197693103 0.159380127 0.103737765 0.154384912 0.213862433 0.267450791 0.226670655 0.154091124 0.214564678 0.351163099 0.131669088 0.134454951 0.349562972 0.391766085 0.275352404 0.330256387 0.193153948 0.136256956 0.465142034 0.049004827 0.198902215 0.370521866 0.184814177 0.19865128 0.047622624 0.198095753 0.721814416 0.494653831 0.257482644 0.111694855 0.087753482 0.11788919 0.334544265 0.334529925 0.158101855 0.215398658 0.430607022 0.148480345 0.201234772
-0.03412464 -0.166668087 -0.170813409 -0.164379154 -0.557681827 -0.53020893 -0.337031566 -0.222574748 -0.288022603 -0.08051757 -0.07242527 -0.240116561 -0.107529955 -0.3708917 -0.317268265 -0.139440883 -0.345594753 -0.42115112 -0.267661433 -0.361333265 -0.334848836 -0.336832806 -0.469680507 -0.215571256 -0.099452531 -0.228139274 -0.252827714 -0.242580863 -0.49324061 -0.101160202 -0.131418737 -0.193798766 -0.319579718 0.051179791 -0.422901661 -0.461503164 -0.376044177 -0.415819947 -0.292358236 -0.345086039 -0.110866481 -0.014890866 -0.168832677 -0.350227604 -0.101995056 -0.131503375 -0.268068334 -0.406566535 -0.186067249 -0.43275359 -0.502087213 -0.309844121 -0.294583974 -0.207973425 -0.228915256 -0.006863533 -0.259039273 -0.214153184 -0.377693729 -0.269541338 -0.204890456
-0.321320259 -0.400117582 -0.476641231 -0.395400881 -0.468735987 -0.393969424 -0.37982617 -0.533717497 -0.639115486 -0.439147143 -0.349897942 -0.454072053 -0.377367447 -0.289453679 -0.649198061 -0.51269265 -0.299625699 -0.28821508 -0.428740482 -0.402628753 -0.420926009 -0.291449625 -0.330541502 -0.31636402 -0.304485899 -0.117124981 -0.299317966 -0.313680988 -0.421818446 -0.268810881 -0.346215133 -0.375798162 -0.350719424 -0.42660638 -0.628582179 -0.704531234 -0.392745614 -0.558488567 -0.374795617 -0.570373297 -0.530910744 -0.562919471 -0.508178889 -0.679764122 -0.476883697 -0.216137283 -0.388549747 -0.165868634 -0.347447514 -0.566994703 -0.373395153 -0.19109857 -0.500760234 -0.278993604 -0.095515851 -0.456609656 -0.421366183 -0.414401412 -0.438757583 -0.010709165 -0.292945309
0.292904916 0.240519719 0.189468872 0.345322086 0.243241203 0.442655515 0.346917288 0.491115212 0.072937726 0.104347368 0.415413391 0.169179736 0.163415773 0.327021086 0.189246776 0.232240976 0.033384233 0.215948817 0.066622264 0.32290708 0.05560249 0.084705042 0.029658735 0.164086555 0.015731637 0.044134442 0.034082678 -0.075810661 0.277408866 -0.003097788 -0.07060405 0.152839833 0.103199456 0.139375938 0.289003703 0.295897435 0.187784448 0.441572011 0.21261459 0.311529059 0.120065094 0.161980148 0.394670492 0.270215905 0.392285923 -0.011930957 -0.010369177 0.144524735 -0.032244467 0.099354632 0.167590564 0.139443908 0.078408088 0.156814483 0.003385433 0.136241393 0.217321795 0.139140852 0.217636876 -0.086041937 0.255884987
0.078104623 0.083064184 0.021729085 0.009058139 0.264499236 -0.007589699 0.269002519 0.259178524 -0.005613855 0.204552523 0.131728798 0.265408897 0.155613883 0.003298178 -0.030716313 0.120777734 0.1237128 0.05185791 0.035114301 -0.045510656 -0.252752303 0.041555956 0.17506862 0.018758333 0.165179783 0.004293561 -0.025345605 0.219443189 -0.025160617 0.029515271 0.030825422 0.346846353 -0.008651262 0.289190066 0.34782038 -0.124170861 0.231998369 0.045605267 0.202953184 0.048155181 0.495801027 0.012627973 0.126011984 0.347174509 0.348045564 0.104935786 0.157965887 0.259618204 0.024269008 0.123667357 0.225405245 0.061465145 -0.123594316 -0.006332984 0.235730127 -0.004546177 0.062450924 0.199920224 0.180471162 0.143576185 -0.06569184
-0.226729888 -0.247861941 -0.031248723 -0.198694297 -0.25591799 -0.249725697 -0.299260968 -0.286867132 -0.056211491 0.024215794 -0.311490251 -0.078355877 -0.099148575 -0.184595094 -0.108461346 -0.201821583 -0.091700091 -0.051495431 0.019343912 -0.261665444 0.001343174 -0.082659715 0.074351357 -0.235228352 -0.088515836 -0.1419301 -0.092681816 -0.040009985 -0.245266107 0.178002114 0.09957321 -0.153605359 -0.133792563 0.128783694 -0.236322251 -0.251055816 -0.275577892 -0.448126909 -0.267791199 -0.225878165 -0.20798945 0.050280601 -0.413848405 -0.218361485 -0.320275914 -0.043508863 -0.134267121 -0.204465315 0.096208254 -0.111283305 0.045791135 0.039257284 -0.075630342 -0.088368234 -0.260207075 0.058686943 -0.129463004 -0.344187162 -0.181621878 -0.161794801 -0.309327116
-0.030443387 -0.200281919 -0.271753926 -0.402269432 -0.26058264 -0.43133551 -0.422122842 -0.177282187 -0.323792222 -0.122582484 -0.14783395 -0.260659103 0.036551626 -0.266760379 -0.281578519 -0.020801059 -0.149003702 -0.348632444 -0.146413438 -0.477852805 -0.411114452 -0.367772125 -0.361227988 -0.339305919 -0.318685492 -0.130862879 -0.088279064 -0.225543345 -0.51258443 -0.260495944 -0.037386659 -0.394220091 -0.48037342 -0.397265847 -0.322898137 -0.423324705 -0.254828967 -0.610494876 -0.128245779 -0.428159778 -0.311637094 -0.153466486 -0.310416775 -0.279228128 -0.265160936 -0.322517276 -0.270026712 -0.300914065 -0.019510634 -0.325084475 -0.441842752 -0.207232356 -0.387712265 -0.17700002 -0.280052721 -0.046218896 -0.214064616 -0.156116939 -0.405651669 -0.081747154 -0.277807025
-0.073691128 -0.037443671 -0.176734183 -0.067089363 0.030987926 0.175484079 0.071013599 0.090734302 0.050806711 0.167413569 -0.093928163 -0.232697449 -0.263794406 -0.083365738 -0.109389032 -0.113870282 -0.152129897 0.142350967 0.223173501 -0.243300201 0.026124745 0.130508434 0.214670589 0.211772526 0.165710343 0.035551157 -0.095326797 0.157382047 0.034853284 -0.017269907 -0.106975832 0.025836512 0.026033879 -0.233383899 -0.051185028 0.088939366 0.088055528 0.152340148 -0.085825661 -0.050193262 -0.077279549 -0.010443145 -0.207977787 0.032871132 0.013224538 0.112460602 0.145476147 0.155375067 0.073404054 -0.062634646 -0.097815426 0.128411391 -0.033733236 -0.08732881 -0.112547301 -0.16448981 -0.134545947 -0.017537527 0.005863606 0.438362949 0.145399315
0.19778851 0.128670769 0.040151002 0.165791043 0.120980262 0.33134944 0.285943326 0.314647137 0.036228257 0.087265165 0.145742663 0.239380121 0.297665323 0.256661693 0.12571848 0.074913917 -0.096728239 0.262111405 -0.004396746 0.423443018 0.02706606 0.123634221 0.096057858 0.211336267 0.076995634 0.09983594 0.142963129 -0.025833475 0.353821459 0.090137893 -0.003109427 0.087207309 0.302580488 0.153808806 0.162411853 0.21207817 0.064390021 0.328039969 0.404252002 0.333894793 -0.081793362 0.006617852 0.359173266 0.298384134 0.436107485 0.015821576 0.022349237 0.196433032 0.071666905 0.206260517 0.23953272 0.081687713 0.230346214 0.370745321 -0.048957644 0.182867854 0.374918948 -0.032536723 0.154084212 0.008416302 0.387584672
0.192254494 0.109840797 0.022293932 0.164840954 0.161355442 0.439154963 0.291376654 0.237227854 -0.059141603 0.128003454 0.175794902 0.279709836 0.294283389 0.236906597 0.316650656 0.075579331 -0.088636424 0.191226362 -0.060249154 0.182289489 0.051434268241266 0.012477657 0.074552017 0.295355847 0.0845086953344055 0.102380215 0.0458695 -0.017983742 0.389475809 0.0702789719198251 -0.02468357 0.040050015 0.186738176 0.140001877 0.153431623 0.120619516 0.097908503 0.246622723 0.378672091 0.28915582 0.010491981 -0.025578983 0.311532443 0.201653253 0.467989906 0.008576901 -0.065388124 0.191141026 0.039468789 0.154778273 0.158239528 0.0500916894180475 0.185177453 0.225170173 -0.041020018 0.163446186 0.329696456 -0.037038017 0.013702082 0.005796439 0.428080718
0.26834614 0.2177404 0.153153236 0.232309715 0.233422397 0.494336437 0.386660696 0.316496209 -0.074373171 0.168929038 0.338279686 0.255526767 0.290655843 0.327958615 0.201609007 0.218528733 -0.010526458 0.280926813 -0.054986208 0.172480768 0.055102879 0.093788622 0.04924347 0.210944868 0.112383789 0.134000618 0.099645886 -0.00749871 0.329838271 0.077184874 -0.070423602 0.10255493 0.166929142 0.133339089 0.212976505 0.300858811 0.173535873 0.410906099 0.345504408 0.253656627 -0.036991282 0.093200727 0.311450509 0.227942634 0.467168427 0.013074408 -0.046828124 0.290450278 0.025440667 0.2030148 0.246632543 0.05637716 0.225621818 0.230136852 0.066837497 0.174273999 0.336857542 0.027562835 0.160232276 -0.043241332 0.366349238
0.024589028 -0.187042523 0.096264766 0.044348684 0.08076979 -0.166521404 -0.179916721 0.08071891 -0.203126712 -0.186279825 -0.004219437 0.10542141 0.0094298 -0.159668635 -0.168539335 -0.079863841 0.129690239 -0.264590218 0.027935546 -0.192789851 0.167084977 -0.245291163 0.095862374 -0.272358285 0.092364331 -0.295648272 -0.101937511 -0.117690059 -0.173729255 0.163422488 -0.061356919 -0.285061668 0.036010671 -0.073783017 -0.110410754 -0.183382321 0.14397383 -0.461669212 -0.153879131 0.003148289 -0.035630038 0.028006708 -0.099546673 -0.25379842 -0.164710717 0.001805365 -0.233516342 -0.155820532 -0.190376118 -0.129291501 -0.071160368 -0.24004506 -0.096532854 -0.199433678 -0.065048646 -0.113963569 -0.178409412 -0.024658047 -0.277957997 -0.028045253 -0.319699481
0.016590819 -0.076348702 -0.135730364 0.091496001 0.046099005 0.161837508 -0.12925918 0.04147084 -0.284583007 -0.032108486 0.05517373 -0.080551558 -0.044039164 0.5017281 -0.259355392 0.191170691 -0.014550847 -0.163132577 -0.170778969 -0.24280289 0.015695867 -0.1303588 -0.082537454 0.231843126 -0.046190802 0.00312362 0.116359811 -0.041615739 -0.007007415 -0.141451385 0.035028692 0.02423376 -0.085988875 0.020255602 -0.092337505 -0.307870654 -0.029827344 0.068729304 -0.021105164 0.039302587 0.042935019 0.006321506 -0.089107117 -0.058283885 -0.062346474 0.074479599 -0.099635887 -0.046586031 0.118046875 -0.278197827 0.003929373 -0.041792378 -0.08534241 -0.033126596 -0.012540981 0.068357156 -0.155102063 0.132529947 -0.268157371 -0.029554165 0.216711832
0.291270135 0.184707161 0.286641096 0.329118766 0.094616257 0.337749771 0.39548251 0.323008848 0.163202223 0.124517589 0.22413471 0.264381777 0.193739795 0.253502881 0.146016226 0.212078982 -0.074964558 0.20802548 0.002026133 0.558913353 0.058870417 0.057866919 0.08804894 0.201044515 0.051160256 0.072708447 0.111648015 -0.020414345 0.300288734 -0.03992299 -0.052986878 0.259924275 0.309921781 0.099372037 0.248601554 0.309479771 0.132185461 0.409419334 0.319387852 0.344457291 0.022242525 0.08850961 0.345063251 0.314929703 0.37388162 -0.015658244 0.01968456 0.164261109 -0.016288377 0.169562678 0.225191129 0.082902667 0.190821793 0.265513381 0.014241749 0.218040395 0.319879956 0.072812882 0.157428842 -0.042025542 0.259447482
0.136349043 0.336180418 0.293490035 0.197224695 0.333335034 0.235207163 0.200591474 0.190305567 0.179544677 0.147953406 0.231694089 0.08501204 0.127659358 0.21419865 0.249974235 0.171953213 0.111009627 0.116575881 0.184210131 0.160895793 0.166238562 0.100233717 0.090293147 0.097023931 0.114700797 0.061084354 0.114261406 0.07008704 0.154258421 0.042091413 0.051850299 0.037498607 0.027783919 0.119151341 0.814765359 0.314229379 0.415225896 0.254560445 0.19238183 0.096333211 0.403330401 0.160079314 0.158566888 0.156508174 0.145549866 0.148704196 0.095685087 0.076708179 0.125081596 0.119497375 0.083541226 0.065090226 0.054621995 0.0118514 0.148900954 0.024500848 0.116456037 0.163476246 0.256974098 0.663914672 0.120307258
-0.574743942 -0.347229057 -0.263358912 -0.461944749 -0.331550102 -0.354234185 -0.315534985 -0.393636996 -0.393250345 -0.436138408 -0.30762969 -0.556640413 -0.377864821 -0.331645212 -0.229363956 -0.289489801 -0.079516592 -0.168891044 -0.333840089 -0.385985447 -0.701486579 -0.129809419 -0.297397097 -0.176016846 -0.192096701 -0.22207749 -0.250249104 -0.254411826 -0.324184973 -0.280412176 -0.222032501 -0.326376753 -0.353491255 -0.317773256 -0.403250215 -0.524080741 -0.355485136 -0.2861791 -0.364385751 -0.257800921 -0.26959208 -0.011085638 -0.312231979 -0.29514347 -0.507248491 -0.272536345 -0.166084085 -0.354396522 -0.155308783 -0.248610522 -0.161803228 -0.225494688 -0.079309344 -0.333927432 -0.512805106 -0.102063132 -0.611679749 -0.069155524 -0.143693147 -0.153319664 -0.377495551
0.241797028 0.229378611 0.255592561 0.385281028 0.344560133 0.588294642 0.542717974 0.563644962 0.112170497 0.133495225 0.294671282 0.234216611 0.23731125 0.338928125 0.212146402 0.203568533 0.318460019 0.312971842 0.265874033 0.448650551 0.420949108 0.227536875 0.183316146 0.299073559 0.224562036 0.094178107 0.0842433 0.094377863 0.498213727 0.299462303 0.013545382 0.174568243 0.290419045 0.223852809 0.337019116 0.454415669 0.244934887 0.482690183 0.341716908 0.464135254 0.110108421 0.198148106 0.441130002 0.297617055 0.431415887 0.161036602 -0.028011286 0.259569394 0.063863697 0.284984464 0.322814837 0.162897634 0.234342123 0.23550915 0.041378212 0.188725607 0.29774318 0.082421355 0.19457652 0.151588386 0.378510966
